mu,beta,c,epsilon,n,d,f,alpha,a,kA,e_T,e_R,g,b_T,b_R,Error,EntryNumber,error2
2.9202e+06,0.0014984,0.00056013,4423.1,1,1000,1.3863,3.439e+05,3592.3,7.3635e+08,1.9578e+05,3.3086e+06,1.9735e+05,3.4171e+05,3.5202e+05,4003.8,45,4003.8
2.9202e+06,0.0014984,0.00056013,3911.8,1,1000,1.3863,2.1215e+05,2702.7,1.9709e+08,7.9041e+06,9.493e+06,4.1086e+05,2.1496e+05,4.4389e+05,4003.8,46,4003.8
2.9202e+06,0.0014984,0.00056013,8619.8,1,1000,1.3863,1.6378e+05,6712.6,4.3867e+08,1.5475e+06,1.9986e+06,4.1675e+05,3.8443e+05,83627,4003.8,47,4003.8
2.9202e+06,0.0014984,0.00056013,899.51,1,1000,1.3863,2.0348e+05,7487.1,8.2559e+08,1.1171e+06,1.3629e+06,3.9498e+05,1.5926e+05,2.6703e+05,4003.8,48,4003.8
2.9202e+06,0.0014984,0.00056013,8507.1,1,1000,1.3863,3.3933e+05,4951.8,1.8974e+08,5.6056e+06,9.2961e+06,2.475e+05,73804,27487,4003.8,49,4003.8
2.9202e+06,0.0014984,0.00056013,8652.6,1,1000,1.3863,3.4833e+05,5739.1,8.154e+08,6.1257e+06,9.8995e+06,4.3951e+05,4.9445e+05,37.057,3992.7,50,3992.7
2.9202e+06,0.0014984,0.00056013,5746.6,1,1000,1.3863,2.6384e+05,4795.2,8.0136e+08,6.2596e+06,6.6094e+06,1.1392e+05,2.4905e+05,4.5043e+05,4003.8,51,4003.8
2.9202e+06,0.0014984,0.00056013,5800.9,1,1000,1.3863,3.6488e+05,8907.5,9.823e+08,1.6983e+05,1.2086e+06,3.8451e+05,2.9072e+05,4.6416e+05,4003.8,52,4003.8
2.9202e+06,0.0014984,0.00056013,319.91,1,1000,1.3863,4.3136e+05,4843,8.4486e+08,4.9533e+05,4.8957e+06,1.047e+05,2.7615e+05,3.1494e+05,4003.8,53,4003.8
2.9202e+06,0.0014984,0.00056013,6352,1,1000,1.3863,96255,1230.8,2.0553e+08,2.8187e+06,5.386e+06,73257,94536,21326,4003.8,54,4003.8
2.9202e+06,0.0014984,0.00056013,8530,1,1000,1.3863,3.4758e+05,4991.2,5.3582e+08,2.0846e+06,5.6498e+06,2.2259e+05,61966,2.4518e+05,4003.8,55,4003.8
2.9202e+06,0.0014984,0.00056013,1420.4,1,1000,1.3863,3.2016e+05,4170.3,2.0601e+08,1.6646e+06,6.2096e+06,4.7397e+05,41036,52855,4003.8,56,4003.8
2.9202e+06,0.0014984,0.00056013,8604.4,1,1000,1.3863,2.8685e+05,520.78,9.312e+08,9.3441e+06,9.844e+06,3.6433e+05,3.6892e+05,31702,4003.8,57,4003.8
2.9202e+06,0.0014984,0.00056013,308.9,1,1000,1.3863,4.2947e+05,7855.6,5.134e+08,2.9553e+06,3.3294e+06,88801,1.9929e+05,66966,4003.8,58,4003.8
2.9202e+06,0.0014984,0.00056013,3478.8,1,1000,1.3863,2.3353e+05,6482,2.5266e+07,1.7711e+06,6.6281e+06,4.211e+05,2.7952e+05,4.2705e+05,4003.8,59,4003.8
2.9202e+06,0.0014984,0.00056013,9994.9,1,1000,1.3863,1.6541e+05,8984.9,1.1819e+08,2.8785e+06,4.1452e+06,4.9421e+05,2.6999e+05,3.5346e+05,4003.8,60,4003.8
2.9202e+06,0.0014984,0.00056013,567.05,1,1000,1.3863,2.3242e+05,7639.6,8.1821e+08,1.7567e+06,2.0895e+06,50111,89058,1.7982e+05,4003.8,61,4003.8
