mu,beta,c,epsilon,n,d,f,alpha,a,kA,e_T,e_R,g,b_T,b_R,Error,EntryNumber,error2
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.4748e+05,2.0196e-10,7.4643e+08,1.3363e+06,1.3363e+06,0.8845,318.53,2.5314e+05,2.087e+14,11,2.087e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,68189,1.6067e-08,9.4426e+08,2.5946e+06,4.5243e+06,0.24927,1.3653e+05,4.9942e+05,2.0779e+14,12,2.0779e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.1645e+05,7.5981e-09,1.3375e+08,4.3566e+06,7.9302e+06,0.32432,3.4234e+05,2.2155e+05,2.0808e+14,13,2.0808e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.09e+05,2.9266e-08,7.8926e+08,6.1368e+05,3.0725e+06,4.814e-13,1.2548e+05,67251,1.1118e+14,14,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9897e+05,2.8855e-08,6.8914e+08,3.571e+06,7.0045e+06,9.752e-09,2.7885e+05,993.69,1.1118e+14,15,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9446e+05,3.3942e-11,5.9732e+08,7.8986e+06,8.6673e+06,7.8982e-08,4.2816e+05,3.1362e+05,1.1118e+14,16,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.9276e+05,2.8425e-08,1.805e+08,9.0752e+05,4.922e+06,1.4401e-10,14761,4360.4,1.1118e+14,17,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.3993e+05,5.4442e-09,3.2435e+08,5.6747e+06,9.2874e+06,2.2688e-05,5e+05,7361,1.1141e+14,18,1.1141e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,33451,2.906e-08,9.7051e+08,5.039e+06,6.9683e+06,1.6804e-09,4.9932e+05,1.7447e-06,1.1034e+14,19,1.1034e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.425e+05,2.9184e-08,7.9018e+08,1.6903e+06,5.3707e+06,4.1024e-13,4.987e+05,917.63,1.1118e+14,20,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,511.5,2.2052e-08,3.9468e+08,1.059e+06,5.4971e+06,3.1048e-09,331.1,6804.5,1.1118e+14,21,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,38865,2.2974e-09,4.6047e+08,5.8281e+05,9.7139e+06,4.6283e-08,1.1328e-06,0.29433,1.0754e+14,22,1.0754e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9954e+05,6.2217e-11,1.1758e+08,7.1169e+06,9.0763e+06,5.3017e-08,2.4909e+05,7430.3,1.1118e+14,23,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.0133e+05,2.9247e-08,2.1187e+08,5.1048e+05,5.0725e+06,4.7203e-07,4.9855e+05,3.0386e+05,1.1119e+14,24,1.1119e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.5575e+05,2.3269e-08,2.2985e+08,8.0034e+05,4.5925e+06,5.1627e-13,33556,4.0142e+05,1.1118e+14,25,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.8132e+05,1.855e-08,5.4162e+08,5.9486e+06,8.6198e+06,0.15262,68475,3.549e+05,2.0698e+14,26,2.0698e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.524e+05,1.9177e-08,3.035e+08,4.4564e+06,4.5755e+06,0.70728,4.0791e+05,5e+05,2.0861e+14,27,2.0861e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.9991e+05,2.466e-08,3.1239e+07,3.7233e+06,4.057e+06,0.94792,2.2649e+05,4.0542e+05,2.0872e+14,28,2.0872e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.1941e+05,1.9861e-08,4.6509e+08,6.6334e+06,7.0365e+06,0.33902,4.4793e+05,2.7272e+05,2.0813e+14,29,2.0813e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.3645e+05,1.9241e-08,6.9012e+08,4.788e+05,1.4379e+06,0.45804,4.9952e+05,3.615e+05,2.0837e+14,30,2.0837e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,25130,1.7722e-08,2.9557e+07,1.7733e+06,3.2743e+06,6.4864e-11,0.56896,49910,1.1112e+14,31,1.1112e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.0056e+05,8.7691e-09,7.7563e+08,1.3817e+06,7.9408e+06,0.73065,3.8681e+05,4.5042e+05,2.0862e+14,32,2.0862e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,77372,9.0699e-11,1.2576e+08,5.9417e+06,9.5471e+06,0.37453,1.6729e+05,5e+05,2.0821e+14,33,2.0821e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.8354e+05,6.9127e-09,1.8735e+08,79403,6.3403e+06,0.30582,7774.3,2.9374e+05,2.0803e+14,34,2.0803e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.7464e+05,3.3161e-09,5.4084e+08,5.9891e+05,3.8361e+06,0.6272,1.6026e+05,4.9999e+05,2.0855e+14,35,2.0855e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.6625e+05,6.2314e-11,6.672e+08,2.2919e+06,2.6378e+06,3.7772e-06,2.2885e+05,4.9751e+05,1.1122e+14,36,1.1122e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9871e+05,2.9152e-08,3.4614e+08,5.6257e+05,2.625e+06,6.9665e-09,2.2128e+05,3.7865e+05,1.1118e+14,37,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.8362e+05,1.3347e-08,1.9868e+08,4.5171e+06,4.9473e+06,3.8237e-10,1.2938e+05,3.3721e+05,1.1118e+14,38,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.4944e+05,4.9671e-09,1.442e+07,3.7603e+06,5.4504e+06,1.1926e-10,2.5513e+05,4.9758e+05,1.1118e+14,39,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,55839,2.647e-08,6.3329e+08,3.0555e+06,5.1633e+06,7.1141e-05,1.5824e+05,55935,1.119e+14,40,1.119e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.5351e+05,2.3811e-08,3.1584e+08,1.7279e+06,8.5022e+06,0.66631,4.3054e+05,3.8089e+05,2.0858e+14,41,2.0858e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.9356e+05,2.2545e-08,8.7502e+08,3.7486e+06,7.6732e+06,0.32393,5e+05,3.9402e+05,2.0808e+14,42,2.0808e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,95124,7.6206e-11,6.2747e+08,9.4645e+05,6.2792e+06,6.1866e-06,5e+05,3.3087e+05,1.1125e+14,43,1.1125e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,16923,1.1515e-10,8.6451e+08,2.1304e+06,5.4366e+06,2.7469e-14,77728,1.2382e+05,1.1118e+14,44,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9853e+05,2.6372e-08,5.6325e+07,6.0366e+05,6.6093e+06,0.12099,96235,4.7251e+05,2.0642e+14,45,2.0642e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.8318e+05,2.913e-08,9.7382e+08,8.5719e+06,8.9968e+06,7.1948e-08,1.2017e+05,3.3689e+05,1.1118e+14,46,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.7328e+05,2.9215e-08,6.7953e+08,3.9876e+06,9.206e+06,8.7806e-08,1.377e+05,0.00093527,1.1045e+14,47,1.1045e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.5567e+05,2.6753e-08,9.197e+07,1.3317e+06,2.9501e+06,0.31315,3.9269e+05,3.012e+05,2.0805e+14,48,2.0805e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,396.32,4.4644e-10,1.0987e+08,6.1676e+06,6.6922e+06,6.3199e-13,3.7393e+05,915.34,1.1118e+14,49,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.1556e+05,9.6421e-11,1.4254e+08,15039,6.7053e+05,3.3118e-10,35395,0.062259,1.1106e+14,50,1.1106e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.1684e+05,2.9264e-08,5.7776e+07,9.6247e+05,3.1984e+06,6.7259e-08,1.6438e+05,4.9917e+05,1.1118e+14,51,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.4348e+05,1.924e-08,6.8453e+08,3.6764e+06,7.9484e+06,0.95092,4.4131e+05,2.1872e+05,2.0872e+14,52,2.0872e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,43887,2.7653e-10,1.3804e+06,5.3224e+06,8.0224e+06,2.6763e-10,3.6846e+05,4.8199e+05,1.1118e+14,53,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.4078e+05,1.0141e-10,9.2702e+06,5.6683e+06,9.9791e+06,1.487e-08,4.6498e+05,0.0016216,1.101e+14,54,1.101e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2634,2.7556e-08,1.2391e+08,1.0874e+06,9.8622e+06,0.12037,4.0837e-05,2051.1,2.0596e+14,55,2.0596e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.6967e+05,1.0941e-08,7.0675e+08,7.9696e+06,9.9688e+06,0.69291,3.0104e+05,3.8763e+05,2.086e+14,56,2.086e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.4066e+05,2.079e-08,6.6466e+08,3.5518e+06,8.802e+06,0.94912,4.7659e+05,3.6646e+05,2.0872e+14,57,2.0872e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.1227e+05,1.8262e-08,2.9577e+08,5.0866e+06,6.033e+06,0.23474,1.7295e+05,4.2425e+05,2.0771e+14,58,2.0771e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,54600,9.3021e-11,8.4395e+08,3.7935e+06,5.9315e+06,3.6972e-05,69665,4.978e+05,1.1156e+14,59,1.1156e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,12178,1.7211e-13,7.2363e+08,8.1587e+05,4.6408e+06,5.7151e-13,2.0709e+05,2.6959e+05,1.1118e+14,60,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,8876.8,2.9121e-08,5.5788e+08,6.7382e+06,7.6376e+06,5.4896e-13,1.7201e+05,50481,1.1118e+14,61,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,99792,9.0884e-09,3.8431e+08,3.483e+06,6.3028e+06,3.4258e-10,549.65,1.1037e+05,1.1118e+14,62,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.0972e+05,1.5376e-10,9.4436e+08,2.5453e+06,4.253e+06,8.3016e-08,59775,0.72546,1.1117e+14,63,1.1117e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,9.0269e-07,1.6915e-08,2.1826e+08,4.345e+06,7.184e+06,0.00055098,4.9136e+05,4.7022e+05,1.1669e+14,64,1.1669e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.5811e+05,2.6048e-08,1.3474e+08,2.0095e+06,3.8031e+06,0.65309,20139,2.5236e+05,2.0857e+14,65,2.0857e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.4809e+05,2.9265e-08,6.2244e+08,2.4725e-07,6.1702e+06,0.37504,1816.5,3.8547e+05,2.0822e+14,66,2.0822e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,0.13976,2.9264e-08,8.2491e+08,5.9089e+06,8.9613e+06,1.064e-08,0.00030121,1203.5,1.0756e+14,67,1.0756e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.6579e+05,8.816e-11,5.4211e+08,3.6802e+06,7.9427e+06,9.5812e-12,4.594e+05,1.6137e+05,1.1118e+14,68,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.4676e+05,2.9252e-08,5.3892e+08,2.0188e+06,2.3531e+06,7.8997e-10,0.00027491,0.039246,1.0734e+14,69,1.0734e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,421.82,2.9158e-08,2.9734e+08,2.4741e+05,9.1901e+06,2.8981e-07,4.9823e+05,1.118e-08,1.1035e+14,70,1.1035e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.6067e+05,2.9175e-08,6.6187e+08,4.8279e+06,8.0931e+06,3.7248e-06,3.9757e+05,5e+05,1.1122e+14,71,1.1122e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,5e+05,7.593e-13,8.6942e+06,6.2688e+05,7.7022e+06,4.6556e-12,83313,5e+05,1.1118e+14,72,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.7929e+05,2.2275e-09,2.5165e+08,2.507e+06,3.1536e+06,0.54084,34848,4.9997e+05,2.0847e+14,73,2.0847e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,69707,1.917e-09,5.2792e+08,2.6541e+06,4.9372e+06,3.8468e-08,4.9981e+05,1.0873e+05,1.1118e+14,74,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.2792e+05,2.12e-08,1.9914e+08,2.3158e+06,8.9953e+06,0.86227,3.4238e+05,3.171e+05,2.0869e+14,75,2.0869e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.5435e+05,1.7666e-08,3.6526e+08,4.2845e+06,6.1715e+06,0.89456,43668,2.6951e+05,2.087e+14,76,2.087e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.4908e+05,7.8173e-09,1.0456e+08,6.2049e+06,9.9322e+06,8.0327e-06,4.9945e+05,3.6743e+05,1.1126e+14,77,1.1126e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.2227e+05,1.5827e-08,2.3228e+08,2.8888e+06,6.3195e+06,0.46888,4.9899e+05,3.702e+05,2.0838e+14,78,2.0838e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.4771e+05,1.8204e-08,4.7572e+07,2.7993e+05,6.6842e+05,0.60736,1.7382e+05,3.5887e+05,2.0854e+14,79,2.0854e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,5e+05,2.9144e-08,3.3242e+08,7.0081e+05,3.2181e+06,2.8086e-07,2.7619e+05,1.7701e+05,1.1119e+14,80,1.1119e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,30369,2.8978e-08,3.7119e+08,4.0714e+06,4.6341e+06,7.9629e-07,1.1958e+05,116.68,1.1119e+14,81,1.1119e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,6772.2,1.2686e-10,5.9796e+08,3.2734e+06,4.6476e+06,2.6993e-10,1.5927,4.9776e+05,1.1116e+14,82,1.1116e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,43494,1.664e-08,3.259e+08,5.2269e+06,5.6187e+06,9.0172e-09,0.00040271,4.9489e+05,1.0756e+14,83,1.0756e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,21918,2.2835e-08,8.2574e+08,5.0745e+06,9.7214e+06,2.6107e-13,5e+05,3.2509e+05,1.1118e+14,84,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9847e+05,8.7937e-11,4.6967e+08,2.5936e+06,4.3874e+06,1.4395e-10,2.3218e+05,6161.2,1.1118e+14,85,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,5.0549,1.6571e-08,3.8547e+08,19160,5.4835e+06,2.8053e-05,1746.3,4.9886e+05,1.1147e+14,86,1.1147e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9965e+05,2.2901e-10,5.0729e+08,5.6443e+06,9.938e+06,3.194e-10,1.6029e+05,5e+05,1.1118e+14,87,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.4891e+05,2.9181e-08,5.9473e+07,3.4631e+06,3.4632e+06,2.9398e-06,1684.6,0.84018,1.112e+14,88,1.112e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.0382e+05,3.0287e-09,6.3375e+08,1.7218e+06,8.9859e+06,2.6138e-12,1.3351e+05,4.9963e+05,1.1118e+14,89,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9863e+05,2.9166e-08,3.2701e+08,2.803e+06,3.3354e+06,1.0871e-05,4.0826e+05,3.1077e+05,1.1129e+14,90,1.1129e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,347.06,1.4081e-10,3.8729e+07,37558,9.18e+06,1.8044e-08,2.1086e+05,464.23,1.1118e+14,91,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.0535e+05,2.1433e-08,1.5114e+08,15139,5.62e+06,0.77794,3.7856e+05,2.026e+05,2.0865e+14,92,2.0865e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9936e+05,1.592e-08,6.9455e+08,9.4828e+05,3.5226e+06,0.59794,1429.4,4.9999e+05,2.0853e+14,93,2.0853e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,19167,1.0945e-08,7.3724e+08,5.7752e+06,7.2366e+06,4.9277e-14,68707,3.3929e+05,1.1118e+14,94,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.1927e+05,2.6732e-08,6.0727e+07,1.3874e+06,4.2408e+06,0.052462,4.3264e+05,4.9756e+05,2.0273e+14,95,2.0273e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.8228e+05,1.5348e-08,7.5449e+08,3.9796e+05,8.0433e+06,0.61865,3423,3.7011e+05,2.0855e+14,96,2.0855e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2414.1,5.9223e-12,7.5412e+08,7.9732e+05,3.2451e+06,6.9163e-07,1.5412e+05,46073,1.1119e+14,97,1.1119e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.1545e+05,2.6105e-08,6.7341e+08,3.3174e+06,9.3417e+06,0.79983,3.303e+05,2.5997e+05,2.0866e+14,98,2.0866e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9999e+05,7.6454e-11,7.4033e+08,2.9182e+06,8.9305e+06,9.1962e-07,4.0377e+05,4.5888e+05,1.1119e+14,99,1.1119e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.02e+05,1.663e-08,3.1563e+08,3.3546e+06,5.199e+06,0.67963,5e+05,2.8743e+05,2.0859e+14,100,2.0859e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.3857e+05,2.6217e-08,7.7803e+08,2.0283e+06,4.6888e+06,2.2024e-11,4.9941e+05,3.9945e+05,1.1118e+14,101,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.6209e+05,2.9134e-08,6.3907e+07,870.65,9.9928e+06,3.4419e-11,4.373e+05,1032.9,1.1118e+14,102,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.94e+05,1.1333e-08,6.1769e+08,2.2078e+06,7.0556e+06,0.83809,40851,5e+05,2.0868e+14,103,2.0868e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9899e+05,1.5572e-08,9.685e+08,3.8905e+06,7.9991e+06,2.0185e-08,4.2526e+05,23607,1.1118e+14,104,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,22383,2.9266e-08,2.9523e+08,5.6595e+06,5.6595e+06,1.3815e-10,2.7245,5289.3,1.1117e+14,105,1.1117e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.0567e+05,1.8689e-08,8.5656e+08,2.5362e+06,7.1925e+06,0.78154,4.6779e+05,3.6958e+05,2.0865e+14,106,2.0865e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.4676e+05,2.2632e-08,7.4723e+08,1.7157e+06,9.0724e+06,0.77307,2.8641e+05,4.7693e+05,2.0865e+14,107,2.0865e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.4396e+05,8.3598e-09,6.2743e+08,1843.9,2.7655e+06,0.54537,4.0343e+05,4.7282e+05,2.0848e+14,108,2.0848e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3178,2.9095e-14,1.3437e+08,4.5362e+06,8.2964e+06,9.8343e-12,1.2963e+05,4937.3,1.1118e+14,109,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.4774e+05,1.7828e-08,4.8476e+06,1.4895e+05,9.415e+05,0.65718,2.6416e+05,4.1289e+05,2.0857e+14,110,2.0857e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,9.411,2.912e-08,1.8067e+07,4.6286e+06,9.1953e+06,8.6406e-13,3.2788e+05,4.9992e+05,1.1118e+14,111,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9447e+05,2.7294e-08,4.6154e+08,2.848e+06,6.6332e+06,0.60302,2.8016e+05,4.2292e+05,2.0853e+14,112,2.0853e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,28721,9.4776e-11,3.0996e+08,5.3619e+06,9.9997e+06,6.8636e-05,36054,2.6757e+05,1.1187e+14,113,1.1187e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,37279,2.9196e-08,9.0516e+08,6.3116e+06,8.6456e+06,9.6455e-08,2.2983e+05,4.3801e+05,1.1118e+14,114,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.8551e+05,2.9265e-08,3.7674e+08,1.7389e+06,6.762e+06,3.9055e-06,1.6939e+05,4.0588e+05,1.1122e+14,115,1.1122e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.8268e+05,1.0969e-10,2.2966e+08,4.5156e+06,4.5509e+06,3.3393e-08,2.8516e+05,4.9774e+05,1.1118e+14,116,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,11669,1.8666e-08,5.9484e+07,5791,3.2216e+06,1.5506e-06,15.783,9.0353e-05,1.1032e+14,117,1.1032e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.1755e+05,2.0536e-08,5.4963e+08,2.7078e+05,9.8559e+06,4.4216e-11,3739.1,0.0072755,1.1056e+14,118,1.1056e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.7259e+05,1.8202e-08,6.4495e+08,3496.6,1.8238e+06,9.6993e-11,1.2347e+05,5e+05,1.1118e+14,119,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.6762e+05,3.9524e-10,7.8176e+08,3.4381e+06,5.3424e+06,3.786e-10,4.0682e+05,3.9219e+05,1.1118e+14,120,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.1388e+05,1.3074e-08,8.1111e+08,5.2153e+06,8.2529e+06,0.83376,1.7005e+05,3.0812e+05,2.0868e+14,121,2.0868e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.0893e+05,2.6512e-08,3.3357e+08,3.9673e+06,8.3057e+06,8.3425e-06,2.8583e+05,35860,1.1127e+14,122,1.1127e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.9484e-10,2.9035e-08,1.2635e+08,8.8675e+06,9.0492e+06,6.1043e-06,1.8438e+05,1.9833e+05,1.1125e+14,123,1.1125e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.2407,3.9973e-16,9.9674e+08,82646,82646,7.2281e-10,3.2406,46.693,1.1117e+14,124,1.1117e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,51611,1.8936e-08,4.3734e+08,3.6667e+06,6.5811e+06,1.8941e-10,19926,4.9979e+05,1.1118e+14,125,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.9482e+05,9.9254e-09,9.9794e+08,6.9115e+06,7.9155e+06,0.17216,95258,0.097274,2.0718e+14,126,2.0718e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.8142e+05,1.2481e-10,4.8563e+08,6.7744e+06,7.9387e+06,4.5431e-06,2.5239e+05,1.8916e+05,1.1123e+14,127,1.1123e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,409.24,1.4561e-10,2.3737e+08,8.7899e+05,3.0528e+06,2.418e-06,1.7154e+05,1.4287e+05,1.1121e+14,128,1.1121e+14
