mu,beta,c,epsilon,n,d,f,alpha,a,kA,e_T,e_R,g,b_T,b_R,Error,EntryNumber,error2
5.0873e+05,0.3,0.1,0.28136,1,1000,1.3863,1.1168e+05,0.1492,8.0979e+05,26.732,1939,0.2,0.30114,0.7753,1.7002e+32,15,1.7122e+32
5e+05,0.3,0.1,0.59949,1,1000,1.3863,1.0011e+05,0.19462,6.8004e+05,0.0038315,1231,0.2,0.36541,0.62377,1.4297e+05,16,1.4297e+05
5e+05,0.3,0.1,0.50277,1,1000,1.3863,1.5092e+05,0.00023856,45536,100,745.49,0.2,0.21226,0.96466,42426,17,42426
5e+05,0.3,0.1,0.083764,1,1000,1.3863,1.6646e+05,0.1908,5.3508e+05,39.822,1502.7,0.2,0.40083,0.74552,4.2151e+19,18,4.2151e+19
5e+05,0.3,0.1,0.51694,1,1000,1.3863,1.5224e+05,0.18543,88693,99.977,1781.2,0.2,0.47702,0.91617,23763,19,23763
5e+05,0.3,0.1,0.043196,1,1000,1.3863,1.9705e+05,0.14233,2.4023e+05,6.3919,1404,0.2,0.49895,0.7657,29065,20,29065
5e+05,0.3,0.1,0.52422,1,1000,1.3863,1.0865e+05,0.14924,1.7377e+05,0.053211,672.16,0.2,0.36974,0.78171,1.15e+05,21,1.15e+05
5e+05,0.3,0.1,0.28195,1,1000,1.3863,1.3671e+05,0.04692,3.4614e+05,0.0018514,1503.8,0.2,0.32716,0.82381,43553,22,43553
5e+05,0.3,0.1,0.00034549,1,1000,1.3863,1.1822e+05,0.019445,6.1035e+05,92.935,1814.9,0.2,0.25376,0.70314,51337,23,51337
5e+05,0.3,0.1,0.1837,1,1000,1.3863,1.4395e+05,1.1506e-06,2.415e+05,0.38016,402.56,0.2,0.49889,0.89777,30368,24,30368
5e+05,0.3,0.1,0.076805,1,1000,1.3863,1.9835e+05,0.035922,6.0636e+05,100,1572.6,0.2,0.38734,0.91503,30439,25,30439
5e+05,0.3,0.1,0.17887,1,1000,1.3863,1.1944e+05,0.19975,4.7556e+05,76.584,1544.3,0.2,0.27816,0.62538,5.2419e+18,26,5.2797e+20
5e+05,0.3,0.1,0.55819,1,1000,1.3863,1.0213e+05,0.17603,7.9817e+05,99.739,1312.8,0.2,0.40107,0.69112,86759,27,86760
5e+05,0.3,0.1,0.10078,1,1000,1.3863,1.9666e+05,0.058993,76439,29.952,767.94,0.2,0.33683,0.78258,34363,28,34364
5e+05,0.3,0.1,0.0021875,1,1000,1.3863,1.6507e+05,0.16485,7.6627e+05,32.704,1977.9,0.2,0.27513,0.89646,5.5478e+20,29,5.6193e+20
5e+05,0.3,0.1,0.045733,1,1000,1.3863,1.1232e+05,0.14676,1.5662e+05,69.965,971.81,0.2,0.44927,0.70629,7.2508e+19,30,1.9673e+21
5e+05,0.3,0.1,0.48779,1,1000,1.3863,1.1828e+05,0.020664,2.0159e+05,47.719,1175.4,0.2,0.49913,0.95064,23554,31,23554
5e+05,0.3,0.1,0.0011666,1,1000,1.3863,1.867e+05,0.0097894,7.4979e+05,0.19816,1802.2,0.2,0.34804,0.65991,38181,32,38181
5e+05,0.3,0.1,0.28231,1,1000,1.3863,1.8984e+05,0.081317,2.5679e+05,0.0012267,923.17,0.2,0.42385,0.80115,47895,33,47895
5e+05,0.3,0.1,0.42323,1,1000,1.3863,1.7689e+05,0.19946,4.5326e+05,0.00022445,1999.5,0.2,0.48404,0.97937,36072,34,36072
5e+05,0.3,0.1,0.44615,1,1000,1.3863,1.7297e+05,0.13677,2.7274e+05,99.735,2000,0.2,0.5,0.96204,25690,35,25690
5e+05,0.3,0.1,0.31165,1,1000,1.3863,1.1304e+05,3.9852e-05,6.275e+05,99.999,488.12,0.2,0.31487,0.9565,56638,36,56637
5e+05,0.3,0.1,0.064328,1,1000,1.3863,1.1197e+05,0.16819,9.7029e+05,14.461,1271.9,0.2,0.44622,0.62463,2.0955e+21,37,2.0955e+21
5e+05,0.3,0.1,0.42208,1,1000,1.3863,1.7898e+05,0.11117,3.7741e+05,0.00040761,1833.1,0.2,0.30152,0.68862,79278,38,79278
5e+05,0.3,0.1,0.49457,1,1000,1.3863,1.2153e+05,0.078189,72274,47.449,2000,0.2,0.5,0.99993,14747,39,14747
5e+05,0.3,0.1,0.098713,1,1000,1.3863,1.0013e+05,0.19626,5.7019e+05,34.862,500.15,0.2,0.37138,0.69405,2.3597e+20,40,2.3597e+20
5e+05,0.3,0.1,0.23217,1,1000,1.3863,1.3852e+05,1.002e-06,9.2758e+05,1.3223,385.26,0.2,0.5,1,37137,41,37137
5e+05,0.3,0.1,0.075134,1,1000,1.3863,1.8694e+05,0.062424,6.6121e+05,39.255,505.09,0.2,0.27524,0.72703,9.0436e+19,42,9.0921e+19
5e+05,0.3,0.1,0.53363,1,1000,1.3863,1.2041e+05,0.093595,9.1475e+05,99.867,1853,0.2,0.44036,0.99995,32623,43,32623
5e+05,0.3,0.1,0.19515,1,1000,1.3863,1.9539e+05,0.14789,9.6661e+05,95.034,1976.1,0.2,0.49917,0.85164,31815,44,31816
5e+05,0.3,0.1,0.030198,1,1000,1.3863,1.4238e+05,8.1923e-07,2.268e+05,96.87,608.33,0.2,0.5,0.72969,20253,45,20253
5e+05,0.3,0.1,0.47355,1,1000,1.3863,1.6847e+05,0.088619,4.3566e+05,9.7989,491.35,0.2,0.44467,0.82563,1.1468e+05,46,1.1468e+05
5e+05,0.3,0.1,0.29715,1,1000,1.3863,1.6157e+05,0.0586,7.6697e+05,0.20573,1112.5,0.2,0.49929,0.66293,47539,47,47539
5e+05,0.3,0.1,1.204e-07,1,1000,1.3863,1.8778e+05,0.00032979,4.5822e+05,0.91967,1942.8,0.2,0.5,0.83432,20765,48,20765
5e+05,0.3,0.1,0.43917,1,1000,1.3863,1.58e+05,0.18199,6.3601e+05,54.71,1082.5,0.2,0.27789,0.61535,4.2915e+05,49,4.2915e+05
5e+05,0.3,0.1,1.8071e-05,1,1000,1.3863,1.7881e+05,0.07085,7.8754e+05,96.481,1146.3,0.2,0.5,0.60125,33936,50,33936
24535,0.3,0.1,9.0513e-06,1,1000,1.3863,1.1076e+05,0.092759,9.7049e+05,99.826,1999.1,0,0.48271,0.81787,2583.7,51,2583.7
2.1214e+05,0.3,0.1,0.59891,1,1000,1.3863,1.4505e+05,0.15887,7.9017e+05,15.314,1080,0,0.21809,0.61743,3.5218e+05,52,3.5218e+05
34156,0.3,0.1,0.11053,1,1000,1.3863,1.9367e+05,0.19524,3.9464e+05,5.3523e-07,519.45,0,0.45737,0.98233,6020.7,53,6020.8
79402,0.3,0.1,0.19854,1,1000,1.3863,1.4617e+05,0.19924,3.1817e+05,46.271,1570.7,0,0.40249,1,5809.7,54,5809.7
82882,0.3,0.1,0.29696,1,1000,1.3863,1.7464e+05,0.036159,1.1754e+05,100,1736.7,0,0.38786,0.85515,8825.4,55,8825.4
2.5473e+05,0.3,0.1,0.0204,1,1000,1.3863,1.2118e+05,0.19963,8.593e+05,24.406,43.844,0,0.49924,0.99261,2.8484e+22,56,1.37e+29
1.9238e+05,0.3,0.1,0.080333,1,1000,1.3863,1.139e+05,0.096305,9.6977e+05,53.971,629.91,0,0.49999,0.83057,25842,57,25842
89993,0.3,0.1,0.15716,1,1000,1.3863,1.1593e+05,0.026303,1.3695e+05,1.1632,429.11,0,0.27502,0.99999,9470.1,58,9470.1
4.3099e+05,0.3,0.1,0.1454,1,1000,1.3863,1.7846e+05,0.080111,5.7102e+05,100,1672.5,0,0.37431,0.65035,75994,59,75995
4.2131e+05,0.3,0.1,0.35989,1,1000,1.3863,1.2789e+05,0.15991,7.9617e+05,94.359,1895.8,0,0.3333,0.73706,1.9095e+05,60,1.9096e+05
3.3932e+05,0.3,0.1,0.25561,1,1000,1.3863,1.453e+05,0.1621,9.2888e+05,35.472,677.92,0,0.49906,0.72079,1.1763e+05,61,1.1763e+05
3.6212e+05,0.3,0.1,0.5104,1,1000,1.3863,1.571e+05,0.00055575,7.5455e+05,99.44,1300.9,0,0.49999,0.99807,33035,62,33035
69696,0.3,0.1,2.2422e-08,1,1000,1.3863,1.459e+05,3.8251e-06,8.0515e+05,2.3645e-07,572.39,0,0.25848,0.61263,9802.8,63,9802.9
3.0139e+05,0.3,0.1,0.11432,1,1000,1.3863,1.7196e+05,0.00025529,6.6716e+05,53.292,390.43,0,0.49994,0.64744,44577,64,44577
3.3643e+05,0.3,0.1,0.44662,1,1000,1.3863,1.346e+05,0.15885,4.1361e+05,28.095,1714.3,0,0.3525,0.79917,88164,65,88165
3.8594e+05,0.3,0.1,0.14868,1,1000,1.3863,1.5891e+05,0.11817,1.9865e+05,70.705,802.42,0,0.4656,0.90214,9.1716e+18,66,9.395e+18
3.6552e+05,0.3,0.1,0.00051302,1,1000,1.3863,1.0144e+05,0.010018,5.9107e+05,0.0015577,1816.6,0,0.4612,0.87418,19971,67,19971
3.5729e+05,0.3,0.1,0.4044,1,1000,1.3863,1.6306e+05,0.0028457,3.1648e+05,70.703,1627.2,0,0.38884,0.61821,66620,68,66620
4.0455e+05,0.3,0.1,0.5255,1,1000,1.3863,1.3158e+05,0.06226,3.4498e+05,95.959,1540.4,0,0.45832,0.82853,51128,69,51128
3.9201e+05,0.3,0.1,5.2072e-06,1,1000,1.3863,1.875e+05,0.015322,6.4679e+05,60.258,1427.3,0,0.4917,0.60103,42085,70,42085
3.9324e+05,0.3,0.1,0.00093576,1,1000,1.3863,1.3064e+05,0.00068457,9.16e+05,17.247,1530.9,0,0.20682,0.9989,83795,71,83795
3.5844e+05,0.3,0.1,0.11484,1,1000,1.3863,1.3182e+05,0.00026502,2.0009e+05,99.998,318.02,0,0.34908,0.7987,46658,72,46659
4.0319e+05,0.3,0.1,1.0083e-05,1,1000,1.3863,1.4245e+05,0.00030745,58721,2.0608,1827.4,0,0.47602,1,18610,73,18610
3.7558e+05,0.3,0.1,0.016542,1,1000,1.3863,1.0186e+05,0.0056928,9.7382e+05,34.402,972.62,0,0.23355,0.83053,74695,74,74696
3.1984e+05,0.3,0.1,0.56606,1,1000,1.3863,1.6816e+05,0.06544,4.609e+05,31.614,1999.1,0,0.5,0.844,33456,75,33456
3.3578e+05,0.3,0.1,0.0013933,1,1000,1.3863,1.0919e+05,0.1985,96434,15.779,634.25,0,0.34344,0.86391,8.2705e+23,76,8.2705e+23
3.8032e+05,0.3,0.1,0.36196,1,1000,1.3863,1.1098e+05,0.1456,9.7159e+05,0.071232,1740.6,0,0.39751,0.6113,86130,77,86131
3.5687e+05,0.3,0.1,0.38578,1,1000,1.3863,1.3097e+05,0.00086919,93124,94.838,780.93,0,0.49958,0.80716,41069,78,41069
3.3545e+05,0.3,0.1,0.00036522,1,1000,1.3863,1.835e+05,0.1995,3.6764e+05,79.39,1836.6,0,0.32922,0.99946,2.8405e+20,79,2.8405e+20
3.3683e+05,0.3,0.1,0.36981,1,1000,1.3863,1.5308e+05,2.1244e-06,5.6264e+05,57.182,467.58,0,0.20247,0.60482,3.3741e+05,80,3.3741e+05
3.1538e+05,0.3,0.1,0.59894,1,1000,1.3863,1.5672e+05,0.19963,1.3187e+05,4.7707,1970.4,0,0.2371,0.65581,1.6629e+05,81,1.6629e+05
3.9303e+05,0.3,0.1,0.36124,1,1000,1.3863,1.5393e+05,0.074767,7.0673e+05,85.065,451.47,0,0.31468,0.80787,2.9863e+05,82,2.9863e+05
4.1389e+05,0.3,0.1,0.00024102,1,1000,1.3863,1.797e+05,0.19898,2.8131e+05,38.093,76.919,0,0.49926,0.6167,2.1521e+24,83,2.1522e+24
3.0896e+05,0.3,0.1,0.00088722,1,1000,1.3863,1.5829e+05,0.091112,3.5518e+05,34.173,1697,0,0.40906,0.70821,31665,84,31665
3.9532e+05,0.3,0.1,0.53644,1,1000,1.3863,1.1612e+05,8.6461e-08,5.1008e+05,99.971,897.21,0,0.47498,0.85188,58066,85,58066
3.2457e+05,0.3,0.1,0.0013713,1,1000,1.3863,1.3257e+05,2.0956e-06,9.3175e+05,0.18674,1685.5,0,0.4741,0.64144,23407,86,23407
3.522e+05,0.3,0.1,0.011433,1,1000,1.3863,1.4237e+05,0.13901,5.2797e+05,6.6681,1419.8,0,0.27148,0.80271,2.8528e+28,87,2.8602e+28
3.4795e+05,0.3,0.1,0.56968,1,1000,1.3863,1.1693e+05,0.11786,6.0806e+05,28.76,732.25,0,0.21031,0.99928,4.9291e+06,88,4.9291e+06
4.1035e+05,0.3,0.1,0.26002,1,1000,1.3863,1.349e+05,0.19959,6.6444e+05,89.339,180.06,0,0.49328,0.60011,3.3159e+06,89,3.3159e+06
3.9418e+05,0.3,0.1,0.49594,1,1000,1.3863,1.2578e+05,0.00059436,5.7772e+05,26.802,2000,0,0.39654,0.92103,41299,90,41299
3.6057e+05,0.3,0.1,0.024167,1,1000,1.3863,1.9162e+05,0.17801,1.3471e+05,29.205,468.07,0,0.46804,0.79593,6.1434e+21,91,4.8085e+26
3.8751e+05,0.3,0.1,0.062381,1,1000,1.3863,1.2009e+05,0.075875,5.9479e+05,93.291,192.89,0,0.38637,0.84135,4.3337e+30,92,1.3184e+32
3.2459e+05,0.3,0.1,0.50393,1,1000,1.3863,1.5991e+05,0.046713,32328,28.954,37.006,0,0.45266,0.76707,6.3466e+05,93,6.3466e+05
3.3436e+05,0.3,0.1,0.00074297,1,1000,1.3863,1.7015e+05,0.18984,7.4901e+05,53.804,410.03,0,0.46305,0.64901,1.5186e+20,94,1.5187e+20
3.9761e+05,0.3,0.1,9.4301e-05,1,1000,1.3863,1.4057e+05,3.0359e-05,3.7645e+05,5.9979,425.25,0,0.49559,0.71577,27194,95,27194
3.4853e+05,0.3,0.1,0.19559,1,1000,1.3863,1.2467e+05,0.00023761,2.3506e+05,0.0086087,527.69,0,0.48677,0.71225,45381,96,45381
4.0859e+05,0.3,0.1,0.045125,1,1000,1.3863,1.6172e+05,0.068528,3.6294e+05,66.176,400.05,0,0.44354,0.72758,6.0708e+29,97,1.9807e+30
3.9696e+05,0.3,0.1,0.28961,1,1000,1.3863,1.96e+05,0.13302,5.413e+05,0.89846,1436.6,0,0.36711,0.60642,1.2026e+05,98,1.2026e+05
3.0913e+05,0.3,0.1,0.34041,1,1000,1.3863,1.4494e+05,0.13192,7.5321e+05,56.447,1082,0,0.20875,0.83395,1.1677e+33,99,2.333e+34
3.3072e+05,0.3,0.1,0.034831,1,1000,1.3863,1.0689e+05,0.19768,2.511e+05,91.883,242.45,0,0.20045,0.60947,3.8491e+19,100,1.9047e+21
3.869e+05,0.3,0.1,1.5071e-08,1,1000,1.3863,1.5914e+05,3.3906e-05,7.1928e+05,26.081,1693.7,0,0.5,0.6,35134,101,35134
3.5546e+05,0.3,0.1,4.4213e-08,1,1000,1.3863,1.6821e+05,2.1149e-09,1.4133e+05,23.258,871.51,0,0.5,0.99924,17420,102,17420
3.6468e+05,0.3,0.1,0.070086,1,1000,1.3863,1.9087e+05,0.08691,3.6524e+05,55.908,451.66,0,0.30078,0.90067,4.9322e+19,103,7.5895e+21
4.1915e+05,0.3,0.1,0.37174,1,1000,1.3863,1.1045e+05,0.0019955,59153,23.225,1479.7,0,0.43384,0.70064,49022,104,49023
3.7583e+05,0.3,0.1,0.00081928,1,1000,1.3863,1.889e+05,0.00080873,5.9706e+05,3.696,1922.9,0,0.49542,0.68115,33419,105,33419
3.1052e+05,0.3,0.1,0.074784,1,1000,1.3863,1.2071e+05,0.00024064,3.4758e+05,100,1082,0,0.4538,0.80217,19101,106,19101
3.0438e+05,0.3,0.1,0.32347,1,1000,1.3863,1.7809e+05,0.038238,9.3195e+05,0.04919,384.18,0,0.30076,0.95357,1.7016e+05,107,1.7016e+05
3.5557e+05,0.3,0.1,6.0999e-06,1,1000,1.3863,1.3712e+05,0.0047706,7.0923e+05,73.507,603.7,0,0.26517,0.6129,57167,108,57167
3.5564e+05,0.3,0.1,9.4011e-07,1,1000,1.3863,1.0568e+05,1e-06,9.9843e+05,12.905,358.78,0,0.49363,0.6123,23308,109,23308
4.0952e+05,0.3,0.1,0.0008994,1,1000,1.3863,1.5779e+05,0.061692,57331,99.991,1211.1,0,0.44611,0.99995,23211,110,23211
4.1663e+05,0.3,0.1,0.31075,1,1000,1.3863,1.2344e+05,0.16213,4.5127e+05,42.307,1157.1,0,0.49993,0.64279,79031,111,79031
3.6416e+05,0.3,0.1,0.39519,1,1000,1.3863,1.9116e+05,0.13886,2.287e+05,0.00095991,864.12,0,0.49882,0.90928,64505,112,64505
4.0068e+05,0.3,0.1,0.020033,1,1000,1.3863,1.5177e+05,0.012365,2.3137e+05,49.045,1198.9,0,0.22963,0.86708,79253,113,79253
3.3948e+05,0.3,0.1,0.0036508,1,1000,1.3863,1.0902e+05,0.0010484,6.5302e+05,25.361,1011.3,0,0.49285,0.60025,23034,114,23035
3.4945e+05,0.3,0.1,0.59954,1,1000,1.3863,1.5646e+05,0.1981,7.7098e+05,87.715,811.73,0,0.24841,0.64409,1.5266e+06,115,1.5266e+06
3.2587e+05,0.3,0.1,0.16219,1,1000,1.3863,1.6044e+05,0.018961,3.3598e+05,20.851,1792.5,0,0.27346,0.71369,52490,116,52490
3.376e+05,0.3,0.1,0.59942,1,1000,1.3863,1.7457e+05,0.038428,9.6997e+05,99.778,209.43,0,0.35257,0.88363,5.9604e+05,117,5.9604e+05
3.872e+05,0.3,0.1,0.033348,1,1000,1.3863,1.778e+05,0.13181,2.7996e+05,64.915,463.8,0,0.40241,0.99888,2.4319e+20,118,6.3534e+21
3.7777e+05,0.3,0.1,0.22608,1,1000,1.3863,1.8e+05,0.0018847,9.6599e+05,0.89696,729.51,0,0.49877,0.99911,35388,119,35388
3.4862e+05,0.3,0.1,0.45427,1,1000,1.3863,1.4107e+05,0.14647,1.5111e+05,58.474,689.83,0,0.47288,0.83338,77328,120,77328
4.113e+05,0.3,0.1,0.044887,1,1000,1.3863,1.7036e+05,0.2,1579.6,100,1860.7,0,0.4987,0.91656,40487,121,40487
3.1178e+05,0.3,0.1,0.32666,1,1000,1.3863,1.117e+05,0.061193,36730,1.8911,1593,0,0.43306,0.9984,16985,122,16985
3.031e+05,0.3,0.1,0.14711,1,1000,1.3863,1.6389e+05,0.11177,60691,99.999,834.46,0,0.49912,0.63729,42258,123,42258
3.1538e+05,0.3,0.1,0.59839,1,1000,1.3863,1.7545e+05,0.00011035,6.7273e+05,69.816,355.03,0,0.2004,0.9984,3.6711e+05,124,3.6711e+05
3.6234e+05,0.3,0.1,0.45247,1,1000,1.3863,1.9868e+05,0.0033998,39796,50.344,101.83,0,0.45794,0.76988,2.6003e+05,125,2.6003e+05
3.9598e+05,0.3,0.1,0.41745,1,1000,1.3863,1.0561e+05,0.067041,6.309e+05,33.174,1868.3,0,0.40202,0.80558,51829,126,51830
3.4208e+05,0.3,0.1,0.54608,1,1000,1.3863,1.2465e+05,0.10224,7.4032e+05,58.77,203.52,0,0.45367,0.76144,6.1967e+05,127,6.1968e+05
3.6941e+05,0.3,0.1,0.2721,1,1000,1.3863,1.3669e+05,0.055169,2.661e+05,98.389,1929.1,0,0.2004,0.8679,1.5925e+05,128,1.5925e+05
3.0973e+05,0.3,0.1,0.46777,1,1000,1.3863,1.6663e+05,0.14549,3.3404e+05,99.812,1446.7,0,0.28193,0.81668,1.4623e+05,129,1.4623e+05
3.9134e+05,0.3,0.1,1.1874e-06,1,1000,1.3863,1.8341e+05,9.2202e-06,2.0206e+05,100,159.13,0,0.3782,0.62871,46153,130,46153
4.1588e+05,0.3,0.1,0.6,1,1000,1.3863,1.2906e+05,0.19999,9.3209e+05,99.269,442.83,0,0.43662,0.84892,5.8137e+05,131,5.8137e+05
3.1999e+05,0.3,0.1,0.037776,1,1000,1.3863,1.2215e+05,0.15563,5.9676e+05,67.086,1279.8,0,0.49005,0.74896,1.0694e+19,132,1.6781e+22
3.768e+05,0.3,0.1,0.13152,1,1000,1.3863,1.3725e+05,0.01348,3.8952e+05,0.0010904,716.18,0,0.42169,0.68313,48638,133,48639
3.9163e+05,0.3,0.1,0.0056146,1,1000,1.3863,1.1324e+05,0.012443,79295,3.9731,1633,0,0.31566,0.77952,31459,134,31459
3.7759e+05,0.3,0.1,0.067569,1,1000,1.3863,1.1698e+05,0.13728,6.93e+05,0.99327,2000,0,0.5,0.60909,37710,135,37711
3.5321e+05,0.3,0.1,0.16205,1,1000,1.3863,1.7716e+05,1.8373e-06,6.2718e+05,100,869.91,0,0.5,0.99962,24642,136,24642
3.4654e+05,0.3,0.1,0.30995,1,1000,1.3863,1.0369e+05,0.056585,2.3013e+05,99.7,1858.2,0,0.24474,0.90065,80830,137,80830
3.9909e+05,0.3,0.1,0.31699,1,1000,1.3863,1.4955e+05,0.12184,4808.5,79.709,570.35,0,0.43324,0.79715,51358,138,51358
3.9201e+05,0.3,0.1,0.2664,1,1000,1.3863,1.0149e+05,0.01883,3.2872e+05,45.978,1838.5,0,0.20541,0.64866,1.1159e+05,139,1.1159e+05
4.015e+05,0.3,0.1,0.59868,1,1000,1.3863,1.9889e+05,0.18711,4.6152e+05,60.225,1312.9,0,0.37641,0.90203,1.5653e+05,140,1.5653e+05
4.1889e+05,0.3,0.1,0.22296,1,1000,1.3863,1.3099e+05,0.010763,1.8821e+05,57.13,1788.6,0,0.5,0.99992,24435,141,24435
4.0385e+05,0.3,0.1,0.32307,1,1000,1.3863,1.1192e+05,0.16426,4.4093e+05,99.81,467.31,0,0.49986,0.74517,1.8913e+05,142,1.8913e+05
3.9086e+05,0.3,0.1,0.56296,1,1000,1.3863,1.0342e+05,0.00069544,3.2724e+05,99.494,960.78,0,0.46365,0.71781,71291,143,71291
3.203e+05,0.3,0.1,0.037062,1,1000,1.3863,1.3373e+05,0.015402,4.5156e+05,0.0030182,576.17,0,0.20854,0.66117,1.392e+05,144,1.392e+05
3.981e+05,0.3,0.1,0.32252,1,1000,1.3863,1.3766e+05,0.029299,74534,0.49832,332.45,0,0.31112,0.84737,1.3508e+05,145,1.3508e+05
3.1865e+05,0.3,0.1,0.0009623,1,1000,1.3863,1.3659e+05,0.15551,1.5942e+05,88.911,787.23,0,0.44126,0.70109,7.5024e+18,146,1.0305e+20
3.3292e+05,0.3,0.1,0.38285,1,1000,1.3863,1.6755e+05,0.060299,9.4999e+05,0.93443,1357.2,0,0.29337,0.81914,91209,147,91209
3.6404e+05,0.3,0.1,0.59476,1,1000,1.3863,1.7818e+05,0.13916,2.6505e+05,83.675,289.78,0,0.41834,0.61137,5.7583e+05,148,5.7583e+05
3.9903e+05,0.3,0.1,0.59856,1,1000,1.3863,1.9748e+05,0.1748,3.401e+05,33.479,779.48,0,0.29103,0.6284,5.2947e+05,149,5.2947e+05
3.9943e+05,0.3,0.1,0.0034007,1,1000,1.3863,1.1419e+05,4.4444e-05,5.5348e+05,80.845,1975.6,0,0.49999,0.61737,28422,150,28422
3.6351e+05,0.3,0.1,0.0014952,1,1000,1.3863,1.7666e+05,0.06603,3.8957e+05,77.502,1322.8,0,0.45833,0.77603,32439,151,32439
3.7747e+05,0.3,0.1,0.076259,1,1000,1.3863,1.4697e+05,0.044021,6.0259e+05,73.748,606.56,0,0.25911,0.99929,4.8802e+32,152,1.8927e+33
4.0012e+05,0.3,0.1,0.59874,1,1000,1.3863,1.043e+05,0.13169,3.6931e+05,99.999,828.12,0,0.46992,0.692,1.2548e+05,153,1.2549e+05
4.0485e+05,0.3,0.1,0.39995,1,1000,1.3863,1.8222e+05,0.12793,7.8164e+05,99.747,113.26,0,0.4382,0.9288,1.957e+06,154,1.957e+06
3.5729e+05,0.3,0.1,0.098942,1,1000,1.3863,1.8276e+05,0.01326,6.775e+05,99.998,560.54,0,0.39425,0.99899,35727,155,35727
4.091e+05,0.3,0.1,0.045896,1,1000,1.3863,1.7758e+05,0.00033253,6.0307e+05,58.174,87.371,0,0.20474,0.61869,2.0411e+05,156,2.0411e+05
3.6752e+05,0.3,0.1,0.51956,1,1000,1.3863,1.4249e+05,2.6364e-06,8.4034e+05,99.999,1244.7,0,0.38947,0.88765,53269,157,53269
3.9852e+05,0.3,0.1,0.0013607,1,1000,1.3863,1.0869e+05,4.6111e-05,1.8738e+05,20.623,545.2,0,0.34799,0.83931,30822,158,30822
3.2547e+05,0.3,0.1,0.4618,1,1000,1.3863,1.9525e+05,0.16905,9.3501e+05,99.683,698.06,0,0.31351,0.69182,4.7631e+05,159,4.7631e+05
3.9092e+05,0.3,0.1,0.026711,1,1000,1.3863,1.6927e+05,0.10238,8.0034e+05,22.789,1427.4,0,0.23005,0.69589,1.0153e+21,160,1.0185e+21
3.9494e+05,0.3,0.1,0.42668,1,1000,1.3863,1.7245e+05,0.070349,32751,99.788,590.4,0,0.43236,0.75499,79236,161,79236
3.2325e+05,0.3,0.1,0.59351,1,1000,1.3863,1.2668e+05,0.19714,3.661e+05,98.499,248.81,0,0.48631,0.60001,5.8725e+05,162,5.8726e+05
3.7136e+05,0.3,0.1,0.51257,1,1000,1.3863,1.5645e+05,0.11464,4.981e+05,0.7946,1891,0,0.33561,0.99999,86914,163,86914
4.0973e+05,0.3,0.1,0.41497,1,1000,1.3863,1.1769e+05,0.094981,8.424e+05,4.1852,451.49,0,0.42872,0.65396,2.9373e+05,164,2.9373e+05
