mu,beta,c,epsilon,n,d,f,alpha,a,kA,e_T,e_R,g,b_T,b_R,Error,EntryNumber,error2
1014900,0.37485,0.26464,0.99785,1,1000,1.3863,530630,0.26394,207600,90.876,1104.3,0.9967,0.42115,0.97421,132110,29,132120
865400,0.3015,5.172E-08,0.79389,1,1000,1.3863,500510,0.44789,505960,99.92,743.52,0.69579,0.98246,0.68614,133680,176,133680
895780,0.87954,0.46041,0.54671,1,1000,1.3863,272740,0.26957,145540,0.17548,1012.5,0.1666,0.87061,0.86774,138410,182,138410
802110,0.3926,0.45,0.50275,1,1000,1.3863,287150,0.076979,474220,60.295,530.6,0.83503,0.46939,0.71377,147300,110,147300
1337000,0.85691,0.68765,0.0011611,1,1000,1.3863,278480,0.19748,483300,97.595,1999.7,0.57292,0.53122,0.77432,153770,60,153770
204810,0.70884,0.0012821,0.13154,1,1000,1.3863,443430,0.10933,406270,97.265,1826.3,0.21411,0.7103,0.396,158960,122,158960
4010600,0.80737,0.10252,0.37966,1,1000,1.3863,362970,0.0012899,520790,100,2000,0.86319,0.96955,0.96779,183610,155,183610
3859600,0.3,0.38322,0.046856,1,1000,1.3863,227350,0.22256,173850,99.968,552.06,1,0.74593,0.99997,196650,14,196650
1118000,0.35215,0.00043836,0.45178,1,1000,1.3863,560830,1,747840,5.688,2000,0.36582,1,0.54933,197610,73,197610
1994500,0.70252,0.44943,0.71278,1,1000,1.3863,222770,0.45047,582470,99.998,1959.1,0.69446,0.71678,0.95019,213700,21,213710
1200100,0.44887,0.87227,0.91666,1,1000,1.3863,209450,0.0030372,110810,12.439,941.53,0.45425,0.96364,0.76995,215440,43,215440
526530,0.98143,0.55242,0.9113,1,1000,1.3863,507970,0.69733,706090,100,893.73,0.42341,0.86951,0.72344,222140,156,222140
4121000,0.41911,0.11318,3.2746E-06,1,1000,1.3863,570810,0.052675,581190,33.311,699.73,0.47567,0.99947,0.99876,223140,69,223140
2312900,0.48915,0.14489,0.82971,1,1000,1.3863,217630,0.85843,733770,31.596,1789,0.74987,0.9969,0.7224,227970,85,227970
2119000,0.33771,0.22467,0.20253,1,1000,1.3863,242660,0.96142,4636.1,99.716,1827,0.46856,0.72111,0.66712,229090,181,229090
1321500,0.84423,0.99751,0.0020818,1,1000,1.3863,409210,2.4487E-05,831840,99.998,1963.9,0.97507,0.97879,0.67719,231380,49,231380
4891900,0.3009,0.11876,0.62478,1,1000,1.3863,296150,0.75943,770970,64.761,2000,0.94556,0.99984,0.99975,240570,129,240570
743730,0.38718,0.31102,0.91875,1,1000,1.3863,439270,0.55099,516430,0.49082,1371.1,3.3709E-05,0.81943,0.82805,242530,144,242530
1275400,0.79431,0.51328,0.20416,1,1000,1.3863,296360,0.69879,289050,99.999,1672.6,0.70251,0.69364,0.55006,248040,207,248050
1765400,0.69449,0.082233,0.80005,1,1000,1.3863,233150,0.19735,281610,100,2000,0.99983,0.64717,0.40666,249710,162,249710
2471800,0.77326,0.43857,0.99186,1,1000,1.3863,525720,1.4369E-06,929260,76.766,1999.7,0.97595,1,0.99846,258290,177,258290
3153400,0.71211,0.5807,0.10687,1,1000,1.3863,323660,0.073962,915770,2.4313,1184.1,0.99568,0.85321,0.92046,270700,75,270710
2514700,0.31026,0.50669,0.92679,1,1000,1.3863,549130,0.95536,139690,23.225,1054.9,0.99697,0.98089,0.97404,281110,96,281110
1582700,0.30079,0.5745,0.92136,1,1000,1.3863,501520,0.94142,355930,99.964,899.83,0.39241,0.99241,0.99493,298610,142,298610
1559400,0.75742,0.45,0.049565,1,1000,1.3863,577270,0.32147,806470,97.285,1497,0.6014,0.78962,0.685,306020,100,306030
1760700,0.82386,0.48208,0.54595,1,1000,1.3863,412350,0.6685,407620,99.999,1975.4,0.82602,0.72257,0.69198,320560,205,320560
1984600,0.82673,0.47827,0.22596,1,1000,1.3863,470540,1,371330,7.2059,1930.6,0.55286,0.99775,0.72779,357610,84,357610
839220,0.37749,0.62052,0.092019,1,1000,1.3863,589190,0.36801,800330,83.143,1606.7,0.52561,0.99716,0.564,359470,197,359480
4977000,0.31887,0.33646,0.0023624,1,1000,1.3863,590080,0.04687,586800,9.0423,1145.7,0.99837,0.99952,0.9986,364190,31,364190
2804800,0.88791,0.42422,0.42681,1,1000,1.3863,220580,0.33625,580190,92.542,2000,0.43069,0.90962,0.86043,367630,35,367630
1637100,0.77143,0.72605,0.087427,1,1000,1.3863,302170,0.0026658,954750,63.604,1596.7,0.33994,0.28549,0.81804,372540,80,372540
2370400,0.89384,0.45853,0.79444,1,1000,1.3863,352220,0.91464,740840,26.289,1948.7,0.74123,0.99974,0.81092,386790,149,386790
2378700,0.61375,0.44721,0.22893,1,1000,1.3863,559150,0.61566,503840,99.81,1412.2,0.63476,0.82511,0.83465,393100,3,393110
1006100,0.98669,0.021587,0.0024762,1,1000,1.3863,522200,0.23596,182920,49.512,943.6,0.036885,0.73958,0.36948,393800,195,393800
1560500,0.69034,0.4544,0.77987,1,1000,1.3863,472170,0.69551,631960,99.992,1999.6,0.99223,0.54926,0.66833,398230,124,398230
3756300,0.30185,0.50116,0.012051,1,1000,1.3863,287870,0.00055787,958530,42.428,337.34,0.99256,0.22466,0.9264,438680,67,438680
2857000,0.65951,0.46073,0.99688,1,1000,1.3863,238150,0.13942,631140,99.715,1023.2,0.84064,0.97493,0.87631,440330,1,440340
3259100,0.30003,0.00013804,0.44916,1,1000,1.3863,351760,0.027278,986100,98.269,363.52,0.77629,0.61795,0.82888,453900,133,453900
3688600,0.43134,0.2128,0.75643,1,1000,1.3863,385660,0.070422,563920,17.356,1884.6,1,0.47926,0.78189,454270,130,454270
939970,0.96845,0.71365,0.3894,1,1000,1.3863,361540,0.0027428,48739,81.89,1456.5,0.53368,0.51602,0.44633,475810,17,475810
2806600,0.84245,0.88597,0.81914,1,1000,1.3863,228180,0.78951,679880,85.985,1998.5,0.58897,0.87257,0.9992,477790,89,477790
604440,0.69567,0.45382,0.4297,1,1000,1.3863,429650,0.49014,262220,0.38403,467.92,0.58067,0.85052,0.38403,479670,157,479670
1552700,0.96707,0.65953,0.41286,1,1000,1.3863,291880,0.48333,310920,99.909,2000,0.69705,0.80348,0.48704,484460,64,484460
1200700,0.61848,0.45,0.030385,1,1000,1.3863,237200,0.46349,9332.5,0.86477,1454.2,0.91503,0.64274,0.30142,504010,39,504010
1629400,0.70144,0.46122,0.38218,1,1000,1.3863,482360,0.75212,6234,99.938,1999.9,0.50986,0.90083,0.59855,521750,159,521750
2658000,0.83561,0.60966,0.38863,1,1000,1.3863,506890,0.062301,950030,99.866,1788.1,0.23541,0.74381,0.98816,563590,154,563590
2090600,0.30237,0.55544,0.10262,1,1000,1.3863,369940,0.00059604,495070,0.095115,378.36,0.78848,0.33562,0.60438,568250,12,568250
3048400,0.70456,0.058588,0.00062788,1,1000,1.3863,298770,0.0050953,814920,76.389,1764.1,0.18176,1,0.30016,571480,98,571490
2138800,0.36556,0.44647,0.24463,1,1000,1.3863,335090,0.74489,369250,0.18172,1907.1,0.10028,0.72963,0.82734,595040,184,595050
3268800,0.96345,0.62104,0.17782,1,1000,1.3863,395570,0.31699,226220,100,553.14,0.99859,0.80103,0.74325,649200,41,649210
4195200,0.6868,0.45,0.33813,1,1000,1.3863,287710,0.32581,95949,89.283,713.01,0.74753,0.74851,0.8433,664210,51,664210
4017000,0.40524,0.89142,0.48764,1,1000,1.3863,477920,0.5922,950220,100,1967.4,0.97557,0.84249,0.99969,668470,174,668470
726240,0.62868,0.5866,0.89441,1,1000,1.3863,205940,0.00078347,471570,98.502,1217.5,0.54338,0.057862,0.95803,696450,108,696450
2825000,0.3,0.23833,0.31717,1,1000,1.3863,525800,0.83452,126740,10.021,2000,0.95427,0.43855,0.45076,728780,171,728780
1261700,0.63787,0.45,0.93938,1,1000,1.3863,256990,0.26808,174890,52.378,529.75,0.13865,0.59889,0.685,837330,13,837330
3162700,0.3,0.47309,0.65394,1,1000,1.3863,472980,0.24953,642470,99.475,1056.7,0.81883,0.41967,0.79069,843250,167,843260
2437900,0.48222,0.45,0.68569,1,1000,1.3863,562130,0.64019,162940,24.877,638.6,0.56591,0.93162,0.685,845130,126,845130
3036800,0.93334,0.51215,0.079853,1,1000,1.3863,520900,0.4885,728860,43.285,1498.3,0.67369,0.88998,0.57932,877420,32,877430
4129500,0.93519,0.52419,0.99807,1,1000,1.3863,228410,0.92094,64634,19.21,517.17,0.70857,0.97641,0.9541,895630,2,895630
2996100,0.70792,0.45,0.89542,1,1000,1.3863,532450,0.1565,457310,3.4866,1770.8,0.6181,0.93218,0.685,908320,46,908330
2055000,0.59,0.3271,0.24797,1,1000,1.3863,286350,0.00053642,451660,17.16,1939,0.013899,0.42489,0.64989,942470,148,942480
2755300,0.79816,0.45,0.36429,1,1000,1.3863,213180,0.053863,805060,32.869,1300.2,0.45137,0.38265,0.685,1052800,30,1052800
4270000,0.8494,0.45,0.15185,1,1000,1.3863,229440,0.20703,775030,22.781,642.05,0.91419,0.78255,0.59553,1063400,71,1063500
862980,0.33431,0.85104,0.72355,1,1000,1.3863,336430,0.99762,926170,38.302,1391.4,0.36796,0.75849,0.30192,1121200,93,1121200
3741700,0.44988,0.32822,0.044807,1,1000,1.3863,348960,0.17066,489690,0.27394,1783.9,0.31199,0.82541,0.62481,1124700,199,1124700
4884600,0.31377,0.99948,0.16356,1,1000,1.3863,489160,0.9846,492640,97.417,730.08,0.99811,0.95467,0.94596,1125300,74,1125300
4184100,0.64586,0.62199,0.42573,1,1000,1.3863,238050,0.57245,512530,99.998,1049.7,0.34793,0.99877,0.92733,1126300,26,1126300
3993100,0.92495,0.39926,0.85575,1,1000,1.3863,261160,0.54769,155560,88.931,1999.6,0.21864,0.68049,0.98689,1127700,163,1127700
2508800,0.45914,0.45,0.2581,1,1000,1.3863,430030,0.0099774,809380,16.924,516.89,0.60881,0.47991,0.56844,1161400,170,1161400
2976900,0.63343,0.9899,0.92765,1,1000,1.3863,234210,0.00012171,801020,96.719,1130.8,0.00038904,0.8974,0.98741,1233500,191,1233500
2866100,0.89868,0.42038,0.0010644,1,1000,1.3863,352060,0.03062,382940,0.0011536,1694.7,0.028289,0.48154,0.65466,1320800,106,1320800
1908000,0.89777,0.31573,0.13918,1,1000,1.3863,581940,0.13841,384810,4.2493,989.49,0.00068627,0.57709,0.57822,1325100,169,1325100
3543500,0.56641,0.53262,0.5375,1,1000,1.3863,348190,0.69279,997550,99.997,2000,0.49579,0.9923,0.59594,1381200,132,1381200
2806700,0.82455,0.87549,0.99793,1,1000,1.3863,270320,0.69076,188790,50.166,1523.1,0.0012027,0.54765,0.99962,1394700,18,1394700
2131700,0.52261,0.45,0.85638,1,1000,1.3863,420920,0.21811,772370,91.02,1818.2,0.22803,0.37086,0.685,1407300,15,1407300
3115500,0.43422,0.45,0.34113,1,1000,1.3863,388540,0.035763,175870,24.285,1834.8,0.72176,0.47349,0.45272,1451300,209,1451300
4911900,0.3338,0.139,0.47425,1,1000,1.3863,213040,0.002823,881870,64.43,752.53,0.83508,0.23468,0.84002,1451400,201,1451400
4942300,0.32642,0.45,0.36744,1,1000,1.3863,408450,0.23159,488900,91.329,1592.4,0.62406,0.67914,0.69552,1495500,192,1495500
4806100,0.87114,0.55821,0.26078,1,1000,1.3863,596490,0.043628,925430,30.932,1999.1,0.7219,0.99779,0.67046,1505900,107,1506000
4401800,0.66264,0.45,0.45743,1,1000,1.3863,236330,0.26647,153660,63.771,1915.4,0.281,0.44008,0.82714,1555700,206,1555700
3863700,0.30198,0.45443,0.90603,1,1000,1.3863,375210,0.00018096,5386.9,99.982,855.18,0.67299,0.11951,0.54195,1597200,55,1597200
4705100,0.99768,0.080538,0.31684,1,1000,1.3863,403140,0.0028273,762890,94.48,1311.8,0.00044778,0.99655,0.67101,1705500,9,1705500
2271000,0.5365,0.45,0.56426,1,1000,1.3863,599050,0.51101,873510,1.3656,748.12,0.070222,0.98754,0.685,1726300,119,1726300
4601900,0.66376,0.00225,0.15189,1,1000,1.3863,368430,0.057231,585750,5.902,367.05,0.22359,0.77802,0.65693,1841000,90,1841000
4015200,0.64561,0.52146,0.83305,1,1000,1.3863,394720,0.64202,446780,99.906,1048.2,0.32678,0.69969,0.94758,2003300,187,2003300
3338000,0.69476,0.42648,0.091471,1,1000,1.3863,239480,0.0013094,335360,71.458,1807.4,0.61477,0.11832,0.42816,2058000,193,2058100
3158800,0.48831,0.45,0.1932,1,1000,1.3863,479060,0.20368,666330,94.478,1428.9,0.44307,0.4333,0.47524,2109900,104,2109900
3586700,0.37653,0.45,0.78423,1,1000,1.3863,354560,0.77555,734270,59.09,918.76,0.43028,0.69375,0.685,2146400,5,2146400
2247000,0.90207,0.45008,0.79149,1,1000,1.3863,488070,0.0017345,516990,35.892,908.43,0.74771,0.15648,0.86207,2195800,4,2195800
4101600,0.30019,0.19227,0.99852,1,1000,1.3863,440140,0.85928,922360,2.522,1231.7,0.99963,0.76972,0.34605,2279100,128,2279100
2601000,0.37055,0.0012548,0.48243,1,1000,1.3863,220140,0.0011211,834190,11.714,1338.9,0.032526,0.69783,0.30014,2293700,6,2293700
3657600,0.99426,0.99725,0.9263,1,1000,1.3863,457480,0.88648,401880,88.787,397.46,0.93598,0.98511,0.8555,2326200,61,2326200
1755900,0.58125,0.45,0.25448,1,1000,1.3863,363090,0.036382,746150,38.619,1219.6,0.15483,0.14391,0.90596,2343700,47,2343700
1526500,0.67378,0.00225,0.74556,1,1000,1.3863,496990,0.45183,389130,96.321,171.79,0.43285,0.95166,0.88394,2391800,58,2391800
2503600,0.83062,0.35708,0.00098827,1,1000,1.3863,556370,0.0014269,698750,61.956,1718.9,0.52334,0.19589,0.30045,2527700,194,2527700
4221600,0.96555,0.99999,0.7874,1,1000,1.3863,400030,0.0044938,796180,11.16,1018.5,0.23497,0.94082,0.81425,2690300,81,2690300
3203000,0.84616,0.45,0.36848,1,1000,1.3863,418800,0.29632,744690,92.939,1551.4,0.18896,0.68678,0.48351,2834800,186,2834800
4565400,0.66002,0.20055,0.99891,1,1000,1.3863,542760,0.00023958,691630,99.66,1723.5,0.9822,0.69075,0.36606,2856000,44,2856000
2589600,0.95872,0.67152,0.99744,1,1000,1.3863,323190,0.42534,652420,11.95,480.85,0.33608,0.77453,0.79678,2859000,116,2859000
4807400,0.69872,0.47056,0.52367,1,1000,1.3863,398960,0.50771,870910,98.455,1696.8,0.75732,0.59821,0.49328,3011400,147,3011400
1329800,0.6364,0.24984,0.85618,1,1000,1.3863,252450,0.0021752,91513,6.0712,992.58,0.68421,0.010993,0.84215,3032100,23,3032100
4978300,0.99181,0.67703,0.37066,1,1000,1.3863,574000,0.28346,231800,96.417,1143.7,0.0019548,0.83512,0.99977,3044400,34,3044400
2236900,0.62264,0.45,0.46245,1,1000,1.3863,470130,0.0067153,602170,32.247,1569.5,0.38677,0.91599,0.30115,3184200,208,3184300
4492300,0.84485,0.45,0.52698,1,1000,1.3863,545920,0.058109,457750,27.878,758.74,0.72221,0.339,0.70122,3223900,111,3223900
1087100,0.93342,0.45,0.43021,1,1000,1.3863,290370,0.17071,227660,43.887,222.24,0.4357,0.3111,0.685,3360600,189,3360600
4237200,0.54815,0.45,0.82144,1,1000,1.3863,299580,0.47579,399080,57.224,1401.6,0.59944,0.80052,0.40507,3659400,57,3659400
3559500,0.74697,0.45,0.69595,1,1000,1.3863,264590,0.17877,422890,6.8806,639.2,0.094229,0.59852,0.77092,3708300,204,3708300
4406500,0.99985,0.34262,0.92443,1,1000,1.3863,235840,0.91463,389590,3.9706,1089.4,0.86157,0.77594,0.39252,3827100,118,3827200
2998300,0.47626,0.45,0.38462,1,1000,1.3863,276370,0.42825,482020,61.709,530.56,0.12061,0.58951,0.52619,4161800,202,4161800
4496600,0.77901,0.45,0.1957,1,1000,1.3863,416000,0.22106,95945,42.425,979.97,0.060165,0.81951,0.685,4277200,166,4277200
4805600,0.60427,0.30461,0.42116,1,1000,1.3863,582870,0.31931,800280,0.68215,1999.7,0.087219,0.45559,0.66405,5246000,172,5246000
3150700,0.99383,0.45,0.86206,1,1000,1.3863,289380,0.31239,584520,82.721,1351.7,0.82991,0.29046,0.70255,5290200,56,5290200
3322400,0.99907,0.35031,0.70224,1,1000,1.3863,500670,0.020726,941820,0.00073669,477.52,0.019062,0.87472,0.7159,5414100,68,5414200
2737000,0.41741,0.36159,0.24446,1,1000,1.3863,427530,0.035037,11902,26.139,1308.2,0.0016855,0.068456,0.45878,5520900,179,5521000
2271900,0.31037,0.26578,0.99642,1,1000,1.3863,224190,0.29813,526880,16.785,212.42,0.0020799,0.67178,0.9008,5981400,198,5981400
2805500,0.67816,0.45024,0.95056,1,1000,1.3863,333730,0.29982,901990,6.7179,363.96,0.49637,0.5411,0.68505,6295000,38,6295100
3639200,0.42551,0.45,0.53243,1,1000,1.3863,436640,0.33257,853060,18.771,643.85,0.4424,0.90436,0.33318,6403100,16,6403100
4422300,0.7677,0.0010842,0.87125,1,1000,1.3863,529750,0.98116,730240,99.999,931.06,0.95964,0.61779,0.37565,8407000,203,8407200
2648200,0.40405,0.25802,0.99809,1,1000,1.3863,473960,0.59856,970140,74.326,603.9,0.0011552,0.61738,0.8939,9765000,117,9765100
4124200,0.80571,0.45,0.81815,1,1000,1.3863,223850,0.68197,42431,65.961,1037.2,0.071445,0.52165,0.39673,10873000,196,10873000
3796400,0.8893,0.45,0.54825,1,1000,1.3863,544800,0.083821,337710,90.31,210.25,0.23613,0.31781,0.685,13742000,160,13742000
4125900,0.79624,0.45,0.93471,1,1000,1.3863,545870,0.41996,239880,89.971,130.48,0.59765,0.4794,0.685,17806000,112,17806000
993430,0.83028,0.99908,0.96207,1,1000,1.3863,293700,0.060132,813780,33.13,408.5,0.14032,0.12231,0.30191,17822000,153,17822000
3051400,0.30008,0.091978,0.029116,1,1000,1.3863,341650,0.0020643,436660,86.219,1927.3,0.0022086,0.045754,0.32597,19490000,40,19490000
4498900,0.79836,0.23683,0.9,1,1000,1.3863,457740,0.64753,952200,99.656,247.71,0.59811,0.81159,0.91343,23159000,141,23159000
4163900,0.99656,0.99946,0.43566,1,1000,1.3863,475690,0.52275,450540,8.5857,885.37,0.084436,0.36598,0.30193,26565000,180,26565000
4936100,0.73524,0.81662,0.21779,1,1000,1.3863,471690,0.8587,775330,68.101,833.85,0.011349,0.95011,0.32066,26759000,105,26759000
2845500,0.86378,0.45,0.45088,1,1000,1.3863,379370,0.035423,513810,87.224,104.38,0.40773,0.10805,0.75988,56463000,66,56463000
1365800,0.99984,0.74464,0.99933,1,1000,1.3863,207170,0.13307,952130,37.92,1808.7,0.95207,0.097944,0.90031,60822000000,123,60823000000
3163500,0.66409,0.45,0.83222,1,1000,1.3863,439830,0.055976,56343,9.7698,1816.1,0.1525,0.019621,0.73518,1741600000000,7,1741800000000
4326000,0.31934,0.45027,0.098361,1,1000,1.3863,427140,0.29914,256110,89.994,1048.2,0.88657,0.44681,0.68501,4.1447E+017,101,1.3752E+020
3419800,0.66651,0.44296,0.85834,1,1000,1.3863,494830,0.66467,776990,70.397,763.22,0.50613,0.41758,0.95469,1.2633E+018,91,1.2633E+018
833790,0.60626,0.39984,0.64809,1,1000,1.3863,438820,0.45744,730720,82.699,615.32,0.2582,0.088343,0.7181,2.259E+018,138,2.259E+018
643510,0.59383,0.99725,0.99086,1,1000,1.3863,245610,0.9859,617850,10.986,1716.7,0.087699,0.081087,0.53734,2.5233E+018,77,2.8029E+026
2653100,0.31931,0.67699,0.99889,1,1000,1.3863,540720,0.70358,186760,50.141,664,0.28413,0.06511,0.91139,5.062E+018,146,2.5314E+020
3967300,0.39069,0.27589,0.99892,1,1000,1.3863,271690,0.94988,407460,89.858,858.47,0.54153,0.0031528,0.34279,7.4657E+018,37,7.5174E+018
1535700,0.4664,0.35946,0.82236,1,1000,1.3863,489240,0.80029,582430,17.438,798.53,0.3113,0.15885,0.32171,1.2286E+019,103,2.3248E+021
3817900,0.95225,0.61417,0.39626,1,1000,1.3863,386960,0.78951,290190,40.775,1876.6,0.89431,0.81867,0.98934,1.7981E+019,79,1.7982E+019
1873200,0.33156,0.72277,0.9136,1,1000,1.3863,249350,0.71332,898940,7.6497,1481.1,0.65444,0.15663,0.90943,2.2973E+019,114,3.5161E+021
2795500,0.90881,0.44999,0.58213,1,1000,1.3863,464800,0.41616,841930,31.807,238.43,0.83292,0.25644,0.90884,4.0403E+019,212,6.3958E+020
4966100,0.41373,0.45,0.7087,1,1000,1.3863,320320,0.79814,795640,91.288,963.31,0.78109,0.3511,0.3543,4.3295E+019,145,4.3295E+019
1842100,0.96182,0.89556,0.83204,1,1000,1.3863,409320,0.69583,207160,52.173,1548.6,0.78512,0.061608,0.95277,4.4185E+019,150,2.3359E+023
429380,0.33778,0.45,0.93768,1,1000,1.3863,212830,0.82714,339990,68.148,1197.3,0.84671,0.24607,0.88149,7.2757E+019,76,2.6606E+023
1863200,0.3584,0.44984,0.80259,1,1000,1.3863,595670,0.47376,694870,36.683,1479,0.41683,0.034821,0.59524,9.7898E+019,82,4.9139E+024
4583300,0.97067,0.48589,0.99811,1,1000,1.3863,564320,0.85884,794590,73.964,1635.4,0.93535,0.13471,0.88374,1.139E+020,127,1.2074E+020
642310,0.40553,0.49697,0.33018,1,1000,1.3863,504960,0.65839,747660,67.23,863.02,0.65567,0.12288,0.82717,1.2978E+020,19,1.2977E+020
2665100,0.99481,0.00225,0.98125,1,1000,1.3863,569070,0.71571,473890,42.641,426.43,0.66923,0.14113,0.77237,1.3005E+020,120,2.9794E+021
3153600,0.56036,0.99721,0.86031,1,1000,1.3863,402310,0.78569,789810,29.331,1471.5,0.5471,0.0019872,0.99912,1.4117E+020,164,1.4849E+020
2823600,0.85531,0.99725,0.80971,1,1000,1.3863,307620,0.85085,188660,64.853,1358,0.82835,0.12477,0.93421,1.4938E+020,210,1.4931E+020
2360700,0.62111,0.45,0.6073,1,1000,1.3863,454310,0.94517,208930,77.029,700.44,0.70928,0.23623,0.4194,1.6355E+020,211,4.7144E+030
4600700,0.99124,0.46158,0.96526,1,1000,1.3863,243210,0.67826,143160,27.327,201.5,0.61589,0.0038995,0.65517,3.0434E+020,8,6.6199E+021
3542300,0.66129,0.44983,0.030283,1,1000,1.3863,498440,0.6499,523310,89.005,660.4,0.2599,0.96204,0.84517,3.2162E+020,63,3.441E+020
763600,0.5078,0.45045,0.22201,1,1000,1.3863,303230,0.40987,594900,42.417,1015.7,0.26204,0.60282,0.68513,3.5099E+020,190,4.3127E+020
1136300,0.52879,0.45,0.19822,1,1000,1.3863,391390,0.25684,369090,47.11,807.94,0.66176,0.16961,0.57878,3.822E+020,36,3.8514E+020
2416300,0.3208,0.32449,0.092467,1,1000,1.3863,298810,0.38786,408870,69.998,429.02,0.61686,0.11586,0.99921,5.7336E+020,86,5.7339E+020
3843100,0.99534,0.11743,0.30314,1,1000,1.3863,215200,0.94195,742370,75.224,220.1,0.93353,0.020681,0.3012,1.2575E+021,137,1.2575E+021
2592100,0.97182,0.45,0.119,1,1000,1.3863,483750,0.75469,276030,58.527,447.62,0.6797,0.6551,0.46261,1.5458E+021,175,1.5458E+021
1646000,0.62985,0.4561,0.22388,1,1000,1.3863,340290,0.9387,875940,84.438,389.53,0.56904,0.63878,0.89462,1.5522E+021,188,1.5522E+021
4772100,0.79089,0.33714,0.41024,1,1000,1.3863,434940,0.46273,860980,36.254,1483.3,0.0033042,0.3644,0.60838,1.637E+021,158,1.6643E+030
909520,0.32084,0.99724,0.12754,1,1000,1.3863,479280,0.55775,650530,96.37,247.73,0.015323,0.62868,0.99985,3.0327E+021,78,3.0416E+021
2307800,0.31927,0.46397,0.2126,1,1000,1.3863,390350,0.38124,655610,61.012,407.18,0.93879,0.60303,0.63472,3.0779E+021,135,3.0803E+021
4326600,0.77441,0.45,0.53049,1,1000,1.3863,498040,0.72937,717470,53.124,1911.8,0.13343,0.44579,0.80879,3.1611E+021,161,3.1613E+021
3020300,0.91109,0.44189,0.39141,1,1000,1.3863,451160,0.48519,473620,43.728,1492.4,0.95017,0.085511,0.55605,4.048E+021,94,4.0401E+021
