mu,beta,c,epsilon,n,d,f,alpha,a,kA,e_T,e_R,g,b_T,b_R,Error,EntryNumber,error2
4.3804e+05,0.74916,0.45,1937.7,1,1000,1.3863,2.4918e+05,8089.9,3.5653e+08,4.9795e+06,5.1785e+06,14.649,118.2,182.04,3994.3,55,3994.3
2.3947e+05,0.99698,0.22618,4794.9,1,1000,1.3863,4.9712e+05,8548.5,9.6241e+08,5.5856e+06,7.5663e+06,135.59,81.652,187.54,3997.3,56,3997.3
5.8439e+05,0.72886,0.74243,3044.3,1,1000,1.3863,4.9774e+05,9624.9,5.3509e+08,5.4267e+06,7.1241e+06,199.96,125.88,185.14,3997.6,57,3997.6
1.7791e+05,0.99639,0.33817,6617.7,1,1000,1.3863,8337.3,8009.2,1.4254e+08,1.9507e+06,3.2684e+06,95.75,51.034,73.372,3992.8,58,3992.8
6.1917e+05,0.37661,0.45,8444.9,1,1000,1.3863,4.4017e+05,4711,4.0399e+08,8.1398e+06,8.9844e+06,35.846,193.78,81.491,3992.3,59,3992.3
9.5456e+05,0.025769,0.99931,7349.4,1,1000,1.3863,2.1462e+05,3342.2,5.9666e+08,14190,3.0385e+05,167.11,132.67,105.71,3997.7,60,3997.7
4.4229e+05,0.18451,0.72974,7804.5,1,1000,1.3863,1.0424e+05,4549.7,1.273e+08,4.9632e+05,9.11e+05,4.5542,145.28,70.701,4295.2,61,4295.2
2.3395e+05,0.063476,0.96259,2199.6,1,1000,1.3863,2.9702e+05,2409.2,8.4138e+08,3.4757e+06,4.6123e+06,140.34,165.35,61.579,3995.2,62,3995.2
3.9912e+05,0.44422,0.98718,8842.5,1,1000,1.3863,3.1966e+05,9173.4,1.6161e+08,8.0297e+06,9.9948e+06,143.06,104.51,77.679,3994.6,63,3994.6
8.8524e+05,0.60134,0.4148,4074.7,1,1000,1.3863,4.9049e+05,1270.9,2.3227e+08,2.0835e+06,4.4094e+06,197.75,127.8,55.186,3992.4,64,3992.4
2.9044e+05,0.99708,0.91345,9794.3,1,1000,1.3863,4.781e+05,1196.6,4.7078e+08,7.3856e+06,8.0511e+06,101.2,13.37,130.01,3993.7,65,3993.7
4.6274e+05,0.72334,0.72363,1565,1,1000,1.3863,33611,9507.9,4.976e+08,8.3509e+06,8.9542e+06,151.11,148.57,166.32,4002.8,66,4002.8
7.4869e+05,0.99239,0.16998,364.36,1,1000,1.3863,2.9126e+05,5827.4,8.5493e+08,3.2415e+06,4.0179e+06,3.6676,181.17,85.91,3984,67,3984
7.719e+05,0.00027612,0.27653,3143.3,1,1000,1.3863,2.0318e+05,3815.4,6.0982e+08,6.9282e+06,8.2408e+06,1.2447,83.556,30.767,3978,68,3978
5.6143e+05,0.99631,0.34727,8102.9,1,1000,1.3863,4.1399e+05,2933.7,3.094e+08,2.3365e+06,4.5643e+06,105.03,65.423,166.01,3994.7,69,3994.7
60922,0.9956,0.94088,5285.4,1,1000,1.3863,1.9228e+05,5386,9.917e+08,8.5717e+06,9.8828e+06,150.47,189.98,29.823,3993.6,70,3993.6
1.0499e+05,0.41013,0.42124,3259.3,1,1000,1.3863,4.6474e+05,4096.5,3.8074e+05,3.565e+06,5.464e+06,121.91,39.384,51.3,3992.6,71,3992.6
4.2028e+05,0.7314,0.45,251.51,1,1000,1.3863,1.7334e+05,6228,7.9663e+08,3.6729e+06,7.4487e+06,149.17,25.107,164.48,4001,72,4001
60801,0.65381,0.58676,9274.9,1,1000,1.3863,4.4613e+05,2426,1.2963e+08,5.022e+06,9.9933e+06,44.993,70.002,57.491,3992.8,73,3992.8
6.8636e+05,0.94227,0.42459,9361.2,1,1000,1.3863,1.777e+05,470.94,2.1369e+08,6.1031e+06,8.0108e+06,80.689,61.542,46.411,3994.1,74,3994.1
2.3123e+05,0.31239,0.45,3290.4,1,1000,1.3863,1.1649e+05,9324.7,7.6327e+08,4.0255e+06,8.6206e+06,165.29,114.69,158.52,4001.9,75,4001.9
4.0508e+05,0.59944,0.45,4757.9,1,1000,1.3863,3.0737e+05,9911.9,2.0373e+08,1.0507e+06,8.2144e+06,165.44,135.17,49.79,3993,76,3993
3.9524e+05,0.11266,0.0038706,7578.8,1,1000,1.3863,4.2054e+05,3544.2,4.3009e+08,5.7297e+06,8.4972e+06,99.904,86.851,118.03,3996.6,77,3996.6
99264,0.90467,0.45,5215.9,1,1000,1.3863,1.3817e+05,6223.2,5.8838e+08,4.3899e+06,7.8172e+06,192.69,17.181,100.1,3998.6,78,3998.6
4.8846e+05,0.99498,0.99497,3037.5,1,1000,1.3863,74233,6198.4,2.6065e+08,2.3688e+06,7.0224e+06,41.735,191.55,25.265,3992,79,3992
9.8538e+05,0.97697,0.043176,6326.5,1,1000,1.3863,1.8774e+05,9740.1,9.7231e+08,6.3903e+06,8.8764e+06,121.21,171.03,69.939,3992.8,80,3992.8
6.5663e+05,0.98393,0.99802,9953.5,1,1000,1.3863,99368,3953.5,9.9218e+08,2.5989e+06,9.6199e+06,72.33,123.97,166.46,3998.3,81,3998.3
2.374e+05,0.51245,0.38243,3289.1,1,1000,1.3863,2.701e+05,268.01,6.9633e+08,2.2843e+06,6.52e+06,59.161,12.352,160.95,3999.5,82,3999.5
7.8545e+05,0.99449,0.0092824,6041.6,1,1000,1.3863,32833,2694.8,2.8185e+08,5.7989e+06,6.0316e+06,141.33,77.439,133.23,3999.9,83,3999.9
4.5637e+05,0.0017548,0.99946,4599.1,1,1000,1.3863,2.9994e+05,4484.5,3.5461e+07,7.0085e+06,8.7224e+06,103.05,51.696,29.458,3992.6,84,3992.6
68504,0.69977,0.39403,3334.3,1,1000,1.3863,26096,2196.8,4.5966e+08,1.9993e+06,4.2719e+06,191.6,158.02,90.359,4003.1,85,4003.1
5.4336e+05,0.76609,0.66114,6265.9,1,1000,1.3863,84345,7517,3.6838e+08,9.4489e+05,8.7757e+06,190,75.389,170.5,4000.5,86,4000.5
6.5476e+05,0.98776,0.31673,6371.5,1,1000,1.3863,7181,2942.8,1.7995e+08,5.4328e+06,7.0252e+06,184.83,12.17,112.17,3993.1,87,3993.1
3.5185e+05,0.92451,0.81916,6911.8,1,1000,1.3863,4.7822e+05,4444,8.5434e+07,2.0703e+06,7.7503e+06,10.014,125.43,159.33,3990.8,88,3990.8
2.3553e+05,0.82679,0.018331,2707.2,1,1000,1.3863,4.5709e+05,7825.4,2.9556e+08,6.9913e+06,7.9626e+06,5.9588,163.81,151.93,3992,89,3992
7.4972e+05,0.88752,0.99999,9086.8,1,1000,1.3863,2.2079e+05,4460.4,4.6568e+08,6.5488e+06,8.9012e+06,72.458,85.471,94.991,3992.5,90,3992.5
3.1606e+05,0.9956,0.51616,3650.3,1,1000,1.3863,2.6926e+05,2822.1,9.7596e+08,1.3548e+06,3.3212e+06,4.7844,65.442,194.53,3990.9,91,3990.9
41752,0.17106,0.41085,5279.3,1,1000,1.3863,4.4874e+05,4995.7,6.153e+08,5.8149e+06,9.3768e+06,110.08,146.2,197.45,3999.1,92,3999.1
6.2167e+05,0.058507,0.40061,7962.4,1,1000,1.3863,23894,539.72,2.0657e+07,1.3601e+06,7.8889e+06,136.2,119.55,22.03,4000.9,93,4000.9
6.5403e+05,0.11649,0.023292,7358.2,1,1000,1.3863,46202,2450.2,2.4368e+08,9.6429e+06,9.7037e+06,0.99818,164.98,197.49,3981.2,94,3981.2
2.7452e+05,0.92676,0.66642,4277.9,1,1000,1.3863,61930,4674.1,6.5671e+08,5.3316e+06,9.5475e+06,60.77,150.22,109.43,4001.1,95,4001.1
6.3952e+05,0.46036,0.0021594,2032.9,1,1000,1.3863,1.3387e+05,2500.7,9.2768e+08,6.5081e+06,7.9595e+06,1.6619,50.408,118.29,3979.3,96,3979.3
2.8484e+05,0.65252,0.45,4982.3,1,1000,1.3863,1.1669e+05,6008.4,1.125e+08,5.0984e+06,9.7419e+06,103.15,167.57,184.16,4001.8,97,4001.8
1.0095e+05,0.69955,0.66242,6938.4,1,1000,1.3863,98639,1111.9,2.9738e+08,2.836e+06,5.5081e+06,79.774,84.603,62.793,3999.9,98,3999.9
1.4593e+05,0.50473,0.45,9178.8,1,1000,1.3863,4.3545e+05,422.53,9.0473e+08,1.7357e+06,5.7518e+06,26.195,166.75,160.09,3997.9,99,3997.9
44429,0.64465,0.38944,4114.2,1,1000,1.3863,3.0311e+05,2144.5,5.1995e+08,8.0452e+06,8.1691e+06,197.85,97.913,138.94,3999.2,100,3999.2
5.4908e+05,0.29104,0.5157,5153.7,1,1000,1.3863,94736,1236.9,8.21e+08,8.4649e+05,7.3387e+06,127.14,0.81407,179.4,3990.6,101,3990.6
53638,0.34501,0.37929,8798.8,1,1000,1.3863,1.6599e+05,8397.5,3.7175e+08,3.1068e+06,4.0887e+06,165.84,35.181,23.503,3992.7,102,3992.7
7.0304e+05,0.0010726,0.25502,7532,1,1000,1.3863,3.5401e+05,1436.4,8.7133e+08,5.5729e+06,8.5068e+06,16.652,92.301,4.9084,4520.3,103,4520.3
4.7209e+05,0.25401,0.45,9291.7,1,1000,1.3863,2.7928e+05,9017.7,4.1954e+08,1.8184e+06,8.5625e+06,71.626,97.798,51.192,3992.4,104,3992.4
79745,0.84733,0.44999,7413,1,1000,1.3863,2.921e+05,3735.8,2.2173e+08,1.3665e+06,8.584e+06,43.799,104.45,86.685,3996.4,105,3996.4
4.2686e+05,0.056813,0.45,7647.9,1,1000,1.3863,99917,6073.4,5.4306e+08,1.7416e+06,7.2861e+06,32.465,1.1306,154.3,4032.8,106,4032.8
7.397e+05,0.99918,0.99856,1835.9,1,1000,1.3863,2.6715e+05,2530.9,9.1706e+08,6.1124e+06,8.5577e+06,170.74,187.31,184.92,4000.2,107,4000.2
8.4452e+05,0.1188,0.49113,8878.5,1,1000,1.3863,3.354e+05,5235.8,2.9884e+08,30907,8.7469e+05,141.82,65.16,96.445,3992.4,108,3992.4
3.447e+05,0.84547,0.63092,2978,1,1000,1.3863,1.3036e+05,183.55,4.2411e+08,1.3812e+06,5.078e+06,64.795,95.08,169.78,4001.6,109,4001.6
92663,0.27983,0.44999,9497.1,1,1000,1.3863,4.2833e+05,3843.1,6.957e+08,5.8757e+06,8.7763e+06,125.58,90.078,94.724,3995.5,110,3995.5
4.9256e+05,0.76176,0.95025,4980.5,1,1000,1.3863,2.3455e+05,4374,7.4619e+08,6.7383e+05,8.8839e+06,76.079,155.52,96.31,3997,111,3997
9.8076e+05,0.45528,0.34486,3939,1,1000,1.3863,1.1658e+05,8615.9,7.1175e+08,5.2743e+06,7.2499e+06,175.49,186.56,20.039,3992.4,112,3992.4
9.584e+05,0.00068636,0.0013439,6088.1,1,1000,1.3863,3.0371e+05,5883.6,4.3346e+08,89151,8.1492e+06,41.122,85.988,4.3447,4453,113,4453
6.5155e+05,0.43337,0.45,6676.8,1,1000,1.3863,70250,8798.7,9.5412e+07,6.5046e+06,8.5737e+06,70.512,118.68,117.04,3998,114,3998
9.4374e+05,0.40586,0.48249,5458.9,1,1000,1.3863,42185,9720.9,3.1498e+07,6.014e+06,7.8962e+06,167.6,167.11,18.3,3992.8,115,3992.8
5.7216e+05,0.64772,0.56109,7484.9,1,1000,1.3863,3.9959e+05,495.73,2.8323e+08,8.9916e+06,8.9994e+06,130.61,98.233,194.78,3999.1,116,3999.1
9.5754e+05,0.34287,0.45,7578.4,1,1000,1.3863,2.6205e+05,1202,1.7783e+08,2.7884e+06,5.8243e+06,141.22,166.27,6.9668,4119,117,4119
1.7919e+05,0.39924,0.45007,2873.5,1,1000,1.3863,2.105e+05,920.69,2.4066e+07,2.0368e+06,6.6633e+06,98.229,55.653,67.951,3997.4,118,3997.4
9.4534e+05,0.57583,0.76632,5596.4,1,1000,1.3863,2.2153e+05,4332.7,1.7527e+08,6.0773e+06,9.48e+06,28.87,111.13,61.691,3990.9,119,3990.9
3.8635e+05,0.99607,0.34757,4169.3,1,1000,1.3863,29821,2687.1,9.8668e+08,2.9668e+05,4.7232e+06,154.48,95.038,136.17,4002.1,120,4002.1
9.9129e+05,0.60075,0.33806,8263.1,1,1000,1.3863,1.6669e+05,9758.4,5.5546e+08,3.7957e+06,4.7657e+06,169.24,81.498,92.233,3992.3,121,3992.3
8.9074e+05,0.57538,0.2219,6580.4,1,1000,1.3863,4.5594e+05,158.8,1.5673e+08,2.8023e+06,9.8525e+06,114.27,131.29,49.739,3992.2,122,3992.2
2.1168e+05,0.71616,0.73261,8333.5,1,1000,1.3863,3.0438e+05,2537.5,1.3265e+08,1.21e+06,8.5635e+06,110.25,165.26,167.76,3999.6,123,3999.6
5.0772e+05,0.76445,0.99552,4136.1,1,1000,1.3863,4.4989e+05,2175.9,7.7015e+07,2.653e+06,8.648e+06,84.297,141.04,53.06,3992.3,124,3992.3
7.8058e+05,0.99628,0.27433,8942.4,1,1000,1.3863,29055,4577.4,7.2222e+08,3.7937e+06,8.6467e+06,53.966,83.38,107.55,3992,125,3992
7.1182e+05,0.95604,0.30928,8179,1,1000,1.3863,2.0998e+05,2398.9,5.9767e+08,6.524e+05,3.3591e+06,97.02,180.89,181.06,3998.4,126,3998.4
77687,0.71129,0.22238,2894.9,1,1000,1.3863,2167.6,8281,5.0745e+08,4.4302e+06,8.9894e+06,73.641,50.065,107.44,4002.9,127,4002.9
85827,0.74002,0.88254,1424.4,1,1000,1.3863,1.7682e+05,1204,5.6913e+08,6.6825e+06,6.9925e+06,178.73,57.645,198.73,4001.8,128,4001.8
77453,0.46992,0.38028,1413.3,1,1000,1.3863,2.8568e+05,6286.9,8.7777e+08,5.3105e+06,7.1511e+06,131.51,174.91,93.206,3997.7,129,3997.7
6.8806e+05,0.63831,0.41928,2420.6,1,1000,1.3863,2.524e+05,4912.7,4.9786e+08,2.1517e+06,7.6034e+06,165.92,81.35,29.618,3992.5,130,3992.5
98716,0.81809,0.46723,3019.5,1,1000,1.3863,2.9205e+05,4029.5,5.1006e+08,1.0936e+06,9.0516e+06,99.148,130.24,148.81,3999.5,131,3999.5
8.7478e+05,0.18004,0.85624,5110.1,1,1000,1.3863,4.3818e+05,9997.9,8.6426e+08,3.7406e+06,9.2269e+06,5.867,110.51,198.73,3986.1,132,3986.1
9.9266e+05,0.95123,0.98112,5135.5,1,1000,1.3863,2.7324e+05,4738.8,4.9656e+08,5.2975e+06,8.2908e+06,63.764,187.21,191.54,3997.5,133,3997.5
6.1247e+05,1.858e-07,0.016625,7356.7,1,1000,1.3863,2.559e+05,4978.8,2.1332e+08,1.2758e+06,1.692e+06,110.85,0.16719,26.915,3992.4,134,3992.4
9.526e+05,0.92808,0.44415,1192.2,1,1000,1.3863,489.54,4180.4,4.8851e+08,4.9388e+06,8.6272e+06,43.785,122.62,194.26,4001.4,135,4001.4
6.8355e+05,0.008606,0.99768,9044.1,1,1000,1.3863,1.2144e+05,8342.7,8.136e+08,2.4327e+06,5.7141e+06,125.58,0.99342,77.092,3992.3,136,3992.3
2.578e+05,0.5626,0.82735,841.31,1,1000,1.3863,4.9086e+05,8496.7,2.8347e+08,5.3125e+06,8.0062e+06,150.39,71.436,181.03,3998.1,137,3998.1
9.0628e+05,0.73572,0.72362,1458.1,1,1000,1.3863,3.6941e+05,1416.7,4.3792e+08,5.6591e+06,9.3162e+06,70.103,95.815,117.84,3996.4,138,3996.4
9.1169e+05,0.0044261,0.35996,3192.8,1,1000,1.3863,3.9155e+05,6856.7,4.6624e+08,5.1754e+06,6.2701e+06,39.856,110.11,37.998,3991.6,139,3991.6
9.2313e+05,0.83236,0.0008147,857.94,1,1000,1.3863,4.5659e+05,6642.5,3.8922e+08,1.1885e+06,3.8014e+06,163.05,145.35,114.64,3995.5,140,3995.5
7.6957e+05,0.029728,0.99725,2528.5,1,1000,1.3863,4.0642e+05,2440.9,8.8443e+08,6.2028e+06,7.4668e+06,142.36,75.488,49.443,3992.5,141,3992.5
5.6863e+05,0.75018,0.99728,909.07,1,1000,1.3863,4.8863e+05,3837,2.6023e+08,7.7487e+05,8.5061e+06,170.67,175.4,63.706,3992.8,142,3992.8
4.0403e+05,0.71557,0.52245,2265.3,1,1000,1.3863,72263,3704.9,6.2241e+08,3.1907e+06,9.8605e+06,199.52,103.45,198.11,4002.7,143,4002.7
9.8178e+05,0.6684,0.57962,1203.8,1,1000,1.3863,3.5909e+05,4132,9.8666e+07,5.3832e+05,1.4087e+06,156.48,146.71,199.26,3998.6,144,3998.6
2.7636e+05,0.97835,0.56397,2902,1,1000,1.3863,4.4674e+05,4685.7,5.6087e+08,3.6831e+06,6.5561e+06,100.27,13.161,178.75,3994.9,145,3994.9
6.1399e+05,0.8973,0.25052,8761.9,1,1000,1.3863,4.691e+05,6204.1,2.8287e+08,5.3824e+05,8.6219e+06,37.462,130.74,199.99,3993.3,146,3993.3
57365,0.99879,0.86071,4562.3,1,1000,1.3863,2.2147e+05,5480,5.6688e+08,2.409e+06,2.5997e+06,138.49,4.5485,97.348,3992.9,147,3992.9
7.3341e+05,0.62874,0.52987,4306,1,1000,1.3863,3.7949e+05,9933.4,3.5673e+08,4.5096e+06,6.4007e+06,150.55,22.235,119.53,3992.5,148,3992.5
7.0357e+05,0.24187,0.45,8842.3,1,1000,1.3863,66019,4528.2,6.5221e+08,61078,3.7471e+06,165.4,61.615,80.473,3997.5,149,3997.5
4.8462e+05,0.565,0.45,3972.3,1,1000,1.3863,2.1847e+05,3043,2.9089e+08,2.6981e+06,9.8974e+06,48.503,187.34,172.04,4000,150,4000
9.5268e+05,0.54327,0.45,1692.4,1,1000,1.3863,91838,8616.6,3.2671e+07,5.7857e+06,9.1548e+06,66.392,149.75,128.87,3999.9,151,3999.9
3.6236e+05,0.00061653,0.053877,1315.8,1,1000,1.3863,4.478e+05,4821.5,4.4276e+08,2.124e+05,8.4408e+06,46.586,25.293,48.268,3992.3,152,3992.3
5.973e+05,0.36788,0.55745,9764.2,1,1000,1.3863,1.4404e+05,2502.5,4.884e+08,17994,7.1176e+06,144.86,33.665,31.259,3992.4,153,3992.4
