mu,beta,c,epsilon,n,d,f,alpha,a,kA,e_T,e_R,g,b_T,b_R,Error,EntryNumber,error2
1.994e+06,0.53132,0.086273,0.19256,1,1000,1.3863,5.1934e+05,0.94796,6.8372e+05,74.945,1166.4,0.13319,0.99861,0.4783,2.8798e+23,24,2.7865e+23
1.2338e+06,0.77952,0.18,0.36644,1,1000,1.3863,4.9601e+05,0.23483,7.3496e+05,78.936,735.31,0.9706,0.86693,0.38623,5.5556e+05,25,5.5556e+05
1.9974e+06,0.70144,0.18603,0.3185,1,1000,1.3863,2.8241e+05,0.0006573,7.7193e+05,79.077,858.92,0.13148,0.49436,0.9205,5.3195e+05,26,5.3195e+05
2.3964e+06,0.62513,0.2544,0.22169,1,1000,1.3863,3.1763e+05,0.35952,5.3087e+05,96.444,864.98,0.10015,0.64698,0.46773,2.0264e+06,27,2.0264e+06
9.453e+05,0.97166,0.0002798,0.028424,1,1000,1.3863,4.779e+05,0.00045193,4.3264e+05,64.386,1192.1,0.0037028,0.99945,0.63955,1.1144e+05,28,1.1144e+05
1.0843e+06,0.74777,0.22131,0.045205,1,1000,1.3863,3.0918e+05,0.040422,6.7329e+05,12.532,260.29,0.0021478,0.019069,0.92694,1.0886e+22,29,1.0971e+22
1.9689e+06,0.39286,0.18017,0.12595,1,1000,1.3863,2.3694e+05,3.9022e-05,4.2311e+05,99.549,285.84,0.65447,0.72307,0.82987,1.1917e+05,30,1.1917e+05
2.169e+06,0.70182,0.17573,1,1,1000,1.3863,2.6729e+05,0.19172,3.1746e+05,11.803,1996.2,0.3087,0.25123,0.55541,2.222e+06,31,2.222e+06
6.7721e+05,0.47658,0.17737,0.98793,1,1000,1.3863,5.6552e+05,0.70563,5.5779e+05,7.3974,1368.2,0.30306,0.1662,0.92243,1.2732e+18,32,4.0339e+19
2.3227e+06,0.87009,0.12664,0.11366,1,1000,1.3863,3.6096e+05,0.98297,4.0218e+05,68.649,588.3,0.59345,0.28066,0.30191,9.3254e+30,33,9.3772e+30
1.2069e+06,0.42219,0.18569,0.19383,1,1000,1.3863,4.1225e+05,0.87156,5.9749e+05,42.44,858.71,0.24703,0.18681,0.73478,2.1194e+21,34,1.0655e+39
1.4821e+06,0.512,0.22145,0.93988,1,1000,1.3863,2.4995e+05,0.02759,2.9019e+05,75.962,1481.3,0.28827,0.99827,0.76134,2.0302e+05,35,2.0302e+05
6.9001e+05,0.99741,0.3541,0.95497,1,1000,1.3863,4.9743e+05,0.8247,6.8151e+05,93.866,2000,0.86154,0.72827,0.77928,1.4393e+05,36,1.4393e+05
2.2962e+06,0.34141,0.00067138,0.59481,1,1000,1.3863,4.8067e+05,0.24648,9.535e+05,18.952,1335.6,0.87918,0.99371,0.99972,87499,37,87499
2.8113e+06,0.41446,0.18,0.65368,1,1000,1.3863,3.5955e+05,0.41509,1.8074e+05,79.466,1154.8,0.25539,0.020536,0.68275,1.2493e+19,38,1.2512e+19
2.2026e+06,0.99875,0.27139,0.88535,1,1000,1.3863,3.7601e+05,0.54354,7.5195e+05,39.341,1632.3,0.56942,0.094204,0.98979,6.6569e+18,39,1.3836e+21
1.4431e+06,0.31789,0.041043,0.93962,1,1000,1.3863,3.2697e+05,0.45959,7.8907e+05,62.769,708.94,0.99925,0.99074,0.85499,1.1362e+05,40,1.1362e+05
1.3791e+06,0.42887,0.18,0.025135,1,1000,1.3863,5.988e+05,0.22417,6.5245e+05,37.036,1683.1,0.60499,0.38725,0.44219,4.7539e+05,41,4.7539e+05
1.246e+06,0.43783,0.39873,0.0010878,1,1000,1.3863,4.9369e+05,0.65335,1.7686e+05,19.554,90.328,0.98096,0.0083007,0.98496,7.3649e+26,42,7.3649e+26
2.4416e+06,0.36756,0.11885,0.0032238,1,1000,1.3863,4.8927e+05,0.0017592,6.6061e+05,0.50965,6.3633,0.47915,0.63283,0.31986,1.8589e+06,43,1.8589e+06
2.9609e+06,0.31991,0.21197,0.0031258,1,1000,1.3863,4.3256e+05,0.041932,2.7785e+05,99.999,2000,0.75699,0.74559,0.62799,3.1391e+05,44,3.1391e+05
2.679e+06,0.30005,0.27138,0.7367,1,1000,1.3863,5.9566e+05,0.029271,9.394e+05,15.418,1014.4,0.17044,0.99842,0.81361,9.8026e+05,45,9.8026e+05
2.9562e+06,0.9798,0.24043,0.5562,1,1000,1.3863,2.7286e+05,0.039697,1.0694e+05,98.87,1389.3,0.89384,0.98709,0.99827,1.3229e+05,46,1.3229e+05
1.8874e+06,0.80659,0.27413,0.99706,1,1000,1.3863,3.3468e+05,0.18166,2.4417e+05,55.218,1167.1,0.46742,0.95464,0.77358,3.5531e+05,47,3.5531e+05
2.6823e+06,0.61829,0.18,0.34645,1,1000,1.3863,4.0473e+05,0.082593,7.1957e+05,21.773,251.31,0.99616,0.35453,0.685,2.7757e+06,48,2.7757e+06
2.3587e+06,0.32979,0.18333,0.92061,1,1000,1.3863,3.2357e+05,0.72416,7.8287e+05,70.436,1459,0.66443,0.010156,0.62715,9.3993e+18,49,8.3147e+20
2.523e+06,0.82212,0.14387,0.18071,1,1000,1.3863,2.8971e+05,0.0013453,6.7303e+05,10.465,364.44,0.83689,0.91762,0.3478,8.5939e+05,50,8.5939e+05
2.363e+06,0.30109,0.030331,0.94878,1,1000,1.3863,2.3964e+05,0.0023962,1.9325e+05,33.835,420.29,0.81174,0.14859,0.33904,3.4655e+06,51,3.4655e+06
1.4088e+06,0.9983,0.24587,0.99752,1,1000,1.3863,4.0406e+05,0.93585,6.2892e+05,48.612,1788.9,0.15008,0.76401,0.3719,1.8153e+06,52,1.8153e+06
2.8209e+06,0.33259,0.15326,0.0017164,1,1000,1.3863,2.5502e+05,0.099533,9.2736e+05,64.64,1666.3,0.91898,0.488,0.87633,1.4837e+05,53,1.4837e+05
1.1252e+06,0.32158,0.16856,0.99946,1,1000,1.3863,3.5931e+05,0.99809,8.3522e+05,75.511,827.86,0.49085,0.50525,0.30201,2.0488e+06,54,2.0488e+06
2.8938e+05,0.54864,0.1789,0.95419,1,1000,1.3863,3.9694e+05,0.69509,9.7273e+05,99.641,462.89,0.33145,0.83116,0.68216,1.9587e+05,55,1.9587e+05
8.7453e+05,0.76943,0.3989,0.79851,1,1000,1.3863,4.8445e+05,0.002983,5.9061e+05,28.186,1462.1,0.6864,0.051114,0.47175,2.9604e+06,56,2.9604e+06
1.5709e+06,0.85996,0.14906,0.75034,1,1000,1.3863,2.5511e+05,0.89542,1.386e+05,45.23,1927.1,0.17918,0.0018308,0.46028,1.8352e+23,57,1.8352e+23
1.9368e+06,0.78743,0.21077,0.99681,1,1000,1.3863,2.1692e+05,0.97531,1.8921e+05,7.0175,1949.6,0.10607,0.64293,0.97938,3.9987e+23,58,4.1589e+23
6.2626e+05,0.54344,0.17992,0.0016583,1,1000,1.3863,4.6054e+05,0.17062,4.0349e+05,88.415,188.56,0.12185,0.3025,0.49783,3.0619e+20,59,3.0637e+20
2.1214e+06,0.94487,0.22689,0.65098,1,1000,1.3863,5.7202e+05,0.52964,47407,99.652,154.77,0.46468,0.70962,0.71165,1.6565e+06,60,1.6565e+06
2.4419e+06,0.34298,5.2533e-10,0.53603,1,1000,1.3863,2.7967e+05,5.9049e-09,7.198e+05,99.531,2000,0.72893,0.86628,0.31503,2.4884e+05,61,2.4884e+05
2.0111e+06,0.50739,0.17594,0.49175,1,1000,1.3863,5.3559e+05,0.4221,4.7062e+05,47.555,721.46,0.50377,0.25611,0.66557,6.8394e+19,62,4.8159e+21
2.8303e+06,0.98658,0.29707,0.66542,1,1000,1.3863,5.1525e+05,0.99889,6.6851e+05,80.216,1792.2,0.2119,0.026091,0.93629,6.0187e+20,63,6.0071e+20
1.4503e+06,0.30226,0.060418,0.022693,1,1000,1.3863,4.3901e+05,0.83087,9.4373e+05,37.034,1874.3,0.64744,0.061086,0.85529,5.2871e+22,64,5.2773e+22
7.7897e+05,0.30165,0.24807,0.99839,1,1000,1.3863,5.3181e+05,0.78442,3.7253e+05,7.5155,1457.2,0.98583,0.80839,0.99933,72790,65,72791
2.6196e+06,0.84683,0.34345,0.99067,1,1000,1.3863,5.7349e+05,0.71315,4.8455e+05,26.077,1568.9,0.84154,0.0022606,0.85249,3.4504e+19,66,2.7012e+21
7.7588e+05,0.93213,0.17777,0.5564,1,1000,1.3863,5.5314e+05,0.91456,5.5828e+05,88.255,569.9,0.69865,0.16151,0.73405,4.2539e+21,67,4.1899e+21
2.7094e+06,0.84664,0.39872,0.0014991,1,1000,1.3863,4.6929e+05,0.20065,1.2281e+05,50.315,1389.6,0.013248,0.75407,0.65775,1.8488e+06,68,1.8488e+06
2.2184e+06,0.31171,0.12219,0.99947,1,1000,1.3863,5.3375e+05,0.75453,5.7474e+05,60.661,937.21,0.32842,0.72044,0.39883,2.2637e+06,69,2.2638e+06
1.7734e+06,0.43923,0.17091,0.46945,1,1000,1.3863,2.4681e+05,0.79501,3.2486e+05,51.53,1315.1,0.2196,0.31373,0.66427,3.0976e+24,70,3.2875e+24
