mu,beta,c,epsilon,n,d,f,alpha,a,kA,e_T,e_R,g,b_T,b_R,Error,EntryNumber,error2
4.9468e+06,0.30037,0.45,615.31,1,1000,1.3863,5.4029e+05,5605.6,9.2961e+08,61.257,9.8995e+06,2.09,2.914,2.01,1.217e+08,16,1.217e+08
4.2569e+06,0.81705,0.45,402.26,1,1000,1.3863,4.1107e+05,4795.2,8.0136e+08,24.673,6.6642e+06,0.68353,2.4905,2.01,1.2578e+09,17,1.2578e+09
2.9909e+06,0.96023,0.99725,538.33,1,1000,1.3863,2.3339e+05,6259.6,6.6096e+08,2.0569,1.2086e+06,2.5853,4.3515,2.1813,3.7517e+09,18,3.7517e+09
3.1584e+06,0.91073,0.42871,0.00023672,1,1000,1.3863,5.7842e+05,1262.7,8.4486e+08,4.3964e-07,1.9275e+06,2.9933,2.8779,2.9283,18445,19,18445
2.7853e+06,0.78599,0.44718,142.53,1,1000,1.3863,2.4936e+05,0.051374,1.4655e+08,93.829,4.4519e+06,0.56202,0.21174,1.9345,1.4198e+06,20,1.4198e+06
3.2735e+06,0.30147,0.92828,395.52,1,1000,1.3863,2.4957e+05,4903.6,8.53e+08,94.829,8.2071e+05,2.8745,3.5426,1.8909,8.4691e+08,21,8.4691e+08
3.6976e+06,0.92303,0.81929,651.84,1,1000,1.3863,2.4228e+05,1420.4,1.6649e+08,86.053,9.3441e+06,2.9943,2.924,0.46192,3.0793e+08,22,3.0793e+08
3.4827e+05,0.71752,0.39307,11.907,1,1000,1.3863,5.9376e+05,8627.2,7.8557e+08,27.797,3.3294e+06,1.923,0.44929,2.0083,2.4936e+06,23,2.4936e+06
2.3409e+06,0.31354,1.964e-07,0.54087,1,1000,1.3863,3.868e+05,5089.1,2.5266e+07,0.079048,3.3083e+06,2.9997,4.9992,2.9934,6251,24,6251
2.1897e+06,0.75908,0.02586,2.5187e-05,1,1000,1.3863,5.594e+05,718.81,9.8842e+08,80.151,1.0022e+06,0.96784,2.8976,1.3825,33850,25,33851
4.5323e+06,0.99862,1,0.97765,1,1000,1.3863,2.3479e+05,4649.2,5.674e+07,100,9.178e+05,0.83362,3.897,1.9111,7.7339e+05,26,7.734e+05
1.2205e+06,1,0.41848,3.1811,1,1000,1.3863,4.9826e+05,42.576,5.6188e+08,76.279,5.3706e+05,0.65319,2.8784,2.3793,18854,27,18854
6.8801e+05,0.99677,0.45,319.24,1,1000,1.3863,3.7669e+05,132.83,8.972e+08,29.735,6.2045e+05,0.58997,0.46685,1.5368,1.2423e+08,28,1.2423e+08
3.9308e+06,0.94865,0.44988,41.995,1,1000,1.3863,3.193e+05,2.3176,5.0545e+08,11.041,8.2581e+06,2.248,3.1389,0.4493,3.9132e+05,29,3.9132e+05
2.7253e+06,0.73336,0.23945,422.43,1,1000,1.3863,3.3524e+05,2939.7,7.4632e+08,78.093,2.8798e+06,0.034824,0.53315,1.3993,1.233e+11,30,1.233e+11
3.758e+06,0.37337,0.45,425.51,1,1000,1.3863,4.7701e+05,5566.7,3.9654e+08,54.954,4.8523e+06,0.18477,3.9009,1.6879,1.1954e+09,31,1.1954e+09
4.7264e+06,0.58627,0.18279,558.82,1,1000,1.3863,5.5619e+05,7989.6,7.3435e+08,72.329,1.1035e+06,0.0049215,0.84455,1.5334,5.4953e+12,32,5.4953e+12
1.3272e+06,0.81447,0.45,518.02,1,1000,1.3863,2.47e+05,6407.2,3.2884e+08,86.693,8.6235e+05,1.9614,3.7457,2.9159,1.4789e+09,33,1.4789e+09
6.16e+05,0.90684,0.51867,144.25,1,1000,1.3863,3.4657e+05,3692,6.8504e+08,38.9,5.5178e+06,2.994,4.1069,2.3269,2.6438e+05,34,2.6438e+05
1.3387e+06,0.62554,1,0.87335,1,1000,1.3863,2.9319e+05,6256.5,4.845e+08,41.158,1.048e+06,0.0022775,4.2366,0.81714,5.9179e+05,35,5.9179e+05
3.8389e+06,0.60285,0.45,486.33,1,1000,1.3863,2.4491e+05,7844.3,2.916e+08,10.976,9.3376e+06,1.8106,4.8221,2.1624,1.1991e+08,36,1.1991e+08
3.7873e+05,0.30248,0.9967,168.19,1,1000,1.3863,2.7498e+05,2663.1,7.9784e+08,0.033833,6.0986e+06,2.4064,4.9419,2.9894,13081,37,13081
2.3754e+05,0.87604,0.40523,3.7169,1,1000,1.3863,2.2376e+05,3162.2,7.7273e+08,81.652,5.3121e+06,2.5035,2.1466,2.9933,5092.3,38,5092.3
1.142e+06,0.30172,0.99999,54.184,1,1000,1.3863,2.441e+05,3070.7,1.2653e+08,0.12523,2.5105e+06,0.51944,1.2173,1.0011,1.4634e+07,39,1.4634e+07
3.5922e+06,0.71247,0.61882,639.67,1,1000,1.3863,5.5717e+05,7032.2,5.5576e+08,16.803,6.225e+06,0.94842,3.4022,0.19672,9.5794e+10,40,9.5794e+10
4.9176e+06,0.58153,0.45,281.67,1,1000,1.3863,5.9517e+05,1704.3,2.5782e+08,15.437,3.8135e+06,1.1904,0.36997,2.01,4.2563e+09,41,4.2563e+09
4.1956e+06,0.84836,0.93727,371.44,1,1000,1.3863,2.6445e+05,7581.1,8.7112e+08,30.21,4.5259e+06,2.9903,3.2697,2.2465,4.8153e+08,42,4.8154e+08
3.1728e+05,0.66291,1.9381e-05,7.9933,1,1000,1.3863,3.6905e+05,2574.5,5.5834e+08,16.905,9.5694e+06,2.5099,4.2123,2.7933,6249.3,43,6249.3
7.0842e+05,0.72265,0.60268,699.1,1,1000,1.3863,5.7429e+05,3196.6,2.4051e+08,20.97,9.8519e+05,2.0715,4.0337,1.9369,2.1921e+08,44,2.1921e+08
9.3723e+05,0.96742,0.45,491.89,1,1000,1.3863,5.2943e+05,1750.1,1.636e+08,67.973,3.6563e+05,1.998,4.4719,2.5828,3.1765e+08,45,3.1765e+08
2.1924e+06,0.3,0.39213,1.3608,1,1000,1.3863,5.2368e+05,7401.4,1.2022e+08,1.8807,9.2368e+06,1.4426,1.8011,2.7459,27393,46,27393
1.4365e+06,0.76101,0.36367,6.9829e-08,1,1000,1.3863,4.6148e+05,9811.6,1.6355e+08,6.1553,7.6733e+06,3,4.0505,2.9999,8481,47,8481
4.1098e+06,0.85235,0.45,222.2,1,1000,1.3863,4.6848e+05,7152.1,6.4207e+08,50.564,6.3566e+06,1.2571,1.9538,2.01,8.9454e+08,48,8.9454e+08
1.2741e+06,1,0.66444,657.84,1,1000,1.3863,5.8291e+05,1404.3,6.0056e+07,80.094,1.4204e+06,2.998,5,3,1.6489e+07,49,1.6489e+07
2.9409e+06,0.39793,0.81242,513.98,1,1000,1.3863,2.1005e+05,4211.1,1.8413e+08,27.034,9.2458e+06,1.376,4.9201,2.9953,6.9174e+06,50,6.9175e+06
1.8695e+06,0.83977,0.59324,699.03,1,1000,1.3863,3.0218e+05,233.46,8.7536e+07,79.063,2.2567e+05,2.9946,2.8516,0.31602,4.3506e+09,51,4.3506e+09
2.7442e+06,0.53084,0.99725,402.86,1,1000,1.3863,5.6423e+05,8005.6,7.4586e+08,45.185,2.2771e+06,2.6467,3.5851,2.3552,4.1255e+08,52,4.1255e+08
5.2134e+05,0.95758,0.45,692.4,1,1000,1.3863,5.2178e+05,9861,3.003e+07,68.384,7.8374e+06,1.607,0.43539,2.01,1.2411e+09,53,1.2411e+09
4.0198e+05,0.99529,0.99757,17.292,1,1000,1.3863,4.2039e+05,10000,8.9901e+08,99.51,3.5455e+06,2.0697,2.9422,2.8948,75387,54,75387
3.3794e+06,0.47092,0.45,235.69,1,1000,1.3863,3.6425e+05,9843.5,9.4558e+08,68.018,5.2785e+06,2.0299,4.9415,2.01,7.1905e+07,55,7.1906e+07
5.9645e+05,0.61147,0.0021182,358.28,1,1000,1.3863,3.6464e+05,6026.4,7.5053e+08,35.351,9.7126e+06,2.7746,4.9892,2.9243,3.8615e+05,56,3.8615e+05
3.7251e+06,0.90516,0.4619,357.58,1,1000,1.3863,3.9641e+05,44.337,4.5472e+08,0.98666,8.4284e+06,1.2134,1.084,0.62842,3.3981e+06,57,3.3982e+06
1.4915e+06,0.93971,0.9995,158.77,1,1000,1.3863,5.6893e+05,7709.5,4.2697e+07,64.593,2.3644e+06,2.9919,4.9937,2.5849,1.505e+07,58,1.505e+07
2.5504e+06,0.30896,0.9969,109.02,1,1000,1.3863,2.6381e+05,0.80176,7.6693e+08,11.66,4.4824e+05,2.9993,0.11178,0.94822,2.8781e+05,59,2.8782e+05
4.5505e+06,0.74025,0.45,357.11,1,1000,1.3863,4.2292e+05,7725,3.1197e+08,39.085,5.4617e+05,0.53695,1.6948,1.0507,7.7319e+11,60,7.7319e+11
2.072e+06,0.94915,0.45,96.283,1,1000,1.3863,4.0051e+05,4317.2,9.9756e+08,71.357,6.1834e+06,2.4348,2.4283,2.01,6.7736e+06,61,6.7737e+06
3.7991e+06,0.88465,0.45027,1.4037,1,1000,1.3863,3.3731e+05,9291.9,1.2481e+08,52.662,9.7913e+06,2.1915,3.2342,2.0181,58234,62,58234
3.5348e+06,0.98135,0.74092,344.66,1,1000,1.3863,4.1972e+05,3304.2,6.1949e+08,83.807,7.3907e+06,2.9904,3.9437,2.4246,1.8444e+07,63,1.8444e+07
3.1979e+06,0.84706,0.0022499,352.91,1,1000,1.3863,5.8167e+05,1.5962,3.5689e+08,5.993,3.4878e+06,1.5737,2.9643,1.7593,25886,64,25886
4.2163e+06,0.3008,1.2479e-05,0.00044829,1,1000,1.3863,3.8051e+05,14.979,7.1506e+08,93.05,8.0676e+06,2.9939,1.7357,2.5214,8456,65,8456
4.8702e+06,0.34808,0.63779,29.681,1,1000,1.3863,4.0151e+05,4895.9,8.7705e+08,58.629,6.7511e+06,0.48393,3.7502,2.995,1.1755e+06,66,1.1756e+06
1.3099e+06,0.58244,0.45,455.94,1,1000,1.3863,3.4441e+05,6202.8,8.1116e+08,26.844,2.5785e+06,0.057772,0.41937,2.01,7.5081e+10,67,7.5082e+10
2.1153e+06,0.34846,0.94347,12.163,1,1000,1.3863,3.3267e+05,0.00019701,3.4803e+08,100,7.9468e+06,0.26747,3.2013,2.0647,78215,68,78215
3.6573e+06,0.98739,0.99772,185.72,1,1000,1.3863,4.178e+05,0.00062569,8.9364e+08,2.3732,7.0538e+05,1.1067e-05,3.8464,2.9785,83044,69,83044
2.2797e+06,0.62944,0.45,587.28,1,1000,1.3863,5.691e+05,8003.7,2.8597e+08,26.909,7.4902e+06,1.631,4.9239,2.01,1.3462e+08,70,1.3462e+08
3.9454e+06,0.99287,1,2.1244e-06,1,1000,1.3863,4.0164e+05,7677.6,3.0777e+08,50.459,5.5984e+06,2.5191,4.9584,3,27145,71,27145
4.4433e+06,0.96061,0.45,418.27,1,1000,1.3863,3.2033e+05,9394.1,9.809e+08,72.839,5.7676e+06,0.85986,4.0041,2.01,2.9537e+09,72,2.9537e+09
4.2756e+06,0.64804,0.93851,580.68,1,1000,1.3863,2.1034e+05,4465.3,6.4632e+08,87.275,9.335e+06,2.9928,3.5005,2.9548,3.3722e+07,73,3.3723e+07
4.0926e+06,0.73997,0.99732,653.59,1,1000,1.3863,4.6739e+05,2067.8,6.5386e+08,41.664,9.7179e+06,0.1727,4.9896,1.3502,1.4374e+08,74,1.4374e+08
4.5858e+06,0.99826,0.002295,617.98,1,1000,1.3863,5.9519e+05,8641.5,3.8891e+08,15.583,8.9971e+06,2.9921,2.5047,2.7271,1.0961e+09,75,1.0961e+09
3.3885e+06,0.33734,0.24592,288.09,1,1000,1.3863,3.8016e+05,2626.8,8.9965e+08,99.998,7.1667e+06,2.9947,4.5521,2.2203,1.6097e+06,76,1.6097e+06
3.1262e+06,0.70232,0.45,584.06,1,1000,1.3863,3.1335e+05,8962,8.2659e+08,45.642,7.138e+06,1.1701,2.4895,2.01,2.2001e+09,77,2.2002e+09
4.1105e+06,0.68365,0.2588,0.40963,1,1000,1.3863,5.5376e+05,7321.4,1.8651e+07,28.32,3.7569e+06,1.8612,1.9946,0.53723,8.7854e+05,78,8.7854e+05
3.6673e+06,0.58006,0.45,665.64,1,1000,1.3863,4.1862e+05,5619.2,3.9585e+08,13.434,6.0467e+05,1.1944,2.5768,2.01,7.8703e+10,79,7.8703e+10
9.0327e+05,0.37908,0.32362,52.188,1,1000,1.3863,2.337e+05,2258.7,3.2425e+08,97.373,5.7084e+06,2.9991,0.071804,2.7725,5.9769e+07,80,5.9769e+07
4.4612e+06,0.3,0.11578,9.2766,1,1000,1.3863,5.9866e+05,7869,5.1548e+08,100,3.9453e+06,2.7235,4.836,2.9954,86869,81,86869
3.0481e+06,0.99915,0.0025197,628.5,1,1000,1.3863,4.4539e+05,8186.4,8.8624e+08,82.083,5.3189e+06,2.8363,4.4876,2.9915,3.9465e+08,82,3.9465e+08
1.8651e+06,0.45582,0.9986,1.9064,1,1000,1.3863,2.8083e+05,4494.5,4.2793e+08,72.421,5.6206e+06,2.9996,3.3839,2.7154,13904,83,13904
3.9227e+06,0.6397,0.26583,1.3524,1,1000,1.3863,4.7792e+05,4209.6,8.3628e+08,62.046,9.4521e+06,1.9245,1.6653,1.7473,91270,84,91270
1.2977e+06,0.67107,0.30136,27.447,1,1000,1.3863,5.137e+05,0.54515,1.0937e+08,58.207,7.8068e+05,0.0017177,2.0693,2.4302,28832,85,28832
4.6869e+05,0.30187,0.70574,699.99,1,1000,1.3863,4.6762e+05,4956.7,2.1802e+08,0.10682,4.3518e+06,2.5753,1.3091,2.9922,8.1244e+06,86,8.1244e+06
2.6816e+06,0.53376,0.90018,2.6164e-07,1,1000,1.3863,5.3289e+05,9999.8,5.2015e+08,4.2459,7.6668e+06,2.9471,4.9832,2.393,28597,87,28597
3.0109e+06,0.83402,0.45,355.49,1,1000,1.3863,5.3948e+05,9168.2,9.8697e+08,66.16,5.1698e+06,1.5154,1.3571,0.50375,6.0729e+10,88,6.073e+10
4.2306e+06,0.30004,0.97554,81.983,1,1000,1.3863,2.6744e+05,10000,5.905e+08,99.894,3.672e+06,2.959,4.9727,2.9992,2.9934e+06,89,2.9934e+06
2.1267e+06,0.99928,0.30434,210.14,1,1000,1.3863,2.9572e+05,5789.2,8.6689e+08,38.746,3.6045e+06,2.8457,2.5735,2.9959,6.2653e+07,90,6.2654e+07
7.7219e+05,0.52644,0.57572,344.38,1,1000,1.3863,2.561e+05,2486.5,8.6851e+07,0.1216,7.8507e+06,0.759,1.2447,2.9924,5.1096e+06,91,5.1096e+06
1.4868e+06,0.42242,0.45,99.739,1,1000,1.3863,2.2964e+05,3938.8,3.4333e+06,59.889,9.0106e+06,0.66203,0.0065028,0.9459,6.0553e+09,92,6.0553e+09
2.2944e+06,0.4217,0.45,47.85,1,1000,1.3863,5.7575e+05,2211.8,4.8269e+08,95.468,4.306e+06,1.128,2.6189,1.3244,2.2233e+06,93,2.2233e+06
1.2469e+06,0.84065,0.44999,386.62,1,1000,1.3863,5.8462e+05,7624.1,7.3877e+06,37.086,8.9093e+06,2.0401,3.5298,2.01,1.5885e+07,94,1.5885e+07
1.7963e+06,0.89714,0.45,414.12,1,1000,1.3863,5.4255e+05,4024.3,3.1805e+08,90.436,3.3179e+05,1.8259,4.551,2.01,7.0468e+09,95,7.0469e+09
2.8331e+06,0.68321,0.87282,0.71032,1,1000,1.3863,4.1298e+05,6970.9,1.7933e+08,22.502,2.415e+06,2.0816,4.2638,1.851,72487,96,72487
1.9298e+06,0.4601,0.54137,35.236,1,1000,1.3863,2.9726e+05,1671.7,9.5642e+08,100,6.9962e+06,2.3721,4.9955,2.3575,27742,97,27742
2.9651e+06,0.30177,0.52959,1.4495,1,1000,1.3863,4.4817e+05,1916.1,4.3906e+08,0.65383,5.0439e+06,1.6072,2.6066,1.9253,49277,98,49277
1.4326e+06,0.30724,0.99725,486.09,1,1000,1.3863,3.389e+05,921.48,1.4788e+08,28.067,9.4623e+06,1.395,4.1032,2.8326,1.181e+05,99,1.181e+05
2.3616e+06,0.75075,0.35361,0.00042335,1,1000,1.3863,5.6263e+05,3165.9,2.4894e+07,8.6491e-06,6.5004e+06,2.9959,3.6994,2.0401,21188,100,21188
3.0559e+06,0.97351,0.45,199.38,1,1000,1.3863,4.9077e+05,3738.5,5.816e+08,19.304,3.4164e+06,0.34836,0.28827,2.01,3.7893e+10,101,3.7893e+10
2.288e+06,1,0.19564,235.24,1,1000,1.3863,5.7244e+05,0.076659,2.7325e+08,1.2934,5.7326e+06,0.57323,1.9899,1.6974,50688,102,50688
1.2621e+06,0.30235,0.24425,699.99,1,1000,1.3863,5.1589e+05,986.57,4.4804e+08,99.785,5.06e+06,2.5515,0.3546,1.001,2.5161e+08,103,2.5161e+08
6.3366e+05,0.30231,0.89556,120.57,1,1000,1.3863,3.1155e+05,7466.2,2.3696e+08,91.238,6.9963e+06,2.7861,4.993,2.9949,42498,104,42498
1.7405e+06,0.75132,0.79962,0.4668,1,1000,1.3863,4.9007e+05,2302.7,5.7607e+08,85.177,5.5656e+06,2.6143,2.2632,3,14299,105,14299
7.2734e+05,0.30052,0.99233,305.55,1,1000,1.3863,4.1174e+05,8306.5,8.5876e+08,66.378,9.7265e+06,2.6805,4.6026,2.5872,2.5604e+05,106,2.5604e+05
6.256e+05,0.9999,0.29965,699.68,1,1000,1.3863,4.8416e+05,0.00018124,2.9148e+08,88.504,6.1029e+05,2.9351,3.765,2.9995,7478,107,7478
3.449e+06,0.44532,0.45,578.6,1,1000,1.3863,4.3386e+05,2851.1,8.2774e+08,13.381,6.7146e+06,0.57296,2.2126,1.9671,4.2179e+08,108,4.2179e+08
4.5854e+05,0.86355,0.44999,23.058,1,1000,1.3863,4.284e+05,1697.7,1.4769e+08,38.265,7.8964e+06,1.4282,4.5405,2.7609,10599,109,10599
5.6464e+05,1,0.72631,676.15,1,1000,1.3863,3.4571e+05,5410.9,7.1167e+08,22.98,2.6383e+06,2.9971,4.9264,2.9996,1.5875e+07,110,1.5875e+07
2.2363e+06,0.8102,0.45,561.58,1,1000,1.3863,5.0351e+05,9952.2,1.866e+08,80.899,3.5651e+06,2.3434,0.97899,2.01,1.0687e+10,111,1.0687e+10
4.7424e+06,0.99985,0.99841,26.986,1,1000,1.3863,2.293e+05,5909.9,9.1019e+08,20.631,4.9795e+06,0.0032841,4.2725,2.7274,7.0965e+06,112,7.0965e+06
2.5016e+06,0.44659,0.23293,0.11925,1,1000,1.3863,4.0774e+05,7813.3,8.5486e+08,75.056,5.5856e+06,2.7829,3.1272,3,9502.4,113,9502.4
1.6608e+06,0.30002,0.99539,15.171,1,1000,1.3863,5.0258e+05,9444.6,9.6243e+08,100,5.4055e+06,3,4.5391,2.9661,37931,114,37931
1.4328e+06,0.39181,0.0022764,334.95,1,1000,1.3863,3.7279e+05,5426.7,7.1243e+08,17.132,2.7878e+06,0.041068,4.4507,2.9925,4.72e+08,115,4.72e+08
4.8508e+06,0.43114,0.067075,2.4515,1,1000,1.3863,2.7929e+05,1841.7,3.2687e+08,46.188,3.7661e+06,2.7641,4.0092,2.1765,13572,116,13572
3.0639e+06,0.93139,0.45,234.03,1,1000,1.3863,5.5087e+05,7848.5,4.6498e+08,37.746,7.3496e+06,2.4419,4.4922,2.1462,4.7386e+07,117,4.7386e+07
2.4247e+06,0.30656,0.41202,65.126,1,1000,1.3863,5.8164e+05,5428.1,5.4012e+08,64.261,14191,2.5783,0.14728,2.3637,4.2285e+12,118,4.2285e+12
3.9461e+06,0.30153,0.13926,247.85,1,1000,1.3863,2.1215e+05,2084.7,4.5499e+08,3.8035,4.9632e+05,0.47068,0.044496,1.41,4.743e+12,119,4.743e+12
1.2575e+06,0.7135,0.41432,1.0016,1,1000,1.3863,2.3644e+05,5897,2.4111e+08,39.391,3.4757e+06,3,4.9376,3,6453.8,120,6453.8
4.4444e+06,0.57541,0.45088,0.076355,1,1000,1.3863,3.8449e+05,6301,9.1734e+08,53.827,6.24e+06,0.48567,3.5862,2.9791,68430,121,68430
3.1157e+06,0.33836,0.99724,16.578,1,1000,1.3863,3.3118e+05,8029.7,9.9948e+08,88.434,5.4813e+06,2.9429,1.2214,2.9931,6.0491e+05,122,6.0492e+05
4.0827e+05,0.99892,0.45305,599.84,1,1000,1.3863,3.476e+05,2083.5,4.4097e+08,28.252,1.3378e+06,2.8604,1.1298,2.3056,1.3694e+08,123,1.3694e+08
2.2094e+06,0.409,0.45,242.38,1,1000,1.3863,4.7411e+05,9094.5,6.1088e+08,62.492,7.3856e+06,2.6999,0.96717,2.01,1.8371e+08,124,1.8371e+08
9.5121e+05,0.39238,0.91912,78.916,1,1000,1.3863,5.2204e+05,388.76,9.5079e+08,1.2015,8.3509e+06,2.9938,4.1723,3,12264,125,12264
3.7463e+05,0.8223,0.45,285.41,1,1000,1.3863,5.5817e+05,5825.2,5.8276e+08,14.391,6.0596e+06,2.5648,0.17433,2.01,4.4729e+08,126,4.473e+08
1.1028e+06,0.99982,0.84654,1.5928,1,1000,1.3863,3.017e+05,2.4706e-06,4.0181e+08,64.045,2.3412e+06,2.2061,3.3164,2.433,9631.1,127,9631.1
1.7657e+06,0.71902,0.99998,134.92,1,1000,1.3863,5.0321e+05,6224,8.2409e+08,99.999,2.6291e+06,3,3.1627,2.9964,1.0894e+07,128,1.0894e+07
4.9062e+06,0.46435,0.45,528.65,1,1000,1.3863,4.7223e+05,2336.5,4.5645e+08,5.1436,7.5688e+06,1.1537,2.693,2.01,1.3639e+08,129,1.3639e+08
1.1971e+06,0.32808,0.79199,378.64,1,1000,1.3863,4.4079e+05,8571.7,9.8828e+08,10.357,7.4753e+06,2.7853,4.9986,0.0017697,3.6118e+10,130,3.6118e+10
1.9112e+06,0.68248,0.45,624.98,1,1000,1.3863,4.994e+05,5433,3.3816e+08,62.28,7.9662e+06,2.497,2.7629,2.01,9.2074e+07,131,9.2074e+07
1.963e+06,0.82141,0.45,546.96,1,1000,1.3863,4.9835e+05,1255.4,8.224e+08,24.26,1.296e+06,0.075452,2.0721,2.01,2.7113e+09,132,2.7114e+09
4.2243e+06,0.41729,0.45,114.03,1,1000,1.3863,2.9003e+05,3500.1,2.8711e+08,99.933,3.5541e+06,2.7825,0.25657,2.9633,6.2548e+08,133,6.2548e+08
4.8181e+06,0.60658,0.45,478.23,1,1000,1.3863,2.1883e+05,2136.6,3.9786e+08,0.58343,6.1031e+06,1.001,1.148,2.01,1.172e+09,134,1.172e+09
1.7794e+06,0.4489,0.35486,150.79,1,1000,1.3863,5.2043e+05,2295.6,9.3247e+08,0.29226,8.2991e+06,2.2532,3.964,2.2108,3.0689e+05,135,3.0689e+05
3.4441e+06,0.428,0.99731,579.05,1,1000,1.3863,3.1618e+05,4025.5,8.6206e+08,40.297,5.9944e+06,2.8288,4.9574,2.9923,1.1021e+07,136,1.1021e+07
3.564e+06,0.793,0.37955,0.010014,1,1000,1.3863,5.2021e+05,882.52,8.2145e+08,38.065,4.293e+06,2.2954,1.6743,1.9703,43739,137,43739
6.1233e+05,0.71919,0.52372,676.42,1,1000,1.3863,5.8254e+05,5765,8.4973e+08,99.545,9.0467e+06,1.3596,3.2674,2.948,7.4931e+06,138,7.4932e+06
4.2512e+06,0.32688,0.88067,311.93,1,1000,1.3863,5.5376e+05,4389.9,7.8173e+08,48.414,3.3781e+06,0.19358,2.4765,2.9915,3.635e+08,139,3.6351e+08
4.8671e+06,0.30227,0.16553,681.6,1,1000,1.3863,5.1939e+05,9874.9,1.5908e+08,40.214,6.3193e+06,1.9634,4.3512,1.25,1.2616e+09,140,1.2616e+09
1.1539e+06,0.57676,0.45,621.35,1,1000,1.3863,5.9409e+05,5594.8,9.3359e+08,40.235,6.5886e+06,2.161,2.4202,2.01,6.4276e+07,141,6.4276e+07
4.8174e+06,0.82227,0.45,397,1,1000,1.3863,5.6054e+05,9953.8,6.5318e+08,52.331,2.5989e+06,0.32531,0.18057,2.01,3.1809e+12,142,3.1809e+12
1.785e+06,0.46079,0.45,623.03,1,1000,1.3863,5.848e+05,5402,3.0308e+07,31.092,2.2843e+06,2.0889,2.5986,0.29515,5.4076e+09,143,5.4076e+09
3.0958e+06,0.30273,0.001168,113.59,1,1000,1.3863,4.608e+05,350.99,2.7546e+08,47.053,8.486e+06,2.9945,4.9821,2.5635,13495,144,13495
3.0794e+06,0.6139,0.45,422.21,1,1000,1.3863,2.2026e+05,4662,3.2568e+08,51.381,4.0773e+06,1.8906,1.1515,2.8994,9.2664e+08,145,9.2664e+08
4.5049e+05,0.39249,0.59468,0.073879,1,1000,1.3863,2.4316e+05,3536.9,4.509e+08,99.999,7.9005e+06,2.9997,3.9562,2.9999,5084.3,146,5084.3
1.0097e+06,0.82582,0.44961,7.2562,1,1000,1.3863,3.8073e+05,0.090064,5.9132e+07,94.258,1.7147e+05,2.2205,2.5295,0.98626,36093,147,36094
2.6395e+05,0.85409,0.25313,442.76,1,1000,1.3863,5.344e+05,9999.9,5.3876e+08,0.038285,6.828e+05,1.8441,5,2.4447,1.9809e+08,148,1.9809e+08
