mu,beta,c,epsilon,n,d,f,alpha,a,kA,e_T,e_R,g,b_T,b_R,Error,EntryNumber,error2
2.9202e+06,0.0014984,0.00056013,3282.7,1,1000,1.3863,1.1356e+05,1069.5,6.6279e+08,2.7737e+06,4.3438e+06,1,4.0728e+05,3.1163e+05,4300,11,4300
2.9202e+06,0.0014984,0.00056013,6481,1,1000,1.3863,1.7515e+05,8777.6,6.1935e+06,1.2962e+06,9.8157e+06,1,1.6903e+05,1.5249e+05,4300,12,4300
2.9202e+06,0.0014984,0.00056013,3384.7,1,1000,1.3863,45195,6764.4,9.2897e+08,2.383e+06,9.8456e+06,1,4.4139e+05,9857,4300,13,4300
2.9202e+06,0.0014984,0.00056013,7426.3,1,1000,1.3863,4.233e+05,7944.8,9.0028e+08,3.3737e+06,9.0864e+06,1,4.1826e+05,1.6055e+05,4300,14,4300
2.9202e+06,0.0014984,0.00056013,6184.3,1,1000,1.3863,16118,6958,2.088e+08,1.0381e+06,7.9906e+06,1,1.0912e+05,49815,4300,15,4300
2.9202e+06,0.0014984,0.00056013,3098.4,1,1000,1.3863,4.5157e+05,9989.7,2.8162e+08,3.1072e+06,6.0041e+06,1,2.478e+05,4.9426e+05,4300,16,4300
2.9202e+06,0.0014984,0.00056013,3427.2,1,1000,1.3863,3.9084e+05,1115.3,5.7935e+08,4.8897e+06,8.0607e+06,1,3.4489e+05,1.2149e+05,4300,17,4300
2.9202e+06,0.0014984,0.00056013,6602.8,1,1000,1.3863,1.8892e+05,5179.8,9.4633e+07,5.1738e+06,9.9534e+06,1,1.0382e+05,1.9103e+05,4300,18,4300
2.9202e+06,0.0014984,0.00056013,1658.3,1,1000,1.3863,3.538e+05,804.67,4.3346e+07,3.6066e+06,8.8072e+06,0.99997,2.233e+05,2.434e+05,4300,19,4300
2.9202e+06,0.0014984,0.00056013,1008,1,1000,1.3863,3.7218e+05,4163.9,9.0736e+08,7.3087e+05,1.9461e+06,1,90676,4.733e+05,4300,20,4300
2.9202e+06,0.0014984,0.00056013,1548.9,1,1000,1.3863,2.0874e+05,2929.1,7.0215e+08,5.5551e+06,7.9054e+06,1,4.7974e+05,1.5273e+05,4300,21,4300
2.9202e+06,0.0014984,0.00056013,2239.1,1,1000,1.3863,2.2194e+05,9958.8,4.3661e+08,2.7002e+06,4.1844e+06,1,1.2326e+05,4.8041e+05,4300,22,4300
2.9202e+06,0.0014984,0.00056013,8981.7,1,1000,1.3863,4.9887e+05,9110.2,5.5044e+08,1.0446e+06,6.5224e+06,1,39573,2.8832e+05,4300,23,4300
2.9202e+06,0.0014984,0.00056013,6408.7,1,1000,1.3863,4.9585e+05,6780.7,4.285e+08,5.0368e+06,9.3804e+06,1,2.9437e+05,3.7253e+05,4300,24,4300
2.9202e+06,0.0014984,0.00056013,5235.2,1,1000,1.3863,3.0267e+05,6389.2,7.0267e+08,3.6349e+06,4.3468e+06,1,1.8983e+05,3.5606e+05,4300,25,4300
2.9202e+06,0.0014984,0.00056013,9964.4,1,1000,1.3863,3.438e+05,2268.5,9.79e+08,7.8897e+06,7.9492e+06,1,1.4476e+05,1.6922e+05,4300,26,4300
2.9202e+06,0.0014984,0.00056013,7159.4,1,1000,1.3863,3.1618e+05,8115.1,4.4811e+08,2.4815e+06,5.319e+06,1,63332,2.5663e+05,4300,27,4300
2.9202e+06,0.0014984,0.00056013,801.86,1,1000,1.3863,1.911e+05,8017.6,6.7087e+08,1.56e+06,3.9837e+06,1,4.6841e+05,2.8814e+05,4300,28,4300
2.9202e+06,0.0014984,0.00056013,2851.1,1,1000,1.3863,4.4125e+05,5390.1,5.4369e+08,5.2951e+06,5.5984e+06,1,91873,1.2462e+05,4300,29,4300
2.9202e+06,0.0014984,0.00056013,3559.5,1,1000,1.3863,2.0757e+05,9056.8,3.0517e+08,1.0195e+06,6.4464e+06,1,1.4439e+05,1.2763e+05,4300,30,4300
2.9202e+06,0.0014984,0.00056013,4948.4,1,1000,1.3863,4.9007e+05,1811.5,1.879e+08,5.4414e+06,6.9901e+06,1,4.1916e+05,2.4067e+05,4300,31,4300
2.9202e+06,0.0014984,0.00056013,6068.7,1,1000,1.3863,39525,5094.3,4.8692e+08,1.6418e+06,3.9903e+06,1,3.072e+05,58708,4300,32,4300
2.9202e+06,0.0014984,0.00056013,8995.2,1,1000,1.3863,2.6618e+05,8752.4,6.5905e+08,1.0908e+06,6.3457e+06,1,63013,2.6249e+05,4300,33,4300
2.9202e+06,0.0014984,0.00056013,8981.4,1,1000,1.3863,40423,4111.5,7.1265e+08,9.3755e+05,6.3732e+06,1,4.0497e+05,3.189e+05,4300,34,4300
2.9202e+06,0.0014984,0.00056013,1565.5,1,1000,1.3863,4.7513e+05,4763.7,6.0282e+08,1.6912e+06,7.2575e+06,0.99999,1.1263e+05,3.3422e+05,4300,35,4300
2.9202e+06,0.0014984,0.00056013,3975.5,1,1000,1.3863,1.2809e+05,1638.1,6.2579e+08,1.0458e+06,1.9385e+06,1,1.3149e+05,4.2196e+05,4300,36,4300
2.9202e+06,0.0014984,0.00056013,9005.3,1,1000,1.3863,1.8154e+05,8745.3,5.9979e+08,3.2243e+06,5.5516e+06,0.25811,1.7921e+05,4.4377e+05,9985.1,37,9985.1
2.9202e+06,0.0014984,0.00056013,416.65,1,1000,1.3863,4.1226e+05,8042.4,2.4447e+07,2.9881e+06,4.3567e+06,1,2.4593e+05,2.3303e+05,4300,38,4300
2.9202e+06,0.0014984,0.00056013,4474.3,1,1000,1.3863,68317,3012.3,7.6138e+08,1.5278e+06,8.8623e+06,1,1.3475e+05,4.9813e+05,4300,39,4300
2.9202e+06,0.0014984,0.00056013,6733,1,1000,1.3863,15690,1160.3,2.5088e+08,8.1879e+06,9.4893e+06,1,4.4915e+05,1.1171e+05,4300,40,4300
2.9202e+06,0.0014984,0.00056013,6811.1,1,1000,1.3863,4.3716e+05,3937.4,9.3696e+08,9.3405e+06,9.4739e+06,0.4369,81261,1.5491e+05,5998.9,41,5998.9
2.9202e+06,0.0014984,0.00056013,8640.9,1,1000,1.3863,2.9954e+05,9485.9,4.0404e+08,1.3779e+06,2.4197e+06,0.99521,1.4691e+05,15972,4303.6,42,4303.6
2.9202e+06,0.0014984,0.00056013,5351.2,1,1000,1.3863,1.115e+05,8677.4,7.6419e+08,3.3356e+06,8.5468e+06,1,1.9239e+05,2.9743e+05,4300,43,4300
2.9202e+06,0.0014984,0.00056013,9406.1,1,1000,1.3863,1.3282e+05,9339.4,3.8986e+08,5.3397e+06,6.7117e+06,0.68307,1.375e+05,13979,4745.2,44,4745.2
2.9202e+06,0.0014984,0.00056013,7582.5,1,1000,1.3863,3.0375e+05,7496.3,9.8132e+08,1.4604e+06,3.2631e+06,1,4.2866e+05,4.9592e+05,4300,45,4300
2.9202e+06,0.0014984,0.00056013,3554.1,1,1000,1.3863,14393,6945.5,9.5876e+08,3.2395e+06,4.6168e+06,1,3.6838e+05,87305,4300,46,4300
2.9202e+06,0.0014984,0.00056013,5598,1,1000,1.3863,3.3703e+05,5762,1.3442e+08,5.3453e+06,9.9039e+06,1,62687,1.117e+05,4300,47,4300
2.9202e+06,0.0014984,0.00056013,9494.1,1,1000,1.3863,3.5867e+05,9800.6,5.3775e+07,1.0514e+06,3.1411e+06,1,4.8019e+05,1.3496e+05,4300,48,4300
2.9202e+06,0.0014984,0.00056013,877.87,1,1000,1.3863,1.7438e+05,3989.7,2.8395e+08,2.7953e+06,5.9616e+06,1,3.5914e+05,4.7232e+05,4300,49,4300
2.9202e+06,0.0014984,0.00056013,644.56,1,1000,1.3863,4.1422e+05,7808.1,5.5726e+08,2.1744e+06,8.9339e+06,1,3.3468e+05,4.245e+05,4300,50,4300
2.9202e+06,0.0014984,0.00056013,9581.8,1,1000,1.3863,3.1085e+05,3981.7,3.5611e+08,4.5954e+05,4.2436e+06,1,3.6655e+05,3.6585e+05,4300,51,4300
2.9202e+06,0.0014984,0.00056013,8983.2,1,1000,1.3863,1403.6,5051.7,7.809e+08,2.0165e+06,8.2334e+06,1,10736,0.7898,4289.8,52,4289.8
2.9202e+06,0.0014984,0.00056013,3584,1,1000,1.3863,1.8048e+05,4612.5,1.1008e+08,68710,7.899e+05,1,2.2672e+05,1.4855e+05,4300,53,4300
2.9202e+06,0.0014984,0.00056013,2506.8,1,1000,1.3863,2.3031e+05,7773.8,8.1677e+08,6.6119e+05,7.2715e+06,1,1.8244e+05,4.4375e+05,4300,54,4300
2.9202e+06,0.0014984,0.00056013,9781.9,1,1000,1.3863,3.834e+05,8983.3,7.6683e+08,5.221e+06,8.4536e+06,1,2.6787e+05,4.7989e+05,4300,55,4300
2.9202e+06,0.0014984,0.00056013,9303.9,1,1000,1.3863,4.4901e+05,9312.3,4.5766e+08,4.4696e+06,8.3389e+06,1,4.694e+05,4.0535e+05,4300,56,4300
2.9202e+06,0.0014984,0.00056013,4891.3,1,1000,1.3863,4.9389e+05,3696.4,1.708e+08,2.5352e+06,6.7822e+06,1,2.9353e+05,4.8081e+05,4300,57,4300
2.9202e+06,0.0014984,0.00056013,5920,1,1000,1.3863,4.5725e+05,6170.6,3.2253e+08,2.9947e+06,8.9701e+06,0.99745,2.0373e+05,41970,4301.9,58,4301.9
2.9202e+06,0.0014984,0.00056013,9918.3,1,1000,1.3863,3.9715e+05,7758.1,5.9898e+08,4.8341e+06,6.8477e+06,1,1.4985e+05,2.7383e+05,4300,59,4300
2.9202e+06,0.0014984,0.00056013,8557.1,1,1000,1.3863,2.4001e+05,7467.6,2.1145e+08,1.0452e+06,5.2087e+06,1,48920,3.5434e+05,4300,60,4300
2.9202e+06,0.0014984,0.00056013,5551.3,1,1000,1.3863,4.2332e+05,8436.1,3.7777e+08,84742,4.1603e+06,1,62652,3.4568e+05,4300,61,4300
2.9202e+06,0.0014984,0.00056013,7263.8,1,1000,1.3863,2.1957e+05,7845,8.3e+08,2.6538e+06,9.9318e+06,1,71036,2.9666e+05,4300,62,4300
2.9202e+06,0.0014984,0.00056013,6276.4,1,1000,1.3863,2.4038e+05,8277.5,6.0325e+08,5.1984e+06,6.0878e+06,1,4.7777e+05,3.2519e+05,4300,63,4300
2.9202e+06,0.0014984,0.00056013,9321.9,1,1000,1.3863,3.6358e+05,0.27704,1.698e+08,1.597e+06,5.7176e+06,1,1.8093e+05,4.7603e+05,4300,64,4300
2.9202e+06,0.0014984,0.00056013,867.84,1,1000,1.3863,2.9646e+05,6985.7,3.0584e+08,5.721e+06,7.1723e+06,1,1.6844e+05,64497,4300,65,4300
2.9202e+06,0.0014984,0.00056013,3590.5,1,1000,1.3863,4.8828e+05,4273.5,9.1302e+08,2.9575e+06,6.2913e+06,1,4.1761e+05,23979,4299.9,66,4299.9
2.9202e+06,0.0014984,0.00056013,6051.3,1,1000,1.3863,68093,3740.2,8.6479e+08,2.442e+06,4.382e+06,0.99625,14753,4.9972e+05,4302.8,67,4302.8
2.9202e+06,0.0014984,0.00056013,8190.6,1,1000,1.3863,3.6755e+05,5579.9,4.3836e+08,4.8724e+06,7.5505e+06,1,90499,4.0439e+05,4300,68,4300
2.9202e+06,0.0014984,0.00056013,627.04,1,1000,1.3863,2.0219e+05,7256.8,1.5404e+08,3.3711e+06,4.4594e+06,1,3.3402e+05,76288,4300,69,4300
2.9202e+06,0.0014984,0.00056013,9726.9,1,1000,1.3863,3.7882e+05,1306.4,9.0152e+08,1.7702e+06,8.8228e+06,1,1.8928e+05,2.1138e+05,4300,70,4300
2.9202e+06,0.0014984,0.00056013,3608.2,1,1000,1.3863,2.7563e+05,3215.1,8.9985e+08,2.052e+06,8.3462e+06,1,2.3144e+05,4.0399e+05,4300,71,4300
2.9202e+06,0.0014984,0.00056013,7923.8,1,1000,1.3863,4.3273e+05,415.21,6.1421e+08,5.2446e+06,5.9751e+06,1,3.7335e+05,2.4394e+05,4300,72,4300
2.9202e+06,0.0014984,0.00056013,8922.8,1,1000,1.3863,1.1002e+05,3640.2,2.9727e+08,8.4927e+06,9.9181e+06,1,4.8684e+05,3.1181e+05,4300,73,4300
2.9202e+06,0.0014984,0.00056013,9681.1,1,1000,1.3863,2.4216e+05,3563.6,5.4408e+07,5.1477e+06,8.7706e+06,1,3.5248e+05,2.1904e+05,4300,74,4300
2.9202e+06,0.0014984,0.00056013,692.16,1,1000,1.3863,30089,4730.6,3.1104e+08,5.5396e+06,9.127e+06,1,75528,4.5071e+05,4300,75,4300
2.9202e+06,0.0014984,0.00056013,9989.7,1,1000,1.3863,3.1774e+05,7801,5.6724e+08,1.1758e+06,8.8861e+06,1,4.5312e+05,2.5743e+05,4300,76,4300
2.9202e+06,0.0014984,0.00056013,9138.1,1,1000,1.3863,3.4656e+05,9399,4.1719e+08,19221,6.1534e+06,1,4.0242e+05,1.802e+05,4300,77,4300
2.9202e+06,0.0014984,0.00056013,5709.5,1,1000,1.3863,3.3061e+05,6602.2,6.8049e+08,6.9021e+06,8.9557e+06,1,18657,3.4039e+05,4300,78,4300
2.9202e+06,0.0014984,0.00056013,1684.1,1,1000,1.3863,1.3343e+05,685.55,3.1363e+08,2.6456e+06,6.8388e+06,1,2.4917e+05,2.1852e+05,4300,79,4300
2.9202e+06,0.0014984,0.00056013,2739.6,1,1000,1.3863,4.0832e+05,7055.2,5.7656e+08,2.9996e+06,6.0544e+06,1,2.306e+05,2.4668e+05,4300,80,4300
2.9202e+06,0.0014984,0.00056013,2112,1,1000,1.3863,3.9559e+05,9708.9,7.7339e+08,7.0035e+06,9.5618e+06,1,2.2453e+05,76736,4300,81,4300
2.9202e+06,0.0014984,0.00056013,8202.9,1,1000,1.3863,3.1773e+05,8911.3,2.1632e+08,2.3958e+06,4.2825e+06,1,1.5753e+05,12693,4299.9,82,4299.9
2.9202e+06,0.0014984,0.00056013,8530.4,1,1000,1.3863,4.1296e+05,6171.8,1.9391e+08,2.386e+06,4.1694e+06,1,4.9282e+05,74301,4300,83,4300
2.9202e+06,0.0014984,0.00056013,2015,1,1000,1.3863,1.612e+05,4355.7,3.2745e+08,4.196e+06,5.9699e+06,1,3.3559e+05,24680,4300,84,4300
2.9202e+06,0.0014984,0.00056013,5899.9,1,1000,1.3863,24572,8866.8,8.583e+08,7.0786e+06,7.5892e+06,0.085062,88708,6699.3,55338,85,55338
2.9202e+06,0.0014984,0.00056013,8804.8,1,1000,1.3863,1.0699e+05,9661.7,4.8441e+08,4.2721e+05,3.5541e+06,0.062468,89230,1.6913e+05,93354,86,93354
2.9202e+06,0.0014984,0.00056013,2621.6,1,1000,1.3863,3.2033e+05,8544.2,4.4661e+07,5.0222e+06,7.366e+06,1,25710,1.4824e+05,4300,87,4300
2.9202e+06,0.0014984,0.00056013,890.11,1,1000,1.3863,56038,8816.1,5.2957e+08,2.7853e+06,5.9049e+06,1,81409,1.3115e+05,4300,88,4300
2.9202e+06,0.0014984,0.00056013,211.95,1,1000,1.3863,1.4371e+05,9199.5,6.1029e+06,7.6544e+06,7.9134e+06,1,1.8435e+05,1.8568e+05,4300,89,4300
2.9202e+06,0.0014984,0.00056013,161.79,1,1000,1.3863,1.2328e+05,1998.1,3.6696e+08,7.102e+05,7.1031e+06,1,62682,2.1495e+05,4300,90,4300
2.9202e+06,0.0014984,0.00056013,7775.4,1,1000,1.3863,4.0147e+05,9102,9.1213e+08,7.9499e+06,9.7457e+06,0.62954,65747,31068,4896.8,91,4896.8
2.9202e+06,0.0014984,0.00056013,1287.5,1,1000,1.3863,2.1007e+05,2457.2,4.8014e+08,1.0356e+06,1.312e+06,1,4.2619e+05,4.7266e+05,4300,92,4300
2.9202e+06,0.0014984,0.00056013,4833.4,1,1000,1.3863,2.5753e+05,4817.8,4.4591e+08,3.2079e+06,6.1628e+06,1,2.6447e+05,3.3442e+05,4300,93,4300
2.9202e+06,0.0014984,0.00056013,6791.6,1,1000,1.3863,3447.1,629.32,9.2003e+08,1.9886e+06,4.5239e+06,1,4.1577e+05,4.5684e+05,4300,94,4300
2.9202e+06,0.0014984,0.00056013,8395.9,1,1000,1.3863,3.9444e+05,19.245,5.556e+08,6.1826e+06,7.4159e+06,0.43325,29208,2.2098e+05,6035,95,6035
2.9202e+06,0.0014984,0.00056013,6526.6,1,1000,1.3863,4.6782e+05,3253.1,7.46e+08,2.26e+06,4.1196e+06,1,2.1664e+05,2.6078e+05,4300,96,4300
2.9202e+06,0.0014984,0.00056013,4361.9,1,1000,1.3863,7645.7,7506,6.216e+07,8.1069e+05,2.8396e+06,1,2.7139e+05,3.0507e+05,4300,97,4300
2.9202e+06,0.0014984,0.00056013,3268.8,1,1000,1.3863,36613,7299.8,3.464e+08,1.0304e+06,3.7041e+06,1,2.4088e+05,1.913e+05,4300,98,4300
2.9202e+06,0.0014984,0.00056013,8550.3,1,1000,1.3863,1.8872e+05,4817.9,7.9563e+08,4.0018e+06,5.5393e+06,1,4.249e+05,2.5614e+05,4300,99,4300
2.9202e+06,0.0014984,0.00056013,3511.2,1,1000,1.3863,2.9813e+05,5062,5.8723e+08,1.4953e+06,3.3435e+06,1,3.808e+05,3.2557e+05,4300,100,4300
2.9202e+06,0.0014984,0.00056013,893.74,1,1000,1.3863,4.1652e+05,2328.2,6.9278e+07,5.663e+06,6.5451e+06,1,61076,2.0131e+05,4300,101,4300
2.9202e+06,0.0014984,0.00056013,8943.7,1,1000,1.3863,3.2625e+05,7008.4,3.0113e+08,3.0027e+06,7.1506e+06,1,3.1672e+05,1.3322e+05,4300,102,4300
2.9202e+06,0.0014984,0.00056013,7388.1,1,1000,1.3863,1.6518e+05,3649.5,5.9236e+08,44612,8.5074e+06,1,1.3226e+05,4.7491e+05,4300,103,4300
2.9202e+06,0.0014984,0.00056013,6574,1,1000,1.3863,3.4779e+05,5627.2,3.3774e+08,4.411e+06,7.0071e+06,1,38661,2.2915e+05,4300,104,4300
2.9202e+06,0.0014984,0.00056013,5640.9,1,1000,1.3863,3.515e+05,5101.7,6.1226e+08,5.0824e+06,8.5343e+06,1,4.0072e+05,1.6836e+05,4300,105,4300
2.9202e+06,0.0014984,0.00056013,509.71,1,1000,1.3863,3.419e+05,1089.1,5.0198e+08,9.5586e+05,4.3274e+06,1,2.213e+05,4.5359e+05,4300,106,4300
2.9202e+06,0.0014984,0.00056013,5480.7,1,1000,1.3863,1.3878e+05,1008.6,4.9894e+08,1.569e+05,7.5309e+06,1,1.748e+05,2.7913e+05,4300,107,4300
2.9202e+06,0.0014984,0.00056013,4253.7,1,1000,1.3863,2.5248e+05,7221.1,7.6111e+08,7.0215e+06,9.7732e+06,0.26895,96811,32074,9504.1,108,9504.1
2.9202e+06,0.0014984,0.00056013,1172.1,1,1000,1.3863,2.7579e+05,438.15,5.8217e+08,3.7994e+06,7.6483e+06,1,2.711e+05,2.2166e+05,4300,109,4300
2.9202e+06,0.0014984,0.00056013,5623.5,1,1000,1.3863,4.5918e+05,6926.9,9.7063e+08,1.9835e+06,3.9393e+06,1,3.2321e+05,1.9342e+05,4300,110,4300
2.9202e+06,0.0014984,0.00056013,3435,1,1000,1.3863,1.7012e+05,3564.7,3.7306e+08,3.5528e+06,8.6335e+06,1,2.506e+05,4.0846e+05,4300,111,4300
2.9202e+06,0.0014984,0.00056013,5311.1,1,1000,1.3863,1.7201e+05,4568.8,2.3812e+08,8.7338e+06,9.3761e+06,1,1.367e+05,2.625e+05,4300,112,4300
2.9202e+06,0.0014984,0.00056013,4267.2,1,1000,1.3863,24359,9788.5,6.3234e+08,7.5815e+06,9.1575e+06,1,1.0591e+05,1.7994e+05,4300,113,4300
2.9202e+06,0.0014984,0.00056013,1321.3,1,1000,1.3863,3.1487e+05,9559.1,7.5513e+08,3.9765e+06,8.4127e+06,1,4.2506e+05,4.0802e+05,4300,114,4300
2.9202e+06,0.0014984,0.00056013,3401.9,1,1000,1.3863,19159,968.55,9.481e+08,6.639e+06,7.2736e+06,1,2.6613e+05,4.5182e+05,4300,115,4300
2.9202e+06,0.0014984,0.00056013,2860.5,1,1000,1.3863,1.1151e+05,5554.5,4.5525e+08,8.7902e+06,9.3654e+06,1,2.72e+05,2.5918e+05,4300,116,4300
2.9202e+06,0.0014984,0.00056013,8568.1,1,1000,1.3863,4.031e+05,9690.1,5.2425e+08,2.9644e+06,7.9903e+06,1,3.2512e+05,95443,4300,117,4300
2.9202e+06,0.0014984,0.00056013,765.78,1,1000,1.3863,2.2086e+05,4924.6,2.9554e+07,5.3093e+06,9.2413e+06,1,2.8623e+05,3.7085e+05,4300,118,4300
2.9202e+06,0.0014984,0.00056013,6577.9,1,1000,1.3863,4.9303e+05,9752.9,3.048e+08,1.0221e+06,5.8046e+06,1,1.0318e+05,4.3069e+05,4300,119,4300
2.9202e+06,0.0014984,0.00056013,4621.1,1,1000,1.3863,4.8174e+05,8448.7,7.5312e+08,1.1737e+06,1.6162e+06,0.70305,1.2331e+05,19971,4697.4,120,4697.5
2.9202e+06,0.0014984,0.00056013,1667.4,1,1000,1.3863,2.0988e+05,6659.1,9.7316e+08,2.0561e+06,2.6037e+06,1,2.657e+05,4.6535e+05,4300,121,4300
2.9202e+06,0.0014984,0.00056013,8306.3,1,1000,1.3863,39978,7355.4,8.2266e+08,3.7883e+06,6.7836e+06,1,68071,3.3294e+05,4300,122,4300
2.9202e+06,0.0014984,0.00056013,826.88,1,1000,1.3863,2.5796e+05,9780.6,2.6775e+08,4.6348e+06,9.8785e+06,1,1.8688e+05,68315,4300,123,4300
2.9202e+06,0.0014984,0.00056013,6023.5,1,1000,1.3863,1.9254e+05,9432.3,1.6703e+08,1.0737e+06,4.5547e+06,1,3.7717e+05,4.283e+05,4300,124,4300
2.9202e+06,0.0014984,0.00056013,8753,1,1000,1.3863,3.2729e+05,575.25,2.1301e+07,3.781e+06,8.8451e+06,1,4.6574e+05,2.5701e+05,4300,125,4300
2.9202e+06,0.0014984,0.00056013,14.506,1,1000,1.3863,2.6739e+05,8926,1.028e+08,2.0938e+06,5.9372e+06,1,3.508e+05,1.8068e+05,4300,126,4300
2.9202e+06,0.0014984,0.00056013,7592.1,1,1000,1.3863,2.9723e+05,1724.7,9.33e+08,1.4605e+06,9.3107e+06,0.056217,1.0086e+05,2.5413e+05,1.1137e+05,127,1.1137e+05
2.9202e+06,0.0014984,0.00056013,6882.4,1,1000,1.3863,2.1097e+05,564.99,6.7421e+08,2.8775e+06,5.3811e+06,1,3.9004e+05,4.8142e+05,4300,128,4300
2.9202e+06,0.0014984,0.00056013,5695.9,1,1000,1.3863,5665,2828.4,5.8959e+08,5.5167e+06,9.6744e+06,1,85049,3.3817e+05,4300,129,4300
2.9202e+06,0.0014984,0.00056013,3474,1,1000,1.3863,3.1421e+05,3245.5,5.2103e+08,7.4941e+06,9.3941e+06,1,4.9705e+05,4.1924e+05,4300,130,4300
2.9202e+06,0.0014984,0.00056013,4420.7,1,1000,1.3863,3.3404e+05,4812,2.8619e+08,7.0608e+06,9.5769e+06,1,1.682e+05,4.7978e+05,4300,131,4300
2.9202e+06,0.0014984,0.00056013,5233.1,1,1000,1.3863,4.6994e+05,8337.6,1.5527e+08,2.5983e+06,3.5404e+06,1,2.3207e+05,1.4934e+05,4300,132,4300
2.9202e+06,0.0014984,0.00056013,3027.9,1,1000,1.3863,93368,3453.9,1.8975e+08,1.5391e+06,5.2525e+06,1,1.9207e+05,4757.4,4299.9,133,4299.9
2.9202e+06,0.0014984,0.00056013,2727.1,1,1000,1.3863,1.4162e+05,7148.6,7.344e+08,6.3564e+06,8.0619e+06,1,91039,67770,4300,134,4300
2.9202e+06,0.0014984,0.00056013,4981,1,1000,1.3863,3.3394e+05,2871.8,1.4248e+08,5.7521e+06,7.6652e+06,1,3.4597e+05,35875,4300,135,4300
2.9202e+06,0.0014984,0.00056013,8142.3,1,1000,1.3863,3.7338e+05,6952.1,6.7733e+08,1.5987e+05,2.1435e+06,1,2.9093e+05,3.0944e+05,4300,136,4300
2.9202e+06,0.0014984,0.00056013,6649.7,1,1000,1.3863,4.9393e+05,8173.4,6.321e+08,2.9324e+05,5.4438e+06,1,4.0411e+05,1.3983e+05,4300,137,4300
2.9202e+06,0.0014984,0.00056013,6237.1,1,1000,1.3863,2.6449e+05,8731.6,1.8764e+08,8.3195e+05,3.904e+06,1,4.8818e+05,1.656e+05,4300,138,4300
2.9202e+06,0.0014984,0.00056013,8287.4,1,1000,1.3863,1.1967e+05,4863,7.0011e+08,4.8495e+06,6.5977e+06,1,4.1323e+05,4.6503e+05,4300,139,4300
2.9202e+06,0.0014984,0.00056013,3857.4,1,1000,1.3863,2.282e+05,4184.6,3.4334e+07,5.3406e+06,9.9817e+06,1,21690,2.3803e+05,4300,140,4300
2.9202e+06,0.0014984,0.00056013,8744.2,1,1000,1.3863,4.5124e+05,147.54,7.8052e+08,4.1124e+06,8.1634e+06,1,1.9511e+05,4.1155e+05,4300,141,4300
2.9202e+06,0.0014984,0.00056013,3380,1,1000,1.3863,1.8413e+05,4262.2,9.1253e+07,7.3432e+06,9.8546e+06,1,3.6565e+05,1.5041e+05,4300,142,4300
2.9202e+06,0.0014984,0.00056013,2756.1,1,1000,1.3863,3.4939e+05,900.53,4.7076e+08,2.0913e+06,6.8037e+06,1,2.6263e+05,70670,4300,143,4300
2.9202e+06,0.0014984,0.00056013,2900.5,1,1000,1.3863,1.777e+05,4396,9.0878e+08,2.9214e+06,2.968e+06,1,1.9569e+05,3.6699e+05,4300,144,4300
2.9202e+06,0.0014984,0.00056013,3802.3,1,1000,1.3863,12421,9178.4,6.8604e+08,2.1858e+06,7.2267e+06,0.23428,2.4868e+05,3.9529e+05,11282,145,11282
2.9202e+06,0.0014984,0.00056013,13.087,1,1000,1.3863,3.8642e+05,6932.8,6.1969e+08,5.721e+06,8.1832e+06,1,2.5574e+05,1.647e+05,4300,146,4300
