mu,beta,c,epsilon,n,d,f,alpha,a,kA,e_T,e_R,g,b_T,b_R,Error,EntryNumber,error2
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.2534e+05,5.8251e-11,8.3138e+08,8.069e+06,6.5888e+05,1.7449e-10,46983,4.9787e+05,1.1118e+14,28,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.6139,1.4565e-10,3.2363e+08,7.3974e+05,7.3974e+05,2.3602e-14,23.069,16801,1.1118e+14,29,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.65e+05,2.9167e-08,4.8976e+08,3.7655e+06,3.7888e+06,6.8454e-09,87681,37.108,1.1118e+14,30,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.3456e+05,1.2375e-08,5.4787e+08,9.4274e+06,4.1774e+06,0.9543,1.5073e+05,3.5055e+05,2.0872e+14,31,2.0872e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.8624e+05,8.4603e-11,6.981e+08,5.9486e+06,1.3249e+06,3.5033e-11,24512,963.55,1.1118e+14,32,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,54144,8.7811e-14,8.7807e+08,4.33e+06,4.33e+06,6.9734e-16,873.05,5e+05,1.1118e+14,33,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.2005e+05,2.641e-08,6.4476e+08,2.8405e+06,2.8333e+06,2.2167e-10,2.7016e+05,251.9,1.1118e+14,34,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9975e+05,1.9976e-08,3.8462e+08,5.6963e+06,2.6499e+06,1.6665e-10,1.5726e+05,0.0088535,1.1061e+14,35,1.1061e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.1213e+05,2.8765e-08,7.3025e+08,3.4388e+06,5.8407e+06,6.7353e-11,4.5307e+05,4.3965e+05,1.1118e+14,36,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.105e+05,6.5317e-11,5.9436e+08,1.0484e+05,4.2684e+06,1.8983e-09,4.7194e+05,1.0261e+05,1.1118e+14,37,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.173e+05,8.4656e-09,5.9852e+08,4.7102e+06,6.9594e+06,2.788e-10,2.0997e+05,4.9968e+05,1.1118e+14,38,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,27260,2.9265e-08,5.3086e+08,6.5248e+06,4.0876e+06,9.0739e-13,3.4818e+05,4.3917e+05,1.1118e+14,39,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9939e+05,9.5035e-09,1.0563e+08,6.0986e+06,7.7975e+06,1.667e-05,0.96765,4.0599e+05,1.1131e+14,40,1.1131e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,76828,8.2239e-09,4.4009e+08,5.2714e+06,4.5742e+06,0.87537,2.5903e+05,4.7181e+05,2.0869e+14,41,2.0869e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3497.9,3.0977e-12,2.7198e+08,4.0949e+06,4.0949e+06,7.6524e-14,5e+05,0.02878,1.1097e+14,42,1.1097e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,151.05,2.9266e-08,6.6931e+08,1.8613e+06,1.8613e+06,2.3847e-07,2.1981e+05,0.14218,1.1114e+14,43,1.1114e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.0109e+05,1.1319e-08,9.1599e+08,11511,4.6245e+06,0.42435,2.3046e+05,3.8508e+05,2.0831e+14,44,2.0831e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.02e+05,2.9227e-08,4.7136e+08,2.6938e+05,1.7351e+06,1.8668e-05,3.7437e+05,4.994e+05,1.1137e+14,45,1.1137e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.7056e+05,1.7776e-08,1.9175e+08,7.3843e+06,2.4285e+06,0.77832,1.3453e+05,3.8275e+05,2.0865e+14,46,2.0865e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,5.653,2.9266e-08,9.1113e+07,5.5439e+06,6.8194e+06,2.1964e-09,1.4337e+05,3.3642e+05,1.1118e+14,47,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,548.28,1.0484e-08,6.3579e+08,8.041e+06,2.6742e+06,4.0791e-08,0.33131,3.3805e+05,1.1107e+14,48,1.1107e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.7617e+05,2.9099e-08,4.5867e+08,6.2936e+06,6.2998e+06,2.7969e-07,2.1899,4.8992e+05,1.1117e+14,49,1.1117e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,0.31757,2.5797e-08,2.5678e+08,6.0413e+06,6.114e+06,6.2236e-13,11130,1.4589e+05,1.1118e+14,50,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.6887e-12,2.9266e-08,9.3983e+08,5.7204e+06,5.7204e+06,4.2284e-21,4.2194e+05,4.8665e+05,1.1118e+14,51,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9493e+05,1.8416e-08,5.225e+08,8.9966e+06,3.1392e+06,2.9664e-10,7461.4,368.73,1.1118e+14,52,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.0229e+05,1.3122e-08,3.6582e+08,7.635e+06,6.279e+06,0.77198,4.6643e+05,4.8637e+05,2.0865e+14,53,2.0865e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,34976,4.0031e-11,6.9627e+08,9.2564e+05,5.2476e+06,4.5577e-07,4.7121e+05,4.9841e+05,1.1119e+14,54,1.1119e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.9673e+05,1.965e-08,7.4126e+08,5.2005e+06,3.4771e+06,0.15,2.9305e+05,1.3107e+05,2.0694e+14,55,2.0694e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.6626e+05,7.1506e-13,2.4279e+08,4.7127e+06,7.2614e+06,1.7866e-12,59902,1381.8,1.1118e+14,56,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.2554e+05,2.9233e-08,4.4231e+08,3.3846e+05,3.3584e+06,7.1912e-11,0.016758,1393,1.0947e+14,57,1.0947e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.1086e+05,1.2582e-08,8.8777e+08,3.9118e+06,7.6911e+06,0.39679,4.0426e+05,3.7754e+05,2.0826e+14,58,2.0826e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.016e+05,9.389e-12,7.9041e+08,9.548e+06,3.3995e+06,0.1779,4.9783e+05,2.1517e+05,2.0728e+14,59,2.0728e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1081.6,2.6631e-10,9.088e+08,7.9753e+06,7.9753e+06,5.8889e-13,59343,8.2023e-07,1.1035e+14,60,1.1035e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,134.79,1.2006e-09,7.4871e+08,8.0767e+06,8.0767e+06,7.7084e-07,3.502e+05,36188,1.1119e+14,61,1.1119e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,63445,3.39e-12,6.8024e+08,3.6434e+06,3.382e+06,1.1454e-13,0.15385,1.9537e-06,1.1011e+14,62,1.1011e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.2518e+05,2.3875e-08,9.2961e+08,6.9664e+06,5.8281e+06,9.1701e-11,4.3934e+05,4.9437e+05,1.1118e+14,63,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,8920.4,4.2876e-10,6.1257e+08,7.6608e+06,7.6619e+06,1.2318e-21,3.5189e+05,1.9168e+05,1.1118e+14,64,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.4905e+05,2.6364e-08,5.7466e+08,8.4518e+06,7.3864e+06,0.58599,1.2337e+05,3.3321e+05,2.0852e+14,65,2.0852e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,23787,2.9266e-08,6.6094e+08,7.2251e+06,8.9734e+06,1.0184e-07,4.1864e+05,5e+05,1.1118e+14,66,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9452e+05,1.557e-08,1.6986e+07,1.279e+06,8.6327e+06,1.2221e-11,4.9959e+05,81877,1.1118e+14,67,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.1973e+05,1.819e-08,3.1991e+07,6.1196e+06,3.6446e+06,3.0537e-11,1.919e+05,1.1688e+05,1.1118e+14,68,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,61542,6.014e-09,1.4651e+08,1.8907e+06,4.2652e+05,0.6352,1.4093e+05,2.693e+05,2.0856e+14,69,2.0856e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,6.0975,2.9123e-08,5.3583e+08,2.5247e+06,2.5247e+06,4.0733e-11,3436.1,3.9611e+05,1.1118e+14,70,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,5e+05,2.9255e-08,5.6428e+08,4.5285e+06,4.5285e+06,2.6829e-13,76584,1.7355e+05,1.1118e+14,71,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9823e+05,2.1899e-13,1.7058e+08,1.3263e+06,1.3263e+06,2.082e-09,3.2949e+05,4.997e+05,1.1118e+14,72,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.6892e+05,1.8556e-09,8.6044e+08,9.3441e+06,9.844e+06,0.85894,3.9278e+05,2.5669e+05,2.0869e+14,73,2.0869e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,5e+05,2.9188e-08,1.3393e+08,2.6604e+05,9.3876e+06,2.2859e-07,2.0079e+05,1.7169e+05,1.1119e+14,74,1.1119e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.0149e+05,2.8389e-08,2.5245e+07,6.8843e+06,6.8843e+06,1.4936e-13,1.2999e+05,34706,1.1118e+14,75,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,73453,4.6895e-11,6.6328e+08,1.7088e+06,5.91e+06,4.8662e-10,0.00056938,0.00061589,1.0672e+14,76,1.0672e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.5014e+05,2.925e-08,2.8785e+08,4.1495e+06,4.6429e+06,1.9445e-08,3.4317e+05,0.0059187,1.1051e+14,77,1.1051e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,89058,1.0525e-08,5.6705e+07,5.2189e+06,3.3585e+06,0.17567,1.0447e+05,4.5258e+05,2.0725e+14,78,2.0725e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.8416e+05,1.154e-08,9.1214e+08,11758,6.7454e+06,1.0959e-06,0.00043945,11938,1.0757e+14,79,1.0757e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.1961e+05,2.9171e-08,1.3412e+08,2.1295e+06,8.9489e+06,1.8738e-09,2.2209e+05,4.9993e+05,1.1118e+14,80,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9999e+05,1.4672e-09,8.9719e+08,1.5566e+06,1.5566e+06,1.9425e-17,2.251e+05,51670,1.1118e+14,81,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9769e+05,9.719e-09,2.9735e+08,6.2045e+05,2.9824e+06,0.046351,2.5271e+05,3.8071e+05,2.0183e+14,82,2.0183e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.1548e+05,2.5251e-09,8.0862e+07,7.7724e+06,9.0513e+06,3.3356e-10,54529,4.1291e+05,1.1118e+14,83,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.6905e+05,8.6034e-09,7.4631e+08,1.0337e+05,4.8447e+05,0.66792,3.0173e+05,2.6305e+05,2.0858e+14,84,2.0858e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.6059e+05,5.1746e-13,7.8138e+08,2.878e+06,7.0097e+06,2.4289e-07,2.0775e+05,2.966e+05,1.1119e+14,85,1.1119e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,0.0045066,7.5244e-09,6.0787e+08,5.8916e+06,2.5534e+06,3.7634e-09,3.331e+05,113.48,1.1118e+14,86,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.8192e+05,2.3383e-08,7.3434e+08,4.8084e+05,4.8192e+05,0.088498,98574,2.1345e+05,2.0541e+14,87,2.0541e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.994e+05,2.3892e-09,7.2272e+08,1.0813e+06,1.2454e+06,2.6222e-11,4.0012e+05,3.6123e+05,1.1118e+14,88,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.6133e+05,1.5137e-08,7.4003e+08,1.7099e+06,5.4976e+06,2.8141e-08,0.052961,0.029165,1.1027e+14,89,1.1027e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,58305,1.2964e-08,6.8502e+08,6.8437e+06,6.8485e+06,1.9408e-10,771.87,1.1538,1.1118e+14,90,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.1734e+05,1.469e-08,4.287e+08,6.011e+06,6.011e+06,2.7753e-16,85.235,50127,1.1118e+14,91,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.9097e+05,2.9443e-09,2.9407e+08,2.3737e+06,5.3087e+06,0.00045749,2.0266e+05,52423,1.1576e+14,92,1.1576e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.3676e+05,2.9234e-08,2.9157e+08,6.0379e+06,9.6479e+06,5.3898e-08,4.9624e+05,3.9337e+05,1.1118e+14,93,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.1632e+05,1.9184e-08,1.0976e+08,9.3376e+06,1.8746e+06,0.26618,3.9892e+05,2.438e+05,2.0787e+14,94,2.0787e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,5e+05,1.1656e-08,2.7294e+08,6.5132e+05,6.7429e+06,0.42879,93488,3.7227e+05,2.0832e+14,95,2.0832e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,58205,2.0675e-14,8.7587e+08,442.43,442.43,7.2671e-12,1.8539e+05,2.3451e-11,1.1034e+14,96,1.1034e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.9427e+05,9.0454e-09,7.2292e+08,5.2663e+06,1.2635e+06,3.1969e-09,0.00041157,1.1513e+05,1.0756e+14,97,1.0756e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9773e+05,1.6494e-08,1.6825e+08,1.9684e+06,3.187e+06,1.9531e-10,4.3809e+05,2.7548e+05,1.1118e+14,98,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.7716e+05,2.0559e-08,5.5574e+08,1.8207e+06,2.1467e+06,0.077337,3.7111e+05,4.9927e+05,2.0486e+14,99,2.0486e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,5e+05,9.0162e-09,1.6628e+08,6.2359e+06,6.2536e+06,5.0559e-05,86357,1.8842,1.1169e+14,100,1.1169e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.6615,7.2026e-11,4.0217e+08,3.334e+06,3.334e+06,2.0099e-20,10096,3.153e+05,1.1118e+14,101,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,74791,3.8464e-11,2.9925e+08,9.9835e+06,6.8093e+06,1.001e-12,1.9066e+05,5e+05,1.1118e+14,102,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,24426,1.9147e-08,1.2487e+08,4.7736e+05,2.9194e+06,1.8584e-10,24.213,4.9888e+05,1.1118e+14,103,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9951e+05,4.5039e-09,2.4048e+08,7.6438e+06,7.6055e+06,3.5383e-09,0.0002288,21871,1.0756e+14,104,1.0756e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1362.9,2.9162e-08,2.1216e+08,1.154e+06,8.2098e+06,1.2267e-13,51858,42082,1.1118e+14,105,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.4777e+05,2.9112e-08,7.027e+08,1.5693e+06,9.5382e+06,3.3496e-11,3.8828e+05,5e+05,1.1118e+14,106,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.962e+05,2.912e-08,1.2011e+08,5.5987e+06,4.6087e+06,1.9641e-10,5e+05,5e+05,1.1118e+14,107,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,90369,7.4741e-09,2.0536e+07,9.2368e+06,6.537e+06,0.93261,81756,4.6055e+05,2.0871e+14,108,2.0871e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.9733e+05,1.6898e-08,4.4004e+08,2.5761e+06,7.5195e+06,0.22867,32094,3.8366e+05,2.0768e+14,109,2.0768e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.4693e+05,2.0833e-08,6.4206e+08,4.2074e+06,3.92e+06,0.31575,1.1349e+05,4.9954e+05,2.0806e+14,110,2.0806e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.9454e+05,2.4942e-08,5.0564e+08,6.3566e+06,9.5089e+06,0.44396,30009,4.3337e+05,2.0835e+14,111,2.0835e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2230.2,2.9266e-08,9.9591e+08,5.6294e+06,6.4858e+06,1.4663e-14,99.271,2.2858e-07,1.1035e+14,112,1.1035e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.8837e-12,8.5373e-12,1.841e+08,7.252e+06,3.7048e+06,2.326e-13,4.1652e+05,2.2501e+05,1.1118e+14,113,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,42575,1.8095e-11,2.6532e+08,9.2264e+06,2.2497e+06,7.3234e-07,0.030286,3.7112e+05,1.1012e+14,114,1.1012e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,89675,2.8504e-12,7.225e+08,3.434e+06,6.5943e+06,2.5067e-11,2.759e+05,5e+05,1.1118e+14,115,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,5e+05,2.3438e-08,7.4585e+08,8.1343e+06,3.8426e+06,0.61497,2.6456e+05,2.557e+05,2.0854e+14,116,2.0854e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,5e+05,4.2089e-11,4.5164e+08,3.1337e+06,7.5729e+06,1.1489e-07,12.424,1.1283e+05,1.1118e+14,117,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,8.7278e-09,2.9266e-08,9.8914e+08,6.9026e+05,9.3935e+06,1.4764e-07,3.847e+05,4.0579e+05,1.1119e+14,118,1.1119e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,653.14,2.9264e-08,9.9774e+08,7.3471e+06,12609,2.3016e-13,0.23866,7.3998e-12,1.102e+14,119,1.102e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,83964,2.921e-08,9.3966e+08,3.5555e+06,4.0155e+06,0.93947,4.034e+05,1.89e+05,2.0872e+14,120,2.0872e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9415e+05,2.2442e-08,3.367e+08,6.6238e+06,2.4417e+06,0.29551,3.4009e+05,2.6392e+05,2.0799e+14,121,2.0799e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.6845e+05,1.6385e-10,7.5052e+08,5.8582e+06,5.5262e+06,4.3369e-11,4.9847e+05,44999,1.1118e+14,122,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,587.84,2.9154e-08,3.5454e+08,9.8942e+06,2.2099e+06,1.2185e-08,4.6552e+05,2.4142,1.1118e+14,123,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.5646e+05,2.9124e-08,3.0877e+08,6.5606e+06,8.1134e+06,5.096e-10,9382.8,0.0065205,1.106e+14,124,1.106e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.8735e+05,5.6414e-13,4.266e+07,3.7908e+06,7.0445e+06,7.914e-07,4.9187e+05,2.1059e+05,1.1119e+14,125,1.1119e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.3537e+05,1.3851e-08,6.2372e+08,2.2604e+06,1.6517e+06,0.33308,5.726,1.1078e+05,2.0811e+14,126,2.0811e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,69295,8.0207e-11,9.9095e+07,4.899e+06,1.9361e+06,1.8941e-12,6559.3,15337,1.1118e+14,127,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.5919e+05,2.3893e-08,3.1195e+08,0.00021267,12196,0.14391,23164,3.6701e+05,2.0685e+14,128,2.0685e+14
