mu,beta,c,epsilon,n,d,f,alpha,a,kA,e_T,e_R,g,b_T,b_R,Error,EntryNumber,error2
2920200,0.0014984,0.00056013,0.6,1,1000,1000,0.16325,6.9118E-13,489660000,0.41271,10,4.0259E-07,5.1243E-11,0.035176,107390000000000,0,107390000000000
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,5e+05,2.1483e-08,5.6743e+08,9.6878e+08,8.245e+08,0.82558,3.7076e+05,2.0708e+05,2.0867e+14,1,2.0867e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9878e+05,2.9253e-08,1.4849e+07,1.5669e+08,4.7157e+08,6.7843e-08,18625,3.4427e+05,1.1118e+14,2,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.7788e+05,1.6251e-11,4.3777e+08,2.8023e+08,9.8525e+08,7.2273e-08,59901,1.816e+05,1.1118e+14,3,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.7951e+05,4.7799e-11,8.3701e+08,8.3335e+08,2.0372e+08,1.2619e-05,4.9986e+05,1.8855e+05,1.1131e+14,4,1.1131e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.6348e+05,2.9261e-08,2.1817e+08,7.7488e+07,4.7646e+08,6.7825e-11,45968,5e+05,1.1118e+14,5,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.7146e+05,3.6925e-09,1.3229e+08,8.7048e+08,6.0295e+08,1.658e-10,4.9967e+05,24911,1.1118e+14,6,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9851e+05,9.4135e-11,3.3901e+08,4.0123e+08,5.2698e+08,1.7194e-11,3.9492e+05,1.422e+05,1.1118e+14,7,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.3939e+05,1.1103e-08,8.6467e+08,4.1996e+08,2.3988e+08,0.59765,2.397e+05,4.4927e+05,2.0853e+14,8,2.0853e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.5582e+05,2.9251e-08,7.0966e+08,7.4325e+08,8.9914e+08,1.5731e-11,4.6807e+05,0.0036703,1.1046e+14,9,1.1046e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.4982e+05,2.9266e-08,3.668e+08,2.1931e+08,5.2446e+08,1.4316e-09,82291,0.016715,1.1079e+14,10,1.1079e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,62341,1.1992e-08,1.2338e+08,4.4302e+08,8.9894e+08,8.8376e-06,4.9999e+05,2.1423e+05,1.1127e+14,11,1.1127e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.3752e+05,1.0201e-08,4.1921e+07,1.4234e+08,7.6593e+07,0.74053,2.2826e+05,3.3412e+05,2.0863e+14,12,2.0863e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9786e+05,2.879e-08,6.2869e+08,8.7776e+08,6.6235e+08,9.9012e-06,1076.6,0.010244,1.1073e+14,13,1.1073e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.9615e+05,2.9242e-08,3.0799e+08,6.7116e+08,6.5242e+08,0.52693,2440.5,3.761e+05,2.0846e+14,14,2.0846e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.3778e+05,4.7661e-11,9.3562e+08,3.8839e+08,1.1532e+08,1.0414e-08,0.021147,9766,1.0975e+14,15,1.0975e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.4698e+05,3.1467e-11,7.6034e+08,5.841e+08,4.0295e+08,1.7416e-06,1.4649e+05,4.9968e+05,1.112e+14,16,1.112e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.7793e+05,7.8382e-09,8.9612e+07,8.2597e+08,3.8959e+08,0.096939,1.2502e+05,273.18,2.0574e+14,17,2.0574e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.5258e+05,2.5647e-08,9.9979e+08,8.6425e+08,3.6878e+07,0.54468,4.9881e+05,2.555e+05,2.0848e+14,18,2.0848e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9968e+05,2.0551e-09,9.8754e+08,9.2271e+08,5.6426e+08,1.0786e-05,2.2286e+05,3.4257e+05,1.1129e+14,19,1.1129e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9798e+05,5.4746e-11,9.2269e+08,5.4648e+08,4.7389e+08,1.1819e-05,1.8732e+05,4.7529e+05,1.113e+14,20,1.113e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,5e+05,2.4155e-08,9.9259e+08,4.559e+08,4.2612e+08,1.311e-10,2.3029,2.7465e+05,1.1117e+14,21,1.1117e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,354.62,3.6304e-09,8.2908e+08,5.1188e+08,5.5196e+08,5.1885e-09,4.9998e+05,4.8996e+05,1.1118e+14,22,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9763e+05,1.9996e-08,6.0856e+08,2.1966e+08,4.0628e+08,1.5218e-05,1.621e+05,2.3263e+05,1.1134e+14,23,1.1134e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.6475e+05,2.9345e-11,4.1816e+08,4.8849e+08,1.5987e+08,6.5274e-11,2068.3,0.0080171,1.1053e+14,24,1.1053e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9994e+05,2.9266e-08,2.9385e+07,5.2009e+08,8.2199e+08,1.7059e-10,4.9993e+05,3.5775e+05,1.1118e+14,25,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.6388e-09,4.2261e-14,3.8408e+08,9.0178e+08,6.6617e+08,1.7126e-17,3.2058e+05,1.3653,1.1118e+14,26,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,76278,2.9266e-08,8.4977e+08,2.8206e+08,6.8257e+08,2.8345e-11,40864,67397,1.1118e+14,27,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.9396e+05,2.9239e-08,8.4423e+07,5.3125e+08,8.0062e+08,6.7428e-09,4.9895e+05,3.4504e+05,1.1118e+14,28,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,0.29789,1.0698e-10,5.8741e+08,1.4481e+08,9.0005e+08,1.3574e-11,2.0569e+05,24135,1.1118e+14,29,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.0833e+05,2.9265e-08,6.8444e+08,4.6666e+08,2.5972e+08,0.394,4.9124e+05,505.73,2.0826e+14,30,2.0826e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,5e+05,2.9234e-08,7.9206e+08,9.2583e+08,1.6494e+08,1.2512e-05,4.4901,5e+05,1.113e+14,31,1.113e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.8602e+05,9.9679e-09,7.4005e+08,8.1761e+08,6.0039e+08,4.9664e-11,4.9981e+05,20988,1.1118e+14,32,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.9286e+05,3.4321e-09,3.8014e+08,8.1283e+08,2.441e+08,0.15951,4.9928e+05,4.034e+05,2.0707e+14,33,2.0707e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.2534e+05,7.4024e-09,7.6724e+08,4.9862e+07,6.8529e+08,3.8767e-10,3.644e+05,4.9994e+05,1.1118e+14,34,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.6619e+05,2.9266e-08,8.7826e+08,8.028e+08,4.5953e+08,1.0246e-08,96421,0.0136,1.1067e+14,35,1.1067e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,0.70749,2.9265e-08,3.1478e+08,7.2674e+08,5.1577e+08,4.2796e-17,1.1321e+05,4.8235e+05,1.1118e+14,36,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.3779e+05,1.0511e-10,6.7857e+08,9.4601e+08,9.1558e+07,1.6271e-05,2.5967e+05,3.1057e+05,1.1135e+14,37,1.1135e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.5831e+05,2.2677e-09,8.5061e+08,1.4453e+08,3.7049e+08,0.6223,4.9999e+05,2.5803e+05,2.0855e+14,38,2.0855e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,5e+05,2.905e-08,3.93e+08,7.0332e+08,6.4161e+07,6.4073e-06,4.2452e+05,52972,1.1125e+14,39,1.1125e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.5506e+05,2.9147e-08,9.8605e+08,7.1818e+08,4.1318e+08,6.1718e-11,1.9656e+05,4.9939e+05,1.1118e+14,40,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9529e+05,1.0646e-11,9.816e+08,4.9682e+08,2.2885e+07,6.6733e-09,4.7505e+05,4.6996e+05,1.1118e+14,41,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.3291e+05,1.6414e-08,4.9446e+08,6.7785e+07,8.9765e+08,0.28857,1.3452e+05,2.971e+05,2.0796e+14,42,2.0796e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.153e+05,2.6001e-13,6.6369e+08,9.3727e+08,6.1579e+08,2.0203e-09,826.17,4.9341e+05,1.1118e+14,43,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,13625,2.5642e-08,6.1009e+08,2.0359e+08,5.1992e+08,0.00026912,4.3109e+05,2.2147e+05,1.1389e+14,44,1.1389e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.9318e+05,1.5543e-09,6.7769e+08,3.7103e+08,9.0442e+07,1.3478e-12,0.56856,3.8344e+05,1.1112e+14,45,1.1112e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,12413,7.0476e-13,7.4237e+08,9.3745e+08,5.1336e+08,2.7665e-07,4.9991e+05,56922,1.1119e+14,46,1.1119e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.9603e+05,3.4251e-11,7.5394e+08,1.7021e+07,5.7869e+08,6.5259e-09,0.00045551,0.0011017,1.0686e+14,47,1.0686e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,47404,1.3198e-08,6.4007e+08,1.3204e+08,4.5282e+08,0.6522,4.135e+05,1.5404e+05,2.0857e+14,48,2.0857e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.2681e+05,2.3437e-08,7.0058e+08,2.4187e+08,7.5983e+08,1.8102e-10,5e+05,2741.2,1.1118e+14,49,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.1434e+05,1.2721e-08,3.043e+08,2.9086e+08,2.4252e+08,0.32364,3.7583e+05,4.9849e+05,2.0808e+14,50,2.0808e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.987e+05,1.5829e-08,4.8962e+08,2.6981e+08,9.8974e+08,1.1451e-10,79972,55725,1.1118e+14,51,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9833e+05,2.1906e-08,6.4437e+08,1.6924e+08,9.5221e+08,0.00033083,2.0245e+05,3.3139e+05,1.145e+14,52,1.145e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.3731e+05,2.9251e-08,4.8251e+08,4.4276e+08,3.1178e+08,8.557e-10,4.091e+05,4.9637e+05,1.1118e+14,53,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.7796e+05,1.1586e-08,8.8552e+08,2.124e+07,8.4408e+08,0.28807,1.2517e+05,2.4419e+05,2.0796e+14,54,2.0796e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.5187e+05,2.968e-11,2.1628e+08,9.7633e+08,5.9324e+08,7.5202e-06,4.9983e+05,4.5503e+05,1.1126e+14,55,1.1126e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,95013,5.2659e-11,7.1176e+08,8.6773e+08,1.1831e+08,9.7557e-07,2.991e+05,3.0216e+05,1.1119e+14,56,1.1119e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,69061,4.7545e-11,6.9455e+08,9.4468e+08,8.7482e+08,2.6499e-10,0.00013156,4.8735,1.0756e+14,57,1.0756e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,5e+05,8.9935e-11,3.0081e+08,7.9815e+08,7.9564e+08,0.18703,58818,2.2987,2.0736e+14,58,2.0736e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.5435e+05,2.9059e-08,1.6248e+08,1.1357e+08,9.1288e+08,1.2041e-05,4.259e+05,4.0496e+05,1.113e+14,59,1.113e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,93380,7.2346e-09,5.4189e+07,6.0896e+08,7.7723e+08,0.51106,13875,4.9519e+05,2.0844e+14,60,2.0844e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.1626e+05,9.7079e-09,1.7388e+08,6.2564e+08,5.7513e+08,0.73594,383.8,1.7083e+05,2.0863e+14,61,2.0863e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.0192e+05,2.9243e-08,3.3787e+08,2.752e+08,5.979e+06,0.21751,789.4,4.9922e+05,2.076e+14,62,2.076e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.3546e+05,2.1155e-08,6.6809e+08,1.7883e+08,5.505e+08,0.95988,2.9801e+05,4.0429e+05,2.0872e+14,63,2.0872e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9227e+05,2.5927e-08,2.1384e+08,3.463e+07,4.5112e+08,3.4486e-07,2.3686e+05,4.756e+05,1.1119e+14,64,1.1119e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.2448e+05,1.1309e-08,4.3143e+08,8.3089e+08,8.2465e+08,0.453,1.9028e+05,4.6293e+05,2.0836e+14,65,2.0836e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.5603e+05,2.9266e-08,9.4687e+08,5.1009e+08,7.9172e+08,0.3956,5e+05,1788.3,2.0826e+14,66,2.0826e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.6919e+05,2.8576e-08,5.233e+08,4.2992e+08,2.0716e+08,0.3234,55435,1.8761e+05,2.0808e+14,67,2.0808e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,9796.3,6.8766e-11,8.2336e+08,5.3149e+08,5.2759e+08,7.1286e-08,3.5278e-05,170.83,1.0757e+14,68,1.0757e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,326.2,2.3884e-13,5.7461e+08,8.6394e+08,1.9856e+08,4.7947e-07,1.084e+05,4.857e+05,1.1119e+14,69,1.1119e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,683.11,2.9265e-08,8.8362e+08,4.2143e+08,9.7299e+06,2.1478e-10,0.00051419,227.09,1.0756e+14,70,1.0756e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,13039,1.6029e-08,5.1286e+08,3.8867e+08,8.2479e+07,2.5782e-10,2.9866,43392,1.1117e+14,71,1.1117e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9953e+05,1.1514e-08,5.3576e+07,3.7505e+08,7.7499e+08,4.1319e-06,4.415e+05,3.5123e+05,1.1122e+14,72,1.1122e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,45441,1.7748e-11,7.6929e+08,5.9308e+07,9.4597e+08,9.4191e-10,223.62,0.0086618,1.1065e+14,73,1.1065e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,20679,8.6859e-11,7.2133e+08,9.2884e+08,7.321e+08,2.3488e-08,81578,4.968e+05,1.1118e+14,74,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,85.34,3.2994e-13,8.7097e+08,6.6354e+08,8.1949e+08,1.8543e-11,4.0808e+05,4.4792e+05,1.1118e+14,75,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.4379e+05,2.8881e-08,7.6993e+08,8.2958e+08,7.0608e+08,0.59534,3.7644e+05,2.4836e+05,2.0853e+14,76,2.0853e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.3219e+05,1.7697e-09,9.6855e+08,9.8756e+07,5.4698e+08,2.5007e-10,53613,3.6198e+05,1.1118e+14,77,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.1656e+05,2.9266e-08,5.6662e+08,8.1132e+08,5.7677e+08,0.24635,137.25,1.8139e+05,2.0778e+14,78,2.0778e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9886e+05,6.3016e-13,8.422e+08,2.1824e+08,9.3898e+08,2.3324e-11,41492,10049,1.1118e+14,79,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.1638e+05,2.3511e-08,3.2702e+08,8.0407e+08,5.3825e+08,0.44552,2.3604e+05,0.00029747,2.0784e+14,80,2.0784e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,38136,2.074e-08,2.3493e+08,3.989e+08,2.6812e+08,0.83251,4.9769e+05,3.2488e+05,2.0867e+14,81,2.0867e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.2281e+05,2.9266e-08,6.9132e+08,5.7071e+08,3.7919e+08,1.2363e-12,4.9681e+05,1592.1,1.1118e+14,82,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.8435e+05,1.3708e-08,5.0341e+08,9.1054e+08,2.0643e+08,0.3386,2.8706e+05,2.4347e+05,2.0813e+14,83,2.0813e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9797e+05,2.3281e-08,8.7833e+08,6.0949e+07,4.4088e+08,4.9474e-06,22577,0.30351,1.112e+14,84,1.112e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,5e+05,2.4865e-13,5.8631e+08,4.5949e+08,8.5779e+08,1.9211e-06,2.4364e+05,1.7528e+05,1.112e+14,85,1.112e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.2686e+05,2.7877e-08,2.982e+08,1.5841e+08,3.613e+08,0.071193,3.5295e+05,3.5045e+05,2.0448e+14,86,2.0448e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3112.9,1.0956e-08,9.015e+08,3.1834e+08,5.9708e+08,7.4449e-06,62507,1.9418e+05,1.1126e+14,87,1.1126e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.0888e+05,2.8711e-08,8.6199e+08,8.3821e+07,3.3771e+08,1.1089e-10,1.5898e+05,4.9198e+05,1.1118e+14,88,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9999e+05,6.9044e-13,8.4124e+08,1.672e+08,9.0322e+08,1.322e-10,3.9081e+05,4.9998e+05,1.1118e+14,89,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.1457e+05,3.915e-09,4.4579e+08,5.0879e+08,5.3049e+08,1.1781e-05,4.0934e+05,4.9951e+05,1.113e+14,90,1.113e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.3378e+05,2.4582e-10,6.6678e+07,5.4152e+08,2.8166e+08,1.1981e-05,5e+05,86019,1.113e+14,91,1.113e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,63538,2.925e-08,8.8085e+08,1.3339e+08,1.0241e+08,2.8879e-10,1.2636e+05,4383.6,1.1118e+14,92,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9789e+05,2.6202e-09,4.5442e+08,6.689e+08,8.313e+08,0.22812,4.3893e+05,4.5622e+05,2.0767e+14,93,2.0767e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,5e+05,1.1671e-10,5.0577e+08,3.0505e+08,7.8981e+08,3.2041e-07,2.6695,2.2832e+05,1.1117e+14,94,1.1117e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.9446e+05,1.8003e-08,1.2262e+08,1.2379e+08,2.8446e+08,0.053068,4.9853e+05,3.7346e+05,2.0281e+14,95,2.0281e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,5e+05,7.8284e-11,5.0751e+07,5.7099e+08,7.4774e+08,2.9968e-08,5e+05,30214,1.1118e+14,96,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9985e+05,1.411e-08,5.4e+08,2.2106e+08,9.5944e+07,0.060157,4.7195e+05,3.1904e+05,2.0359e+14,97,2.0359e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.2316e+05,2.9256e-08,6.8436e+08,6.5718e+08,9.9035e+08,3.6872e-11,1.691e+05,2.3494e+05,1.1118e+14,98,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.7891e+05,1.2955e-11,6.5991e+08,5.3589e+07,5.5675e+08,4.6969e-08,2.9406e+05,3.313e+05,1.1118e+14,99,1.1118e+14
