mu,beta,c,epsilon,n,d,f,alpha,a,kA,e_T,e_R,g,b_T,b_R,Error,EntryNumber,error2
7.7407e+05,0.67613,0.23504,0.88386,1,1000,1.3863,5.3182e+05,0.91266,5.7068e+05,27.915,1350.8,0.73242,0.99643,0.99915,96292,71,96292
4.4817e+05,0.40095,0.17627,0.11892,1,1000,1.3863,5.6146e+05,0.0045426,7.472e+05,20.914,1495.1,0.25713,0.64817,0.43104,3.1077e+05,72,3.1077e+05
1.4687e+06,0.32809,0.18009,0.28223,1,1000,1.3863,4.8916e+05,0.94775,4.9264e+05,97.301,730.07,0.99827,0.89014,0.91975,2.3346e+22,73,2.3346e+22
9.9986e+05,0.69275,0.15859,0.48568,1,1000,1.3863,3.2363e+05,0.10809,9.1576e+05,0.60478,1995.3,0.1225,0.27989,0.63057,7.726e+05,74,7.726e+05
2.6212e+05,0.3365,0.23452,0.95305,1,1000,1.3863,2.1283e+05,0.78633,3.3999e+05,68.167,1197.3,0.99923,0.19301,0.85773,7.0631e+18,75,2.2149e+21
3.2012e+05,0.46644,0.19366,0.78823,1,1000,1.3863,2.4561e+05,0.79559,6.1785e+05,10.482,1716.7,0.071718,0.06915,0.43588,2.9817e+20,76,1.4742e+29
3.9216e+05,0.31172,0.19521,0.099509,1,1000,1.3863,4.7928e+05,0.0036687,6.5053e+05,97.049,247.78,0.68092,0.5326,0.95843,48538,77,48538
1.1799e+06,0.92887,0.19935,0.32723,1,1000,1.3863,3.8696e+05,0.74209,2.9019e+05,40.708,1876.6,0.75456,0.55885,0.75526,1.1995e+22,78,1.1996e+22
5.8922e+05,0.99848,0.38833,0.12623,1,1000,1.3863,3.0217e+05,0.0028239,9.5475e+05,63.682,1596.8,0.80503,0.61158,0.95385,32337,79,32337
1.2892e+06,0.99978,0.37061,0.99802,1,1000,1.3863,4.0062e+05,0.00032934,7.9593e+05,99.418,1616.4,0.40325,0.67484,0.97942,2.2499e+05,80,2.2499e+05
7.4698e+05,0.50962,0.23274,0.73898,1,1000,1.3863,5.6692e+05,0.0025492,9.7419e+05,9.2136,804.18,0.29101,0.13368,0.47377,2.6669e+06,81,2.6669e+06
5.6867e+05,0.68557,0.18,0.00065867,1,1000,1.3863,3.1807e+05,0.3065,1.0556e+05,4.2253,1809.4,0.59383,0.28273,0.45522,2.7583e+73,82,2.7576e+73
4.2564e+05,0.30186,0.034041,0.99914,1,1000,1.3863,2.5239e+05,0.82726,8.0047e+05,21.57,1039.9,0.94442,0.099667,0.99902,5.2133e+19,83,5.2137e+19
6.5045e+05,0.35832,0.18,0.80144,1,1000,1.3863,5.9567e+05,0.48992,6.9487e+05,36.683,1479,0.41142,0.034777,0.59283,3.2613e+24,84,1.7628e+25
2.2096e+05,0.94772,0.23632,0.99819,1,1000,1.3863,4.099e+05,0.80156,8.1691e+05,54.525,1212.9,0.28399,0.1693,0.68413,1.4825e+18,85,6.6344e+19
6.8324e+05,0.87975,0.18,0.83975,1,1000,1.3863,5.0417e+05,0.85535,3.8287e+05,12.952,1759.8,0.084649,0.73387,0.63199,3.5866e+05,86,3.5866e+05
7.7224e+05,0.50189,0.18575,0.60498,1,1000,1.3863,2.1763e+05,0.0034336,7.3377e+05,31.454,1789,0.79702,0.48201,0.66148,67365,87,67366
8.0026e+05,0.32842,0.076805,0.63675,1,1000,1.3863,2.9881e+05,0.0016269,4.0887e+05,70.434,429.08,0.99859,0.99665,0.94383,40413,88,40414
8.3568e+05,0.47917,0.18,0.35813,1,1000,1.3863,4.7196e+05,0.55729,8.5068e+05,46.676,508.02,0.55857,0.90177,0.71952,2.2828e+05,89,2.2829e+05
4.882e+05,0.38633,0.13802,0.15019,1,1000,1.3863,3.7249e+05,0.68747,4.0233e+05,99.71,1422.1,0.20701,0.852,0.79511,54409,90,54409
9.0596e+05,0.40582,0.13476,0.5442,1,1000,1.3863,2.2818e+05,0.846,6.7988e+05,99.851,1654.8,0.16824,0.86928,0.54569,1.9512e+05,91,1.9512e+05
1.3922e+06,0.47246,0.26404,0.0012653,1,1000,1.3863,3.6843e+05,0.008497,5.8575e+05,4.2697,48.763,0.14616,0.62478,0.7024,2.5484e+05,92,2.5484e+05
1.072e+06,0.92049,0.18152,0.97488,1,1000,1.3863,4.9483e+05,0.85858,7.7699e+05,70.423,763.22,0.99751,0.53814,0.93699,8.1969e+18,93,8.3289e+18
2.0401e+05,0.79665,0.16174,0.0012577,1,1000,1.3863,4.2707e+05,0.89559,8.4295e+05,2.1051,833.74,0.29403,0.94036,0.72266,49130,94,49130
3.7956e+05,0.65234,0.18009,0.32989,1,1000,1.3863,3.3643e+05,0.55444,9.2617e+05,38.429,1391.4,0.28963,0.33228,0.68665,5.7174e+22,95,5.7684e+22
9.6384e+05,0.99537,0.39886,0.87152,1,1000,1.3863,4.5116e+05,0.0019782,4.7362e+05,43.74,1492.4,0.98956,0.53712,0.94047,1.3361e+05,96,1.3361e+05
2.876e+05,0.92183,0.17988,0.15643,1,1000,1.3863,3.8716e+05,0.93007,4.6651e+05,86.16,1423.5,0.49772,0.48742,0.52886,3.0297e+22,97,2.8022e+31
8.269e+05,0.30987,0.18,0.89641,1,1000,1.3863,5.4913e+05,0.938,1.3969e+05,23.11,1054.9,0.3939,0.98056,0.94479,1.094e+05,98,1.094e+05
9.9147e+05,0.97058,0.17964,0.010177,1,1000,1.3863,4.9e+05,0.60707,5.8837e+05,3.5597,1772.5,0.43284,0.24443,0.73011,1.6989e+65,99,1.7281e+65
9.7145e+05,0.70963,0.18,0.35256,1,1000,1.3863,2.9878e+05,0.0089151,8.1492e+05,64.803,866.74,0.1405,0.87987,0.39538,4.6791e+05,100,4.6791e+05
2.409e+05,0.9987,0.00089376,2.4324e-05,1,1000,1.3863,2.559e+05,0.55042,2.4179e+05,6.5591,1044.5,0.75298,0.93983,0.60449,21853,101,21853
5.6816e+05,0.75742,0.18,0.049565,1,1000,1.3863,5.7727e+05,0.32147,8.0647e+05,97.285,1497,0.6014,0.78962,0.685,1.1664e+05,102,1.1664e+05
1.3175e+06,0.31934,0.18,0.098336,1,1000,1.3863,4.2714e+05,0.29896,2.5611e+05,89.994,1048.2,0.88656,0.44679,0.68499,4.9483e+19,103,5.1641e+19
6.4573e+05,0.70159,0.25712,0.96513,1,1000,1.3863,2.4808e+05,0.15845,7.0611e+05,21.908,1572.4,0.90338,0.043383,0.44588,3.6566e+14,104,3.6566e+14
5.6175e+05,0.48547,0.13517,0.56041,1,1000,1.3863,4.8924e+05,0.31862,5.8243e+05,17.142,798.53,0.36805,0.097448,0.3242,7.3743e+31,105,3.2023e+32
1.0013e+06,0.48831,0.18,0.1932,1,1000,1.3863,4.7906e+05,0.20368,6.6633e+05,94.478,1428.9,0.44307,0.4333,0.47524,3.4888e+05,106,3.4888e+05
1.4827e+06,0.84054,0.18,0.26871,1,1000,1.3863,4.7169e+05,0.95938,7.7533e+05,68.09,833.87,0.60773,0.948,0.35964,1.5254e+24,107,4.1379e+35
9.2208e+05,0.92141,0.068832,0.98104,1,1000,1.3863,3.5201e+05,0.27013,3.8298e+05,100,1998.8,0.99999,0.50069,0.68105,1.5306e+05,108,1.5306e+05
1.4475e+06,0.75244,0.18,0.8245,1,1000,1.3863,5.9648e+05,0.52395,9.2544e+05,47.657,1823.8,0.73902,0.56743,0.685,5.077e+05,109,5.0771e+05
3.4252e+05,0.60362,0.39889,0.80573,1,1000,1.3863,2.0594e+05,0.0021173,4.7157e+05,98.538,1217.5,0.98427,0.037765,0.76595,3.4152e+05,110,3.4152e+05
9.0774e+05,1,3.6181e-07,0.15251,1,1000,1.3863,3.015e+05,3.4307e-05,5.45e+05,90.125,1837.7,0.77535,0.99781,1,22507,111,22507
3.6307e+05,0.45577,0.21447,0.42743,1,1000,1.3863,2.8715e+05,0.093732,4.7422e+05,60.258,530.61,0.9158,0.81291,0.80837,33011,112,33011
1.3625e+06,0.80594,0.17726,0.43924,1,1000,1.3863,5.4592e+05,0.062089,4.5775e+05,27.894,758.74,0.36291,0.44311,0.69141,6.5556e+05,113,6.5556e+05
1.2634e+06,1,0.27629,0.99983,1,1000,1.3863,5.4613e+05,0.29592,2.4023e+05,90.875,118.73,0.9994,0.66112,0.97228,1.876e+06,114,1.876e+06
5.7633e+05,0.35075,0.20507,0.99767,1,1000,1.3863,3.3436e+05,0.0042704,8.281e+05,6.4481,819.63,0.66413,0.54867,0.63639,1.5308e+05,115,1.5308e+05
6.5315e+05,0.3294,0.15892,0.86867,1,1000,1.3863,2.4935e+05,0.37163,8.9894e+05,7.6376,1481.1,0.35939,0.12017,0.86192,9.8301e+28,116,1.3342e+30
1.338e+06,0.54679,0.13374,0.87935,1,1000,1.3863,3.8261e+05,0.1598,6.9925e+05,6.336,1428.5,0.61291,0.51953,0.45976,6.0008e+05,117,6.0008e+05
8.4719e+05,0.96205,0.24083,0.99744,1,1000,1.3863,3.2319e+05,0.61906,6.5242e+05,12.185,480.85,0.57849,0.56362,0.86299,6.4691e+06,118,6.4691e+06
8.6305e+05,0.99823,0.26482,0.72297,1,1000,1.3863,4.7396e+05,0.95368,9.7014e+05,74.343,603.9,0.41433,0.88977,0.90551,6.7438e+22,119,7.2193e+22
1.3393e+06,0.99985,0.20925,0.90528,1,1000,1.3863,2.3584e+05,0.86926,3.8959e+05,4.0819,1089.4,0.77621,0.17995,0.42692,3.6351e+21,120,1.2194e+25
7.609e+05,0.46517,0.13709,0.44407,1,1000,1.3863,5.9905e+05,0.47066,8.7351e+05,0.006828,748.12,0.063025,0.98736,0.64195,3.8692e+05,121,3.8692e+05
8.6763e+05,0.99496,0.1787,0.98107,1,1000,1.3863,5.6907e+05,0.35861,4.7389e+05,42.887,426.45,0.44587,0.99654,0.7015,6.4908e+05,122,6.4908e+05
4.7727e+05,0.8964,0.16211,0.88396,1,1000,1.3863,2.773e+05,0.51089,7.2664e+05,3.7733,1366.6,0.43791,0.49512,0.79174,3.3689e+05,123,3.3689e+05
2.0127e+05,0.50681,0.10848,0.13125,1,1000,1.3863,4.4342e+05,0.19396,4.0626e+05,22.724,1996.7,0.096408,0.57401,0.45306,1.4606e+05,124,1.4606e+05
5.1574e+05,0.89334,1.0948e-05,0.90321,1,1000,1.3863,2.0717e+05,0.020917,9.5213e+05,49.516,1808.5,0.97586,0.00015982,0.98333,1.1826e+10,125,1.1826e+10
5.6552e+05,0.99995,0.29097,3.5925e-10,1,1000,1.3863,4.7015e+05,0.87721,6.3303e+05,97.381,2000,0.99112,0.99975,1,38962,126,38963
7.6926e+05,0.5377,0.050056,0.01084,1,1000,1.3863,3.0012e+05,0.79551,84423,58.744,291.59,0.52664,0.80343,0.30192,2.6943e+21,127,2.6973e+21
8.0609e+05,0.47988,0.17924,0.70303,1,1000,1.3863,5.6213e+05,0.67841,1.6294e+05,0.12439,719.81,0.54369,0.93373,0.71867,1.89e+05,128,1.89e+05
1.3871e+06,0.59521,0.3512,0.99814,1,1000,1.3863,5.6432e+05,0.99943,7.9459e+05,74.073,1635.3,0.9709,0.58418,0.81792,1.1917e+18,129,7.9954e+21
1.2567e+06,0.90448,0.22241,0.0016128,1,1000,1.3863,4.4012e+05,0.062347,9.2233e+05,82.797,439.54,0.51834,0.53411,0.43089,3.3425e+05,130,3.3425e+05
1.4704e+06,0.60105,0.23111,0.73866,1,1000,1.3863,2.9956e+05,0.17494,7.6722e+05,100,1999.7,1,0.68324,0.92322,89743,131,89743
1.1448e+06,0.9997,0.31068,4.6165e-06,1,1000,1.3863,3.8447e+05,0.00047166,5.6429e+05,99.998,1547,0.35177,0.45739,0.87601,1.3028e+05,132,1.3028e+05
9.9937e+05,0.47499,0.17871,0.68455,1,1000,1.3863,2.2099e+05,0.82423,6.7857e+05,85.074,289.06,0.94595,0.074977,0.74618,2.3684e+19,133,5.0145e+27
1.1055e+06,0.35461,0.14139,0.17593,1,1000,1.3863,3.4819e+05,0.011523,9.9755e+05,39.856,1623,0.23906,0.99037,0.73643,96879,134,96879
1.0285e+06,0.35169,0.18,0.73456,1,1000,1.3863,3.5184e+05,0.31907,9.8605e+05,98.16,993.6,0.71818,0.41318,0.39863,6.451e+05,135,6.4511e+05
2.8812e+05,0.92835,0.18,0.49446,1,1000,1.3863,2.0897e+05,0.053832,1.4087e+05,26.905,1188.4,0.89347,0.46582,0.86086,18450,136,18450
7.7087e+05,0.31908,0.18,0.20518,1,1000,1.3863,3.9035e+05,0.36831,6.5561e+05,61.009,407.18,0.9382,0.62043,0.58284,1.1768e+20,137,1.2701e+20
6.8279e+05,0.30011,0.0030769,0.027478,1,1000,1.3863,4.0797e+05,3.074e-06,8.6219e+05,6.2515,1431.1,0.54431,0.99979,0.99989,22360,138,22360
1.1867e+06,0.99534,0.17977,0.25932,1,1000,1.3863,2.152e+05,0.95425,7.4237e+05,75.286,220.1,0.93753,0.51162,0.5409,6.7292e+27,139,6.8038e+27
3.7165e+05,0.69382,0.206,0.6313,1,1000,1.3863,4.3882e+05,0.43071,7.3072e+05,82.716,616.16,0.26126,0.094795,0.81292,6.7495e+18,140,6.7497e+18
2.0794e+05,0.56033,0.18301,0.2708,1,1000,1.3863,3.6095e+05,0.88613,7.0058e+05,30.429,581.72,0.24115,0.9988,0.59669,74163,141,74164
5.5076e+05,0.99282,0.18046,0.75342,1,1000,1.3863,2.9701e+05,0.92424,8.6019e+05,33.01,1497.5,0.25299,0.20952,0.83449,1.151e+25,142,1.166e+25
1.3643e+06,0.63775,0.18,0.91548,1,1000,1.3863,4.5775e+05,0.16924,9.5221e+05,31.175,110.63,0.54327,0.25141,0.87857,3.7176e+07,143,3.7176e+07
5.7449e+05,0.45028,0.00078854,0.7664,1,1000,1.3863,5.0152e+05,0.15405,3.5592e+05,99.96,316.28,0.9306,0.55993,0.99689,1.4327e+05,144,1.4327e+05
2.0234e+05,0.79268,0.16487,0.19989,1,1000,1.3863,2.8651e+05,0.97612,5.9324e+05,11.825,78.034,0.2425,0.96756,0.66287,3.4553e+52,145,3.5306e+52
3.4707e+05,0.3,2.7732e-06,0.54994,1,1000,1.3863,4.391e+05,1.4214e-08,5.1644e+05,35.312,1357.1,1,0.619,1,28025,146,28025
1.4908e+06,0.42636,0.16606,0.99843,1,1000,1.3863,3.2032e+05,0.82709,7.9564e+05,91.184,963.41,0.7255,0.45267,0.34094,2.1547e+06,147,2.1547e+06
8.6438e+05,0.3213,0.28354,0.99889,1,1000,1.3863,5.4072e+05,0.95432,1.8676e+05,50.203,663.99,0.58099,0.06884,0.91929,2.5789e+23,148,2.7557e+23
1.4478e+06,0.71722,0.18,0.5505,1,1000,1.3863,3.9896e+05,0.53784,8.7091e+05,98.453,1771.8,0.72284,0.66809,0.47883,4.1649e+05,149,4.1649e+05
7.0235e+05,0.99972,0.0008927,0.0036126,1,1000,1.3863,2.8553e+05,0.02597,4.5112e+05,82.596,906.01,0.0081182,0.99751,0.99877,33242,150,33242
7.8783e+05,0.73208,0.18453,0.68337,1,1000,1.3863,3.5222e+05,0.0031967,7.4084e+05,4.0122,1924.2,0.62577,0.94848,0.77226,70843,151,70844
