mu,beta,c,epsilon,n,d,f,alpha,a,kA,e_T,e_R,g,b_T,b_R,Error,EntryNumber,error2
3.8982e+05,0.3,0.083243,0.041141,1,1000,1.3863,2.2554e+05,0.10463,9.5475e+05,63.581,1596.7,0.25028,0.26852,0.86127,2.7187e+19,48,4.2842e+20
5.5135e+05,0.3,0.064424,0.22985,1,1000,1.3863,2.5017e+05,0.12234,7.9596e+05,26.532,1217.5,0.26002,0.5,0.63097,62059,49,62059
4.2623e+05,0.3,0.18457,0.0012144,1,1000,1.3863,2.9173e+05,0.012713,9.7419e+05,10.667,804.2,0.28739,0.25415,0.72615,50823,50,50823
3.8508e+05,0.3,0.056741,0.058644,1,1000,1.3863,2.2952e+05,0.0030968,1.0557e+05,10.068,1992.1,0.4,0.49444,1,10026,51,10026
3.5207e+05,0.3,0.073817,0.24298,1,1000,1.3863,2.131e+05,0.16431,8.0047e+05,21.443,1039.9,0.38358,0.23738,0.71386,4.7044e+20,52,8.3414e+27
4.0317e+05,0.3,0.002338,0.4038,1,1000,1.3863,2.9826e+05,0.18903,6.942e+05,100,1427.1,0.4,0.5,0.6412,48268,53,48268
3.0484e+05,0.3,0.083232,0.37655,1,1000,1.3863,2.5247e+05,0.16062,8.1691e+05,54.45,1212.9,0.23769,0.23709,0.84565,6.5346e+31,54,5.6427e+32
4.1157e+05,0.3,0.026607,0.3587,1,1000,1.3863,2.7709e+05,0.013794,3.8398e+05,2.6976e-07,1810.6,0.22204,0.5,0.74473,35060,55,35060
4.3206e+05,0.3,0.074502,0.21601,1,1000,1.3863,2.0441e+05,0.13036,7.3377e+05,31.339,1789,0.28738,0.25729,0.89379,6.1345e+25,56,6.15e+25
4.3852e+05,0.3,0.033427,0.0093936,1,1000,1.3863,2.247e+05,0.0003015,4.0887e+05,69.748,409.95,0.31987,0.20668,0.87348,38649,57,38649
4.4662e+05,0.3,0.0045159,0.054799,1,1000,1.3863,2.6797e+05,1.6068e-06,8.5069e+05,29.468,1872,0.35718,0.5,0.6,31137,58,31137
3.6651e+05,0.3,0.083635,0.22387,1,1000,1.3863,2.4312e+05,0.14057,4.0233e+05,99.717,1479.9,0.23939,0.44872,0.77579,30222,59,30222
4.6291e+05,0.3,0.083745,0.36666,1,1000,1.3863,2.0704e+05,0.17384,6.7988e+05,68.21,1372.4,0.22713,0.5,0.65964,52100,60,52100
5.7512e+05,0.3,0.08325,0.15184,1,1000,1.3863,2.4211e+05,0.011363,5.8575e+05,6.8798,367.06,0.23483,0.41858,0.76029,77133,61,77133
5.0124e+05,0.3,0.15191,0.44234,1,1000,1.3863,2.7371e+05,0.1584,7.7699e+05,100,1083.4,0.2275,0.45817,0.93847,60443,62,60444
3.0093e+05,0.3,0.07953,0.00081367,1,1000,1.3863,2.5677e+05,0.17781,8.4295e+05,1.7128,848.17,0.37843,0.48188,0.83747,2.6236e+42,63,5.5917e+42
3.4144e+05,0.3,0.08325,0.20429,1,1000,1.3863,2.3411e+05,0.10827,9.2617e+05,38.431,1391.4,0.2597,0.30143,0.85784,51707,64,51707
4.7627e+05,0.3,0.10438,1.6976e-07,1,1000,1.3863,2.6279e+05,0.038664,4.7359e+05,74.934,1998.1,0.39988,0.49939,0.89566,19713,65,19713
3.2021e+05,0.3,0.18449,2.8023e-06,1,1000,1.3863,2.4679e+05,0.13327,4.6651e+05,100,1660.5,0.30336,0.42038,0.83375,21188,66,21188
4.4467e+05,0.3,0.08325,0.53785,1,1000,1.3863,2.8728e+05,0.1876,1.3969e+05,23.11,1054.9,0.27878,0.49417,0.79344,49501,67,49501
4.8265e+05,0.3,0.10151,0.0055886,1,1000,1.3863,2.725e+05,0.13484,5.8837e+05,3.5707,1772.5,0.20043,0.30038,0.76052,7.2406e+22,68,1.1225e+23
4.7735e+05,0.3,0.036911,0.033094,1,1000,1.3863,2.2393e+05,0.027035,8.1524e+05,61.558,1173.6,0.39732,0.5,0.6,27026,69,27026
3.0944e+05,0.3,0.095192,0.59135,1,1000,1.3863,2.1397e+05,0.15801,2.4178e+05,6.5626,1995.6,0.33672,0.49594,0.99515,14407,70,14407
3.8496e+05,0.3,0.10293,0.038076,1,1000,1.3863,2.9432e+05,0.062849,8.0647e+05,97.237,1497,0.32395,0.40496,0.9992,21668,71,21668
5.5788e+05,0.3,0.08325,0.059002,1,1000,1.3863,2.5678e+05,0.059793,2.5611e+05,89.994,1048.2,0.37731,0.33404,0.8448,35248,72,35248
4.0286e+05,0.3,0.11645,2.6047e-08,1,1000,1.3863,2.1201e+05,0.00024288,7.0612e+05,6.3311,1622.4,0.28669,0.49999,0.85374,16703,73,16703
3.7472e+05,0.3,0.07338,0.069047,1,1000,1.3863,2.5034e+05,1.8487e-06,5.7669e+05,10.943,928.46,0.35566,0.3771,0.99994,17026,74,17026
4.8493e+05,0.3,0.067629,0.095828,1,1000,1.3863,2.6976e+05,0.023821,6.6633e+05,3.3724,1054,0.24039,0.29282,0.9984,48922,75,48923
5.96e+05,0.3,0.087201,0.12865,1,1000,1.3863,2.6793e+05,0.19163,7.7534e+05,64.754,1389,0.36095,0.49992,0.61836,57021,76,57021
4.6663e+05,0.3,0.083404,0.58554,1,1000,1.3863,2.3801e+05,0.043994,3.8294e+05,99.731,1656.5,0.2975,0.34295,0.69955,60074,77,60074
5.8796e+05,0.3,0.11053,0.42847,1,1000,1.3863,2.9929e+05,0.091915,9.2531e+05,51.7,2000,0.39999,0.47135,0.92034,39504,78,39505
3.3289e+05,0.3,0.08325,0.53378,1,1000,1.3863,2.0149e+05,0.031339,4.7157e+05,98.525,1217.5,0.3086,0.21791,0.79741,55225,79,55226
4.6333e+05,0.3,0.08325,0.12223,1,1000,1.3863,2.2537e+05,0.026523,5.45e+05,85.635,1799.6,0.36556,0.4511,0.85,20447,80,20447
3.3762e+05,0.3,0.061003,0.26084,1,1000,1.3863,2.2178e+05,7.612e-05,4.7421e+05,65.362,547.12,0.27537,0.34489,0.74218,43397,81,43397
5.6977e+05,0.3,0.00021228,9.646e-05,1,1000,1.3863,2.8236e+05,2.4526e-05,4.5468e+05,25.643,830.9,0.4,0.2484,0.78136,43009,82,43009
5.4537e+05,0.3,0.10374,0.58785,1,1000,1.3863,2.8646e+05,0.13918,2.3988e+05,1.3394,1949,0.4,0.49997,0.94104,32096,83,32097
3.8685e+05,0.3,0.16373,0.0032995,1,1000,1.3863,2.3359e+05,0.0096347,8.281e+05,51.503,781.14,0.3999,0.47721,0.87129,17651,84,17651
4.0457e+05,0.3,0.067084,0.022103,1,1000,1.3863,2.1234e+05,0.00019359,8.9894e+05,4.2264,1205.9,0.34043,0.25698,0.99951,23778,85,23778
5.6262e+05,0.3,0.083204,0.39709,1,1000,1.3863,2.4565e+05,0.13375,6.9925e+05,99.534,1429.2,0.31442,0.38829,0.86311,60543,86,60543
4.4936e+05,0.3,0.0921,3.6743e-09,1,1000,1.3863,2.3085e+05,0.086625,6.5242e+05,0.00033255,1751.7,0.32946,0.44122,0.6792,28466,87,28467
4.5301e+05,0.3,0.00041625,0.29278,1,1000,1.3863,2.6849e+05,0.16788,9.7014e+05,74.389,603.91,0.24643,0.43433,0.8003,1.7153e+06,88,1.7153e+06
5.6291e+05,0.3,0.16313,0.59952,1,1000,1.3863,2.0896e+05,0.17647,3.8959e+05,6.1248,1250,0.37228,0.28388,0.72822,1.3191e+05,89,1.3191e+05
4.2944e+05,0.3,0.067967,0.18363,1,1000,1.3863,2.9976e+05,0.098889,8.7351e+05,0.006828,748.12,0.214,0.49625,0.86202,48003,90,48003
4.5479e+05,0.3,0.00071107,0.6,1,1000,1.3863,2.9445e+05,1.0084e-06,4.7507e+05,4.8031,1292,0.32454,0.48154,0.9998,31760,91,31760
3.6398e+05,0.3,0.072657,0.17123,1,1000,1.3863,2.1932e+05,0.15019,7.2664e+05,4.8748,1297.8,0.4,0.43339,0.99891,21224,92,21224
3.003e+05,0.3,0.082781,0.10123,1,1000,1.3863,2.6086e+05,0.04585,4.0628e+05,99.58,1330.8,0.32611,0.36523,0.63819,33007,93,33007
3.7287e+05,0.3,0.124,0.19112,1,1000,1.3863,2.0179e+05,7.4565e-05,9.5213e+05,0.19886,1999,0.39638,0.5,0.83275,16133,94,16133
