mu,beta,c,epsilon,n,d,f,alpha,a,kA,e_T,e_R,g,b_T,b_R,Error,EntryNumber,error2
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9875e+05,2.6365e-08,5.7468e+08,8.4439e+06,7.3786e+06,0.042386,12799,4.1183e+05,2.011e+14,70,2.011e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,26758,2.9129e-08,6.6747e+08,7.3045e+06,8.8872e+06,0.18811,5e+05,4.9967e+05,2.0737e+14,71,2.0737e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,18525,1.6988e-08,1.6947e+07,5425,8.5167e+06,1.0946e-06,2.1923e-05,16.338,1.0758e+14,72,1.0758e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.992e+05,2.9198e-08,3.2031e+07,6.0429e+06,3.7047e+06,1.1688e-11,39126,2.5872e+05,1.1118e+14,73,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.2473e+05,2.8696e-08,1.47e+08,7.2451e+05,7.2451e+05,1.6267e-09,480.85,1.5481e+05,1.1118e+14,74,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,13271,2.9266e-08,5.5192e+08,7528.9,7528.9,7.4508e-14,9.9572e-08,0.17664,1.0753e+14,75,1.0753e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.549e+05,2.9258e-08,5.6494e+08,5.3743e+06,5.3745e+06,1.0997e-20,5e+05,1.4824e+05,1.1118e+14,76,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,901.74,2.9141e-08,1.6649e+08,5.8155e+06,5.8155e+06,4.6959e-14,15477,42208,1.1118e+14,77,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,5e+05,1.3706e-08,8.6045e+08,9.3494e+06,9.853e+06,0.46114,2.303e+05,2.8775e+05,2.0837e+14,78,2.0837e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.22,1.1664e-08,1.3397e+08,2.6034e+05,9.3917e+06,2.4414e-05,1.7406e+05,1.6461e+05,1.1143e+14,79,1.1143e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.0077e+05,1.2954e-08,2.4782e+07,3.6141e+06,3.6141e+06,0.99999,1.5211e+05,2.7562e-08,2.0803e+14,80,2.0803e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9948e+05,2.9266e-08,6.6199e+08,82238,2.2183e+05,2.1279e-10,16.428,5e+05,1.1118e+14,81,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.7039e+05,2.9251e-08,2.8788e+08,4.1377e+06,4.6718e+06,3.9666e-09,4.9751e+05,127.79,1.1118e+14,82,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.68e+05,2.9231e-08,5.3317e+07,5.7546e+06,5.7546e+06,1.0014e-11,5.2977,0.0043356,1.104e+14,83,1.104e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.1967e+05,1.3395e-08,9.1214e+08,1.0428e+06,7.4547e+06,6.6403e-09,3.0837e+05,355.4,1.1118e+14,84,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.9861e+05,8.778e-09,1.3416e+08,2.126e+06,8.9494e+06,0.00035726,1.2124e+05,26877,1.1477e+14,85,1.1477e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,44117,1.6194e-17,8.807e+08,2.5644e+06,2.5644e+06,4.0333e-15,84474,5e+05,1.1118e+14,86,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9768e+05,1.0785e-08,2.9737e+08,6.2046e+05,2.9824e+06,1.2321e-09,2.527e+05,3.8068e+05,1.1118e+14,87,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,5e+05,3.1238e-09,8.0899e+07,7.7712e+06,9.0537e+06,1.6206e-10,46674,4.3223e+05,1.1118e+14,88,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.2353e+05,2.9163e-08,7.4632e+08,4.7636e+05,4.7929e+05,2.3577e-07,3.8301e+05,3.2341e+05,1.1119e+14,89,1.1119e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.773e+05,5.1746e-13,7.8139e+08,2.8785e+06,6.9259e+06,1.1702e-05,2.0761e+05,1.744e+05,1.113e+14,90,1.113e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.7723e+05,6.9805e-13,6.0788e+08,4.3158e+06,4.3158e+06,2.5982e-11,5e+05,3.0888e+05,1.1118e+14,91,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.4524e+05,2.3382e-08,7.3435e+08,5.1332e+05,7.2885e+05,0.088528,3.9918e+05,4.715e+05,2.0541e+14,92,2.0541e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.0331e+05,2.6505e-09,7.2274e+08,1.0745e+06,1.246e+06,4.0015e-10,3.1472e+05,4.9839e+05,1.1118e+14,93,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9955e+05,1.8211e-10,7.4004e+08,2.3622e+06,7.3534e+06,2.6557e-12,4.9798e+05,97634,1.1118e+14,94,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,753.39,1.0066e-08,6.8504e+08,5.978e+06,7.8925e+06,8.7114e-06,1.6716e+05,1924.8,1.1127e+14,95,1.1127e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.4797e-13,5.5251e-14,3.883e+08,3.3993e+06,3.3993e+06,3.7493e-13,3.8726e+05,4.5927e+05,1.1118e+14,96,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.9097e+05,2.9443e-09,2.9409e+08,2.3737e+06,5.3087e+06,0.00045749,2.0266e+05,52423,1.1576e+14,97,1.1576e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.7123e+05,1.1368e-10,2.916e+08,6.0349e+06,9.6531e+06,1.0769e-05,3.905e+05,4.9735e+05,1.1129e+14,98,1.1129e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.4051e+05,2.0561e-08,1.0976e+08,8.5784e+06,1.1613e+06,3.314e-08,0.050045,1.5254e+05,1.105e+14,99,1.105e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.7046e+05,2.9174e-08,2.7297e+08,1.4838e+05,6.739e+06,5.6855e-07,1.0768e+05,12.581,1.1119e+14,100,1.1119e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,13270,4.6135e-20,7.6957e+08,3.7371e+06,3.7371e+06,2.6473e-17,103.6,3.9626e-07,1.1034e+14,101,1.1034e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.4816e+05,6.6267e-10,7.2293e+08,5.2195e+06,1.2582e+06,4.7786e-11,3.2011e+05,4.9832e+05,1.1118e+14,102,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,53282,2.919e-08,1.6828e+08,1.9621e+06,3.1733e+06,2.7673e-09,2178,2.0258e+05,1.1118e+14,103,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.4646e+05,2.0581e-08,5.5576e+08,1.8443e+06,2.1203e+06,0.077347,4.569e+05,3.5336e+05,2.0486e+14,104,2.0486e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.3423e+05,4.5972e-11,1.6623e+08,6.2503e+06,9.8048e+06,2.1165e-08,4.9807e+05,0.0064943,1.1048e+14,105,1.1048e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.7426e+05,1.9161e-08,4.0241e+08,9.7105e+06,4.159e+06,0.5371,31.728,2.8381e+05,2.0847e+14,106,2.0847e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,82565,2.2153e-08,8.7112e+08,3.4999e+06,6.8599e+06,0.29345,4.9883e+05,4.1275e+05,2.0798e+14,107,2.0798e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.7025e+05,9.8183e-09,2.9925e+08,4.4859e+06,4.191e+06,3.161e-07,4.1979e+05,0.044452,1.11e+14,108,1.11e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,5e+05,1.2524e-08,1.2491e+08,4.4077e+05,2.7893e+06,0.31603,5e+05,4.6724e+05,2.0806e+14,109,2.0806e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.9955e+05,2.9153e-08,2.405e+08,7.6343e+06,7.6343e+06,1.5988e-11,4.75e+05,49376,1.1118e+14,110,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.7804e+05,2.9187e-08,2.1219e+08,9.8326e+05,8.2372e+06,4.3716e-06,4.9823e+05,3.6064e+05,1.1123e+14,111,1.1123e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.9631e+05,1.4998e-08,7.0271e+08,1.4382e+06,9.5213e+06,6.9037e-07,5e+05,76.312,1.1119e+14,112,1.1119e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.046e+05,2.1909e-08,1.2022e+08,5.2505e+06,3.2583e+06,0.54645,1.9944e+05,2.0755e+05,2.0848e+14,113,2.0848e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.0969e+05,7.9089e-10,1.7073e+07,6.7832e+06,6.7833e+06,3.8027e-15,1.3236e+05,6104.5,1.1118e+14,114,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.5079e+05,1.5217e-08,4.4006e+08,2.5774e+06,7.5188e+06,1.3724e-10,31892,3.8156e+05,1.1118e+14,115,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.356e+05,2.0931e-08,6.4207e+08,4.1905e+06,3.9076e+06,0.51653,1.5871e+05,4.0727e+05,2.0845e+14,116,2.0845e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9975e+05,2.9244e-08,5.0566e+08,6.3843e+06,9.5181e+06,1.1089e-05,17299,3.6532e+05,1.1129e+14,117,1.1129e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9547e+05,3.5781e-11,9.97e+08,2.2443e+06,6.5295e+06,1.674e-11,2.6778e+05,4.9964e+05,1.1118e+14,118,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3358,1.6519e-11,1.8413e+08,5.4072e+06,5.4072e+06,5.4734e-14,4.5224e+05,782.79,1.1118e+14,119,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,18.567,7.581e-11,2.6535e+08,4.7987e+06,4.7987e+06,3.5596e-13,53920,72940,1.1118e+14,120,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,3.1304e+05,1.4937e-09,7.2318e+08,3.4108e+06,6.6311e+06,2.0192e-10,7.842,4.9997e+05,1.1118e+14,121,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.6209e+05,2.926e-08,7.493e+08,6.8134e+06,6.8134e+06,4.2361e-13,5637.6,2376.7,1.1118e+14,122,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,27537,1.4121e-10,4.5533e+08,1.6925e+05,4.4186e+06,5.3768e-08,256.1,5e+05,1.1118e+14,123,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1.2644e+05,1.1743e-10,9.8915e+08,6.6909e+05,9.394e+06,2.6841e-06,2.7421e+05,4.9804e+05,1.1121e+14,124,1.1121e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,1223.3,2.0115e-16,8.9901e+08,3.8067e+06,3.8067e+06,8.432e-15,2.0503e+05,3.0044e+05,1.1118e+14,125,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,64182,2.605e-10,9.3968e+08,4.9984e+05,4.2334e+06,3.6328e-10,18020,3.0246e+05,1.1118e+14,126,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,4.9917e+05,9.9298e-11,3.3673e+08,6.626e+06,2.4448e+06,4.4057e-11,3.2957e+05,2.7288e+05,1.1118e+14,127,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,2.2783,2.768e-09,7.5053e+08,5.6687e+06,5.6687e+06,1.5407e-12,2.3784e+05,4.9995e+05,1.1118e+14,128,1.1118e+14
2.9202e+06,0.0014984,0.00056013,0.6,1,1000,1000,5e+05,1.0394e-11,3.5261e+08,7.3321e+06,7.3321e+06,0.35192,1.4326e+05,1.5251e+05,2.0816e+14,129,2.0816e+14
