mu,beta,c,epsilon,n,d,f,alpha,a,kA,e_T,e_R,g,b_T,b_R,Error,EntryNumber,error2
1e+05,0.3,0,0,1,1000,1.3863,33914,0.0034975,6.3799e+05,100,1567.3,0,0.5,0.2927,3112.4,23,3112.4
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.019685,7.4649e+05,100,1997.9,0,0.5,0.2927,5578.6,24,5578.6
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00010091,4.8754e+05,100,1631.6,0,0.5,0.2927,6016.4,25,6016.4
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.19952,3.5343e+05,100,1985.6,0,0.46725,0.2927,7627.5,26,7627.6
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00073998,35955,100,1719.1,0,0.49898,0.2927,6270.5,27,6270.5
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.0019345,1.2699e+05,100,1999.7,0,0.39077,0.2927,6925.8,28,6925.8
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.049959,8.0028e+05,100,2000,0,0.49999,0.2927,5724.1,29,5724.1
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00010379,7.4313e+05,100,1737.7,0,0.41302,0.2927,6998.7,30,6998.7
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.084953,9.5022e+05,100,976.96,0,0.49958,0.2927,9386.1,31,9386.2
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.1328,2.7603e+05,100,447.59,0,0.49948,0.2927,24737,32,24737
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.049108,5.0596e+05,100,484.35,0,0.49984,0.2927,17018,33,17018
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00079526,9.2926e+05,100,1278.8,0,0.49647,0.2927,6889.7,34,6889.8
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.0036324,7.572e+05,100,2000,0,0.41258,0.2927,6598.1,35,6598.2
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00010206,11561,100,1529.1,0,0.49999,0.2927,7583,36,7583.1
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00010183,4.5121e+05,100,567.98,0,0.2,0.2927,42392,37,42393
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.0066296,4646.1,100,1639.5,0,0.49968,0.2927,8879.1,38,8879.2
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.052834,1.4554e+05,100,1026.5,0,0.46079,0.2927,9251.7,39,9251.8
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00042397,2.3992e+05,100,998.29,0,0.47263,0.2927,8476.3,40,8476.4
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00010901,3.6924e+05,100,1893.6,0,0.34741,0.2927,8045.3,41,8045.4
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.01205,2.3478e+05,100,901.85,0,0.44636,0.2927,9877.2,42,9877.3
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.06928,7.4469e+05,100,1551.4,0,0.49953,0.2927,6649.2,43,6649.2
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00010218,4.4678e+05,100,1176.2,0,0.38864,0.2927,9312,44,9312
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.032504,8.7595e+05,100,391.93,0,0.5,0.2927,20945,45,20945
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.034225,2.2766e+05,100,222.24,0,0.29333,0.2927,1.0257e+05,46,1.0257e+05
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00010001,5.949e+05,100,1014.3,0,0.32673,0.2927,12665,47,12665
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.05257,8.0101e+05,100,1093.6,0,0.47866,0.2927,8538.6,48,8538.6
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.0077377,4.8888e+05,100,2000,0,0.5,0.2927,5528.9,49,5529
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00010878,3.3536e+05,100,1798.1,0,0.5,0.2927,5761.4,50,5761.4
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.066899,6.9875e+05,100,1718.9,0,0.20916,0.2927,26502,51,26502
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.0023834,1.8292e+05,100,1957.2,0,0.5,0.2927,5593.4,52,5593.5
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00078163,42435,100,858.56,0,0.40381,0.2927,10842,53,10842
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00010345,8.0033e+05,100,1776.9,0,0.49664,0.2927,5809.2,54,5809.2
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.17338,5.2688e+05,100,1991.1,0,0.34551,0.2927,13848,55,13848
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.039704,4.8969e+05,100,1885.5,0,0.48549,0.2927,5996.7,56,5996.7
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.19999,3.0146e+05,100,1982.1,0,0.49702,0.2927,6898.9,57,6898.9
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00074968,8.8187e+05,100,1740.5,0,0.49615,0.2927,5871.8,58,5871.8
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.085708,4.8202e+05,100,530.56,0,0.37685,0.2927,28414,59,28414
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00010327,7.3029e+05,100,713.13,0,0.49999,0.2927,10398,60,10398
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.035835,4.2289e+05,100,639.2,0,0.37956,0.2927,17780,61,17780
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.0010594,4.2177e+05,100,990.96,0,0.48025,0.2927,8394.9,62,8395
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.049575,1.5365e+05,100,1779.8,0,0.49938,0.2927,6076.6,63,6076.6
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.19665,2.8907e+05,100,2000,0,0.4966,0.2927,6828.7,64,6828.7
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00012926,6.0217e+05,100,1573.1,0,0.49046,0.2927,6229.4,65,6229.4
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.007249,1.7587e+05,100,1834.8,0,0.34205,0.2927,8351.1,66,8351.1
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00086512,1.8866e+05,100,1274.9,0,0.37884,0.2927,9045.1,67,9045.2
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.17211,2.0893e+05,100,700.44,0,0.48023,0.2927,17768,68,17768
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00010396,8.4192e+05,100,1736.5,0,0.49892,0.2927,5845.8,69,5845.8
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.12915,4.7946e+05,100,211.6,0,0.36341,0.2927,1.9669e+05,70,1.9669e+05
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.028195,4.0458e+05,100,277.75,0,0.49905,0.2927,31694,71,31694
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.018544,5.254e+05,100,360.04,0,0.39408,0.2927,31059,72,31060
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.047043,44455,100,1405.9,0,0.49886,0.2927,7000.8,73,7000.8
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.0040136,3.3086e+05,100,793.58,0,0.28108,0.2927,18930,74,18930
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00072998,3.774e+05,100,1002.5,0,0.49999,0.2927,7995.8,75,7995.8
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00010369,5.9976e+05,100,1534.8,0,0.5,0.2927,6197.2,76,6197.2
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.0017277,1.1171e+05,100,1107.6,0,0.49952,0.2927,7543.1,77,7543.1
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00096325,5.8279e+05,100,1997.4,0,0.48717,0.2927,5626.2,78,5626.2
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.11409,4.9805e+05,100,1418,0,0.5,0.2927,7464.2,79,7464.3
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00010002,8.9075e+05,100,969.41,0,0.34289,0.2927,12414,80,12415
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00030826,5.5229e+05,100,217.71,0,0.49854,0.2927,40740,81,40740
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.037896,42652,100,980.71,0,0.28456,0.2927,15396,82,15397
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.1748,2.7029e+05,100,284.08,0,0.36949,0.2927,2.046e+05,83,2.046e+05
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00072065,5.7371e+05,100,1717.8,0,0.46021,0.2927,6335.6,84,6335.6
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00061308,1.7759e+05,100,1279.8,0,0.20721,0.2927,18501,85,18501
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.040869,5.5793e+05,100,1827.8,0,0.36787,0.2927,8306.7,86,8306.8
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00013932,7.0693e+05,100,716.89,0,0.49999,0.2927,10351,87,10351
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.10442,3.3585e+05,100,1472.5,0,0.26268,0.2927,23599,88,23599
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.0009927,5.9723e+05,100,512.35,0,0.49971,0.2927,14231,89,14231
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.017847,4.5907e+05,100,1559.9,0,0.4954,0.2927,6313.5,90,6313.5
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.018069,80862,100,1335.8,0,0.47154,0.2927,7259.5,91,7259.6
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.19953,7.2971e+05,100,1576.3,0,0.47369,0.2927,8998.8,92,8998.8
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.14828,1.0481e+05,100,177.05,0,0.36486,0.2927,2.2254e+05,93,2.2254e+05
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00010227,6.8169e+05,100,1787.4,0,0.48765,0.2927,5891.4,94,5891.4
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.0003745,7.3496e+05,100,775.49,0,0.49976,0.2927,9701.2,95,9701.2
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00011649,7.7345e+05,100,201.56,0,0.5,0.2927,45753,96,45753
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.047551,5.3087e+05,100,864.97,0,0.32159,0.2927,17789,97,17789
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.0009181,4.3264e+05,100,791.68,0,0.40433,0.2927,12045,98,12045
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.0075432,6.7329e+05,100,260.3,0,0.33552,0.2927,59299,99,59299
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.0041369,4.2314e+05,100,2000,0,0.5,0.2927,5516.6,100,5516.6
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00029615,3.1748e+05,100,154.69,0,0.24547,0.2927,1.8931e+05,101,1.8931e+05
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.058661,5.5779e+05,100,994.02,0,0.49875,0.2927,8815.1,102,8815.1
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.1365,3498,100,737.7,0,0.20025,0.2927,22590,103,22590
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00093201,5.9749e+05,100,398.27,0,0.24718,0.2927,49460,104,49460
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00011043,2.8997e+05,100,1206.2,0,0.49987,0.2927,7098.4,105,7098.5
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00018334,6.8156e+05,100,1089.8,0,0.49999,0.2927,7550.8,106,7550.8
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.0087582,9.5346e+05,100,1091.9,0,0.5,0.2927,7625,107,7625.1
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00010025,1.7969e+05,100,1828,0,0.40512,0.2927,6952.3,108,6952.3
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00035749,7.5195e+05,100,1629.4,0,0.20399,0.2927,17103,109,17103
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00091413,7.8907e+05,100,434.12,0,0.24267,0.2927,45816,110,45816
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.044912,6.5245e+05,100,1683.1,0,0.31617,0.2927,10799,111,10799
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.11425,1.7686e+05,100,694.88,0,0.2796,0.2927,49584,112,49584
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00010219,6.2734e+05,100,1103.3,0,0.49975,0.2927,7494.3,113,7494.3
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.049801,4.5164e+05,100,133.89,0,0.44133,0.2927,1.297e+05,114,1.297e+05
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.0037337,6.8384e+05,100,1232.9,0,0.36024,0.2927,9927.4,115,9927.4
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00045428,4.1063e+05,100,590.78,0,0.44712,0.2927,13999,116,13999
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.17343,4.1159e+05,100,2000,0,0.49891,0.2927,6582.8,117,6582.8
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00010121,3.4719e+05,100,1118,0,0.5,0.2927,7434.1,118,7434.1
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.07218,9.2234e+05,100,946.39,0,0.24654,0.2927,33220,119,33220
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.047365,1.7712e+05,100,1791.8,0,0.43008,0.2927,7015.2,120,7015.2
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00010001,5.4742e+05,100,210.54,0,0.49999,0.2927,42492,121,42492
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.0001,5.0128e+05,100,1835.4,0,0.5,0.2927,5699.2,122,5699.2
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.065165,3.4329e+05,100,550.17,0,0.5,0.2927,15334,123,15334
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00010508,5.4931e+05,100,576.22,0,0.5,0.2927,12619,124,12619
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.10095,9.5417e+05,100,1105.3,0,0.49902,0.2927,8787.1,125,8787.1
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.013552,4.5134e+05,100,1157.7,0,0.5,0.2927,7390,126,7390
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.044261,5.0378e+05,100,1334.4,0,0.40829,0.2927,8855.4,127,8855.4
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00047519,3.6102e+05,100,1661.3,0,0.20097,0.2927,17008,128,17008
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.051643,3.3167e+05,100,684.75,0,0.3044,0.2927,25019,129,25020
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.1752,5.449e+05,100,2000,0,0.5,0.2927,6592.4,130,6592.5
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.012288,9.2274e+05,100,1232.4,0,0.49893,0.2927,7107.1,131,7107.2
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.11724,5.0388e+05,100,1991.3,0,0.32011,0.2927,12408,132,12408
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.10963,3.0082e+05,100,1084.3,0,0.49997,0.2927,8973.5,133,8973.5
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00010288,25858,100,1187.5,0,0.37621,0.2927,9324.7,134,9324.7
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.001033,6.6846e+05,100,1506.6,0,0.39159,0.2927,7973.9,135,7973.9
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.18918,9.8798e+05,100,1992.5,0,0.49999,0.2927,6770.1,136,6770.1
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.17995,4.5039e+05,100,814.64,0,0.4699,0.2927,16819,137,16819
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00082323,2.8338e+05,100,652.04,0,0.48426,0.2927,11618,138,11618
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.2,8.8441e+05,100,492.64,0,0.49883,0.2927,34026,139,34026
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.2,5.4655e+05,100,1512,0,0.49673,0.2927,8488.6,140,8488.6
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.0001364,84455,100,1709.5,0,0.5,0.2927,6007.6,141,6007.6
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.0033162,9.9685e+05,100,1138.5,0,0.28785,0.2927,13813,142,13813
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00028982,6.1347e+05,100,1225.4,0,0.43263,0.2927,8102.3,143,8102.4
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00010368,2.0207e+05,100,1085.4,0,0.28198,0.2927,14109,144,14109
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00010002,6.9286e+05,100,853.99,0,0.46027,0.2927,9799.2,145,9799.3
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.19995,7.8423e+05,100,161.42,0,0.20904,0.2927,7.4283e+18,146,1.8988e+23
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.012784,2.18e+05,100,713.17,0,0.21263,0.2927,32026,147,32027
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.016143,5.2013e+05,100,937.09,0,0.20029,0.2927,29004,148,29005
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.18723,9.8697e+05,100,1108.9,0,0.4999,0.2927,10824,149,10824
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00077658,5.7401e+05,100,1683,0,0.48769,0.2927,6063.6,150,6063.6
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.10537,8.6689e+05,100,971.1,0,0.49867,0.2927,9872,151,9872
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.0521,86815,100,1570.1,0,0.27718,0.2927,12941,152,12941
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00028677,3752,100,1220.5,0,0.5,0.2927,9764,153,9764
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.044315,4.8267e+05,100,861.19,0,0.35713,0.2927,14970,154,14970
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.15251,7348.7,100,1781.9,0,0.41178,0.2927,8713.6,155,8713.7
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.080546,3.1802e+05,100,1433,0,0.47306,0.2927,7520.2,156,7520.2
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00010084,1.8787e+05,100,1678.1,0,0.5,0.2927,5972,157,5972.1
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.19704,8.1871e+05,100,1113.9,0,0.49901,0.2927,11144,158,11144
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.048476,5.0166e+05,100,1990.9,0,0.44351,0.2927,6477.8,159,6477.8
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.039714,6.7227e+05,100,785.37,0,0.40832,0.2927,13347,160,13347
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00042169,8.3717e+05,100,579.81,0,0.5,0.2927,12577,161,12577
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.023312,57654,100,781.34,0,0.28545,0.2927,18204,162,18204
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.15102,3.971e+05,100,656.2,0,0.5,0.2927,16659,163,16659
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.2,60863,100,2000,0,0.49563,0.2927,6658.3,164,6658.3
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.19996,6.2026e+05,100,459.77,0,0.25158,0.2927,1.4372e+19,165,2.3621e+20
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.19863,4.0384e+05,100,1661.4,0,0.20018,0.2927,1.7279e+19,166,1.7279e+19
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00010394,3.1783e+05,100,756.35,0,0.27208,0.2927,20263,167,20263
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.19986,9.1165e+05,100,1984.2,0,0.39613,0.2927,11074,168,11074
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.038278,4.4253e+05,100,339.53,0,0.44797,0.2927,29783,169,29783
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00010052,9.081e+05,100,1038.5,0,0.5,0.2927,7794.3,170,7794.4
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00011153,3.2869e+05,100,1977,0,0.496,0.2927,5571.3,171,5571.3
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00016024,1.9581e+05,100,1386.6,0,0.46878,0.2927,6965.4,172,6965.4
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.026559,4.3237e+05,100,1995.4,0,0.5,0.2927,5621.2,173,5621.3
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.19998,6.788e+05,100,1934.8,0,0.493,0.2927,7166.7,174,7166.8
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00010213,9.6381e+05,100,1032.9,0,0.21271,0.2927,21979,175,21979
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.0034333,8.0092e+05,100,390.14,0,0.34354,0.2927,32250,176,32250
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.18154,4.711e+05,100,1569.7,0,0.20027,0.2927,2.3461e+20,177,2.35e+20
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.13845,8.9872e+05,100,1998.2,0,0.5,0.2927,6292.5,178,6292.5
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.061494,71234,100,247.86,0,0.5,0.2927,34969,179,34969
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.02554,8647.7,100,1188.1,0,0.30623,0.2927,11032,180,11032
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.0015282,8.5721e+05,100,1420.9,0,0.49999,0.2927,6456.8,181,6456.8
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.084296,7.1559e+05,100,1985.5,0,0.5,0.2927,5936.8,182,5936.8
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.19748,1.2704e+05,100,414.98,0,0.4989,0.2927,35978,183,35978
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.0010557,1.2403e+05,100,1817.4,0,0.43589,0.2927,6522.4,184,6522.4
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00010196,1.9347e+05,100,170.45,0,0.4528,0.2927,61490,185,61490
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00059733,7.5515e+05,100,1165,0,0.41894,0.2927,8664.5,186,8664.5
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.00010002,34741,100,435.97,0,0.37134,0.2927,20400,187,20400
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.081334,3.8619e+05,100,1385.6,0,0.25007,0.2927,23060,188,23060
1e+05,0.3,0.0206,0.1895,1,1000,1.3863,33914,0.16561,2.9337e+05,100,467.31,0,0.35691,0.2927,85979,189,85980
