mu,beta,c,epsilon,n,d,f,alpha,a,kA,e_T,e_R,g,b_T,b_R,Error,EntryNumber,error2
4.0143e+05,0.3,0.05254,0.069659,1,1000,1.3863,2.6963e+05,0.022629,5.254e+05,34.629,299.98,0.40157,0.96358,0.84886,18933,43,18933
3.0777e+05,0.3,0.08325,0.41268,1,1000,1.3863,2.5861e+05,0.052429,44454,68.342,1408.1,0.85296,0.54567,0.86544,14207,44,14207
3.2898e+05,0.3,2.0949e-06,0.50291,1,1000,1.3863,2.4423e+05,0.0038043,3.3086e+05,99.954,857.14,0.67236,0.54513,0.75107,22783,45,22783
4.0138e+05,0.3,0.065476,1.061e-05,1,1000,1.3863,2.8085e+05,0.00078148,3.774e+05,1.7444e-05,589.43,0.7221,0.54878,0.91387,14326,46,14326
3.2209e+05,0.3,0.12422,0.5667,1,1000,1.3863,2.862e+05,0.13064,5.1442e+05,6.4407,507.23,0.99976,0.78988,0.90109,23351,47,23351
3.485e+05,0.3,0.00041625,0.05281,1,1000,1.3863,2.5341e+05,0.012163,1.1171e+05,85.34,1121.1,0.46158,0.9383,0.8588,10994,48,10994
4.5963e+05,0.3,0.08325,0.00031343,1,1000,1.3863,2.9296e+05,0.13933,5.8279e+05,52.768,959.05,0.88924,0.92741,0.82,18945,49,18945
3.758e+05,0.3,0.08325,0.44318,1,1000,1.3863,2.8013e+05,0.045569,4.9809e+05,8.3483,1251.9,0.94051,0.7448,0.82,20503,50,20503
3.7403e+05,0.3,0.084695,1.3925e-05,1,1000,1.3863,2.6609e+05,0.14661,8.9075e+05,96.79,973.59,0.98955,0.82354,0.9495,11390,51,11390
2.1486e+05,0.3,0.00032129,0.0011346,1,1000,1.3863,2.8449e+05,0.0013549,5.5229e+05,99.643,410.55,0.99064,0.99924,0.9958,9821.3,52,9821.3
3.4974e+05,0.3,1.0625e-07,1.3754e-06,1,1000,1.3863,2.1464e+05,0.023006,42698,18.575,980.23,0.49563,0.52637,0.99999,5973.1,53,5973.1
2.6315e+05,0.3,1.3577e-06,0.00097612,1,1000,1.3863,2.8533e+05,0.043326,2.6991e+05,98.689,973.87,0.83213,0.42279,1,10335,54,10335
2.1902e+05,0.3,0.062707,0.53525,1,1000,1.3863,2.1665e+05,0.15225,5.7371e+05,98.431,1720.9,0.99715,0.90626,0.9991,7079.5,55,7079.5
2.9014e+05,0.3,0.13517,0.001107,1,1000,1.3863,2.7898e+05,0.048378,1.7805e+05,2.6241e-07,2000,0.64241,0.4899,0.70032,25090,56,25090
2.5313e+05,0.3,0.084903,0.00016291,1,1000,1.3863,2.0252e+05,0.082193,5.5903e+05,87.206,236.31,0.98556,0.61155,0.99934,6109.5,57,6109.5
4.2919e+05,0.3,0.083411,0.27956,1,1000,1.3863,2.9884e+05,0.10789,7.0692e+05,99.589,723.88,0.9997,0.57412,0.84922,24698,58,24698
3.4054e+05,0.3,0.099731,0.52226,1,1000,1.3863,2.0567e+05,0.11259,3.3585e+05,100,1560.4,0.90958,0.52795,0.83535,13172,59,13172
2.2086e+05,0.3,0.029009,0.0026479,1,1000,1.3863,2.5622e+05,0.0001369,5.9715e+05,3.2771e-05,187.95,0.99995,0.41948,0.89009,10725,60,10725
2.1861e+05,0.3,0.088601,0.18577,1,1000,1.3863,2.0934e+05,0.021697,4.5606e+05,96.341,1520.5,0.99776,0.9969,0.78437,10137,61,10137
4.4774e+05,0.3,0.00077328,0.28752,1,1000,1.3863,2.6311e+05,0.023153,80862,5.6219,1335.8,0.99933,0.97259,0.86019,12271,62,12271
3.67e+05,0.3,0.18435,0.48317,1,1000,1.3863,2.6034e+05,0.14352,7.2971e+05,99.917,1998.4,0.87054,0.82704,0.90014,16494,63,16495
4.3969e+05,0.3,0.083442,0.53455,1,1000,1.3863,2.6079e+05,0.14826,1.0481e+05,99.536,199.61,0.48269,0.73075,0.89128,53933,64,53933
3.9228e+05,0.3,0.00038415,1.8556e-05,1,1000,1.3863,2.7987e+05,3.3369e-08,6.8371e+05,48.851,830.5,0.70325,0.99966,0.82084,14197,65,14197
3.1076e+05,0.3,0.086149,0.0010993,1,1000,1.3863,2.74e+05,0.04039,7.3496e+05,78.919,735.31,0.98223,0.95127,0.63496,25538,66,25538
3.9258e+05,0.3,0.055158,0.051243,1,1000,1.3863,2.206e+05,0.013816,7.7193e+05,0.32739,501.48,0.40062,0.42038,1,15221,67,15221
4.3533e+05,0.3,0.08325,0.06737,1,1000,1.3863,2.2941e+05,0.047475,5.3087e+05,96.442,864.97,0.4549,0.64319,0.66291,24429,68,24430
2.7985e+05,0.3,0.08325,0.11248,1,1000,1.3863,2.6948e+05,0.15162,4.3264e+05,76.896,792.01,0.7933,0.46585,0.82,17727,69,17727
2.9474e+05,0.3,0.073911,7.2852e-08,1,1000,1.3863,2.273e+05,1.8445e-05,6.7329e+05,12.684,248.21,0.75899,0.99999,1,7451.5,70,7451.5
3.8938e+05,0.3,8.2373e-05,0.0019908,1,1000,1.3863,2.0899e+05,0.00048661,4.233e+05,11.141,283.42,1,0.84461,0.99999,5567.5,71,5567.5
4.111e+05,0.3,0.185,0.5994,1,1000,1.3863,2.1736e+05,0.18324,3.1772e+05,6.0216,1374.7,0.78685,0.99985,0.99948,12027,72,12028
2.5113e+05,0.3,0.08325,0.59276,1,1000,1.3863,2.9138e+05,0.14134,5.5779e+05,7.3995,1368.2,0.58806,0.49972,0.9735,18401,73,18401
4.2743e+05,0.3,0.08323,0.096683,1,1000,1.3863,2.4024e+05,0.19652,4.0218e+05,68.502,588.3,0.77245,0.4926,0.82798,3.0777e+19,74,3.7355e+21
3.0788e+05,0.3,0.00010071,6.3895e-06,1,1000,1.3863,2.5306e+05,0.16696,5.9749e+05,29.729,775.51,0.99999,0.46323,0.8494,11780,75,11780
3.3737e+05,0.3,0.08235,0.001866,1,1000,1.3863,2.1249e+05,0.0048526,2.9019e+05,1.2459,1484,0.5877,0.78006,0.81639,10917,76,10917
2.525e+05,0.3,0.0002282,0.0038484,1,1000,1.3863,2.7441e+05,0.19999,6.8157e+05,99.999,1749.4,0.52541,0.5813,0.83297,13794,77,13794
4.2449e+05,0.3,2.1205e-05,4.3476e-08,1,1000,1.3863,2.7056e+05,0.029584,9.5338e+05,9.8793e-07,564.98,0.90536,0.85316,0.99988,9229.3,78,9229.3
4.7978e+05,0.3,0.083539,0.39093,1,1000,1.3863,2.3989e+05,0.082938,1.8074e+05,84.122,1154.5,0.5531,0.99706,0.81964,18850,79,18850
4.1455e+05,0.3,0.06311,9.3084e-06,1,1000,1.3863,2.4402e+05,0.00094137,7.5194e+05,100,1802.5,0.54549,0.4,0.90086,14703,80,14703
3.3319e+05,0.3,0.08325,0.57054,1,1000,1.3863,2.3174e+05,0.16291,7.8907e+05,63.119,710.15,0.91136,0.70338,0.9814,14502,81,14502
3.2633e+05,0.3,0.083249,0.015081,1,1000,1.3863,2.997e+05,0.044835,6.5245e+05,37.036,1683.1,0.763,0.63235,0.68531,27201,82,27201
3.1207e+05,0.3,0.13035,0.37183,1,1000,1.3863,2.7342e+05,0.19957,1.7686e+05,19.238,90.312,0.98533,0.78014,0.99944,43152,83,43152
4.4017e+05,0.3,0.047752,0.0025365,1,1000,1.3863,2.7232e+05,0.00015805,6.6062e+05,99.684,1221.1,0.88651,0.99883,0.66221,23002,84,23002
4.9586e+05,0.3,0.080318,0.31411,1,1000,1.3863,2.5758e+05,0.2,2.7505e+05,0.27468,1998,0.62856,0.79097,0.71962,24535,85,24535
4.6561e+05,0.3,0.083361,0.32064,1,1000,1.3863,2.9891e+05,0.013373,9.394e+05,99.569,435.52,0.41089,0.81082,0.8193,42423,86,42423
4.953e+05,0.3,0.032414,0.0012319,1,1000,1.3863,2.1821e+05,0.0080349,1.0694e+05,98.792,1533.7,0.65434,0.95479,0.77918,11229,87,11229
3.8079e+05,0.3,2.1198e-06,0.28103,1,1000,1.3863,2.3367e+05,0.086108,2.4416e+05,71.726,998.21,0.46432,0.65191,0.99917,11237,88,11237
4.6596e+05,0.3,0.050649,5.1029e-06,1,1000,1.3863,2.5118e+05,0.0063255,7.1957e+05,25.436,252.05,0.99997,0.57727,0.96991,10167,89,10167
4.3129e+05,0.3,0.13596,0.0018873,1,1000,1.3863,2.309e+05,1.2804e-06,7.8287e+05,61.328,575.33,0.90729,0.4,0.93438,12149,90,12149
4.4889e+05,0.3,0.082913,0.10334,1,1000,1.3863,2.2243e+05,0.053694,6.7303e+05,99.998,365.05,0.68534,0.77455,0.74184,19790,91,19790
4.3202e+05,0.3,1.1465e-08,1.3404e-08,1,1000,1.3863,2.1003e+05,1.5757e-05,1.9405e+05,99.719,397.91,1,0.9945,0.61394,13923,92,13923
3.294e+05,0.3,7.7631e-07,0.12609,1,1000,1.3863,2.51e+05,0.029145,6.2892e+05,0.0060994,1692.7,0.57601,0.78775,1,8719.2,93,8719.2
4.8085e+05,0.3,0.00027225,0.0002603,1,1000,1.3863,2.134e+05,0.13239,9.2732e+05,71.305,1820.6,0.53225,0.89849,1,6933.5,94,6933.5
2.9913e+05,0.3,0.08325,0.32959,1,1000,1.3863,2.3983e+05,0.14996,8.3522e+05,75.651,827.8,0.59348,0.73136,0.82,17783,95,17783
2.0958e+05,0.3,0.035638,0.0011759,1,1000,1.3863,2.4923e+05,0.13173,9.7273e+05,2.6478,442.62,0.55076,0.64447,0.80112,12854,96,12854
2.7227e+05,0.3,0.00041374,0.23851,1,1000,1.3863,2.7112e+05,0.11776,5.9061e+05,99.996,1533.9,0.86292,0.65047,1,10100,97,10100
3.4688e+05,0.3,0.048422,0.0015113,1,1000,1.3863,2.1378e+05,0.15989,1.386e+05,44.862,1927.1,0.69255,0.58831,0.78473,10784,98,10784
3.8608e+05,0.3,0.08325,0.21661,1,1000,1.3863,2.0423e+05,0.19459,1.8921e+05,8.3874,1949.6,0.80027,0.75186,0.82,10835,99,10835
2.4567e+05,0.3,0.045507,2.3683e-06,1,1000,1.3863,2.6514e+05,0.071005,4.0349e+05,91.317,340.59,0.40001,0.57413,0.84215,14324,100,14324
4.0586e+05,0.3,0.00026041,0.20461,1,1000,1.3863,2.9302e+05,0.00019003,47328,10.31,168.4,0.46087,0.75028,0.9995,19090,101,19090
4.4011e+05,0.3,0.088105,0.55502,1,1000,1.3863,2.1955e+05,0.1288,7.2175e+05,98.81,1399.8,0.54317,0.73466,0.99999,14424,102,14424
3.9404e+05,0.3,0.057573,0.085994,1,1000,1.3863,2.839e+05,0.060361,4.7062e+05,66.434,457.06,0.98992,0.4,0.95903,16691,103,16691
4.8182e+05,0.3,0.078776,0.032835,1,1000,1.3863,2.7881e+05,0.15044,6.6851e+05,10.291,1998.9,0.76548,1,0.93888,13849,104,13849
3.3396e+05,0.3,0.08325,0.015514,1,1000,1.3863,2.5975e+05,0.1768,9.4373e+05,37.231,1874.3,0.72949,0.83703,0.94605,11255,105,11255
2.6203e+05,0.3,0.08325,0.40108,1,1000,1.3863,2.8295e+05,0.16982,3.7253e+05,40.673,1333.9,0.75591,0.92353,0.82,18368,106,18368
4.5924e+05,0.3,0.08325,0.59278,1,1000,1.3863,2.9337e+05,0.16219,4.8455e+05,24.669,1568.8,0.85405,0.65023,0.82,26238,107,26238
2.6124e+05,0.3,0.091627,8.9929e-08,1,1000,1.3863,2.8866e+05,0.057689,5.5981e+05,37.904,471.79,1,0.55641,1,11488,108,11488
4.6904e+05,0.3,2.4047e-07,0.10486,1,1000,1.3863,2.6762e+05,9.7745e-05,1.2328e+05,7.8936,2000,0.90021,0.99995,0.98412,9249.5,109,9249.6
